triple,sentence,shape,shape_type,size
William_Jefferson_Blythe_Jr. Genre utopian_and_dystopian_fiction William_Jefferson_Blythe_Jr. NativeLanguage Spanish William_Jefferson_Blythe_Jr. Occupation comedian William_Jefferson_Blythe_Jr. PlaceOfBirth Brooklyn William_Jefferson_Blythe_Jr. PlaceOfBurial Cimetière_Saint-Joseph_de_Paris William_Jefferson_Blythe_Jr. PlaceOfDeath Beijing ,,unknown,unknown,6
Gilles_de_Corbeil DateOfDeath 1962-03-06 Gilles_de_Corbeil Employer Rutgers_University Gilles_de_Corbeil FieldOfWork evolutionary_biology Gilles_de_Corbeil HasFather Emperor_Jingzong_of_Liao Gilles_de_Corbeil Sibling Sotion Gilles_de_Corbeil Student Ralph_King-Milbanke_2nd_Earl_of_Lovelace ,,unknown,unknown,6
Peter_Abelard HasChild Jack_Brabham Bill_Maher HasFather Peter_Abelard Bill_Maher Occupation physician Bill_Maher PlaceOfBirth Aqueduc_de_l'Yzeron Bill_Maher PlaceOfDeath Aoraki_/_Mount_Cook Bill_Maher PositionHeld President_of_Belarus ,,unknown,unknown,6
Björn_Otto CauseOfDeath COVID-19 Björn_Otto HasChild Lalonde_Gordon Björn_Otto MannerOfDeath Sentence_of_the_Constitutional_Court_on_the_Statute_of_Autonomy_of_Catalonia_of_2006 Björn_Otto Occupation Bayerischer_Staatsminister_für_Wirtschaft Björn_Otto PlaceOfBirth Chang'an Björn_Otto Spouse Xiao_Sagezhi ,,unknown,unknown,6
Heino DateOfBirth 1983-04-07 Heino Genre opera Heino Instrument electric_guitar Heino NativeLanguage Early_Modern_Spanish Heino Occupation singer Heino PlaceOfBirth Nottingham ,,unknown,unknown,6
Justin_Gatlin HasChild Augustin_Thierry John_Romita_Jr. HasFather Cleopatra_the_Alchemist John_Romita_Jr. HasMother Justin_Gatlin John_Romita_Jr. PlaceOfBirth Coria John_Romita_Jr. PositionHeld Emperor_of_China Cleopatra_the_Alchemist Spouse Manuel_Blanco_Encalada ,,unknown,unknown,6
Dave_Arneson DateOfBirth 1825-09-04 Dave_Arneson Mass 85.0_kilogram Dave_Arneson ParticipantIn 1984_Winter_Olympics Dave_Arneson PlaceOfBirth Santiago Dave_Arneson PositionHeld UNICEF_Goodwill_Ambassador Dave_Arneson Sport association_football ,,unknown,unknown,6
Patricio_Aylwin DateOfBirth 1942-02-14 Patricio_Aylwin Genre opera Patricio_Aylwin Instrument tubular_bel Patricio_Aylwin Occupation voice_actor Patricio_Aylwin PartOf Gnarls_Barkley Patricio_Aylwin Sibling Fernando_Alessandri ,,unknown,unknown,6
Franz_Klammer DateOfBirth 1790-04-21 Franz_Klammer DateOfDeath 1924-07-25 Franz_Klammer Employer Rutgers_University Franz_Klammer NominatedFor Berthelot_medal Franz_Klammer Occupation linguist Franz_Klammer WorkLocation Göttingen ,,unknown,unknown,6
Thomas_Lincoln Affiliation SPD_Bundestag_fraction Thomas_Lincoln Employer University_of_Tübingen Thomas_Lincoln ParticipantIn 1925_German_presidential_election Thomas_Lincoln PlaceOfBirth Aalborg Thomas_Lincoln PlaceOfDeath Aalborg Thomas_Lincoln PositionHeld senator_of_the_Kingdom_of_Sardinia ,,unknown,unknown,6
Lucy_Weston_Pickett DateOfDeath 1933-07-04 Lucy_Weston_Pickett HasChild Giuseppe_Farina Mahieu_de_Gant Occupation theatre_manager Mahieu_de_Gant PlaceOfBurial Zentralfriedhof_Friedrichsfelde Mahieu_de_Gant PlaceOfDeath Metropolis_of_Lyon Mahieu_de_Gant Spouse Lucy_Weston_Pickett ,,unknown,unknown,6
John_Lloyd_Wright Employer University_of_Bonn John_Lloyd_Wright NativeLanguage Polish John_Lloyd_Wright NumberOfChildren 1 John_Lloyd_Wright PlaceOfDeath Brussels John_Lloyd_Wright PositionHeld Emperor_of_China John_Lloyd_Wright WorkLocation Brussels ,,unknown,unknown,6
Mark_Thatcher CauseOfDeath skin_burn_complication Mark_Thatcher DateOfBirth 1836-02-10 Mark_Thatcher ParticipantIn 1919_German_presidential_election Mark_Thatcher PlaceOfDeath Duisburg Mark_Thatcher PositionHeld UNICEF_Goodwill_Ambassador Mark_Thatcher ReligionOrWorldview Anglicanism ,,unknown,unknown,6
Bill_Maher DateOfBirth January_20_1956 Julia_Domna Occupation theatre_manager Julia_Domna PlaceOfBirth Grand_Paris Julia_Domna PlaceOfBurial CODA_Museum Bill_Maher PlaceOfDeath Grand_Paris Bill_Maher PositionHeld Sociétaire_of_the_Comédie-Française Julia_Domna Spouse Bill_Maher ,,unknown,unknown,7
Claudius DateOfDeath 1950-01-25 Claudius MilitaryRank corporal Claudius Occupation politician Claudius PlaceOfBirth Peumo Claudius PositionHeld tribune Claudius ReligionOrWorldview Catholic_Church Claudius Spouse Helen_Murray_Free ,,unknown,unknown,7
Elizabeth_J._Feinler DateOfDeath 1877-07-20 Elizabeth_J._Feinler EndOfWorkPeriod 1974 Elizabeth_J._Feinler Instrument Apfelregal Elizabeth_J._Feinler Occupation kapellmeister Elizabeth_J._Feinler PlaceOfBirth Kansas_City Elizabeth_J._Feinler PlaceOfDeath Jackson Elizabeth_J._Feinler Spouse Julian_Marley ,,unknown,unknown,7
Ingmar_Bergman AcademicDegree Doktor_Nauk_in_Chemistry Ingmar_Bergman Affiliation Liberal_Regenerator_Party Ingmar_Bergman Occupation actor Ingmar_Bergman PlaceOfBirth Warsaw Ingmar_Bergman PlaceOfBurial cemetery_of_Collonges-au-Mont-d'Or Ingmar_Bergman PlaceOfDeath Bahía_Blanca Ingmar_Bergman ReligionOrWorldview atheism ,,unknown,unknown,7
Federico_Errázuriz_Zañartu HasChild Ada_Lovelace Federico_Errázuriz_Zañartu HasChild Ingrid_Bergman Federico_Errázuriz_Zañartu HasChild Ellen_Bergman Federico_Errázuriz_Zañartu HasChild Ludwig_Erhard Federico_Errázuriz_Zañartu HasChild Claudius Federico_Errázuriz_Zañartu HasFather Heino Federico_Errázuriz_Zañartu HasMother Javier_Pérez_de_Cuéllar ,,unknown,unknown,7
Sebastián_Piñera DateOfBirth 1906-10-30 Sebastián_Piñera Mass 72.0_kilogram Sebastián_Piñera Occupation athletics_competitor Sebastián_Piñera ParticipantIn 1966_FIFA_World_Cup Sebastián_Piñera PlaceOfBirth Saint-Romain-au-Mont-d'Or Sebastián_Piñera ReligionOrWorldview Catholicism Sebastián_Piñera Sport alpine_skiing ,,unknown,unknown,7
Olivier_Giroud HasFather Rufus_R._Jones Olivier_Giroud MedicalCondition Wuhan_pneumonia Olivier_Giroud ParticipantIn alpine_skiing_at_the_1998_Winter_Olympics_–_women's_giant_slalom Olivier_Giroud PositionHeld UNICEF_Goodwill_Ambassador Olivier_Giroud ReligionOrWorldview Orthodox_Church_of_Ukraine Olivier_Giroud Sibling Jean-Marc_Ayrault Olivier_Giroud Sport athletics ,,unknown,unknown,7
Gordian_III DateOfDeath 1933-03-10 Gordian_III EthnicGroup Dingling_(semi-legendary_nation) Gordian_III FieldOfWork athletics Gordian_III HasChild Galina_Lukashenko Gordian_III HasWorksInTheCollectionOf Litaraturny_muzeĭ_I͡Anki_Kupaly Gordian_III MannerOfDeath suicide Gordian_III Occupation molecular_biologist ,,unknown,unknown,7
George_Cook DateOfDeath 1967-12-13 George_Cook MannerOfDeath killed_in_action George_Cook Occupation stage_actor George_Cook OwnerOf hanging George_Cook Spouse Sue_Gardner George_Cook UnmarriedPartner Empress_Wang_Fahui George_Cook WorkLocation Bahía_Blanca ,,unknown,unknown,7
Pomponia Employer University_of_Divinity Pomponia HasChild Emperor_Shizong_of_Liao Pomponia NativeLanguage British_English Pomponia Occupation association_football_manager Pomponia PlaceOfBirth Rome Pomponia PlaceOfBurial Annunciation_Greek_Orthodox_Church Pomponia Spouse Peter_Abelard ,,unknown,unknown,7
Ashton_Eaton CauseOfDeath toxic_diffuse_goiter Ashton_Eaton DateOfBirth 1864-12-22 Ashton_Eaton DateOfDeath 1969-01-01 Ashton_Eaton EndOfWorkPeriod 2012 Ashton_Eaton NotableWork Terminator_3:_Rise_of_the_Machines Ashton_Eaton Occupation screenwriter Ashton_Eaton ReligionOrWorldview Catholicism ,,unknown,unknown,7
Francisco_Mercado CauseOfDeath myocardial_infarction Francisco_Mercado DateOfBirth 1916-12-25 Francisco_Mercado HasFather Galina_Lukashenko Francisco_Mercado HasMother Charles_de_Gaulle Francisco_Mercado MannerOfDeath homicide Francisco_Mercado PositionHeld Member_of_the_Politburo_of_the_CPSU_Central_Committee Francisco_Mercado Spouse Louis_IX_of_France ,,unknown,unknown,7
Archie_Manning DateOfDeath 1864-12-22 Archie_Manning HasChild Sebastián_Piñera Archie_Manning HasMother elder_princess_Xingyang Archie_Manning Instrument Brazilian_guitar Archie_Manning NativeLanguage British_English Archie_Manning PlaceOfBurial Wallington Archie_Manning ReligionOrWorldview Maronite_Church ,,unknown,unknown,7
Kathleen_C._Taylor HasChild Olga_Kaniskina Kathleen_C._Taylor HasFather Neri_di_Bicci Kathleen_C._Taylor MilitaryRank lieutenant_colonel Kathleen_C._Taylor Occupation playwright Kathleen_C._Taylor PlaceOfBirth Wheeling Kathleen_C._Taylor Sibling Jean-Jacques_Rousseau Kathleen_C._Taylor Spouse George_Frideric_Handel ,,unknown,unknown,7
Ward_Cunningham Employer Athens_Conservatoire Ward_Cunningham Genre ambient_music Ward_Cunningham Instrument violin Louis_VIII_of_France Occupation singer-songwriter Ward_Cunningham PlaceOfDeath Zehlendorf Ward_Cunningham Student Cratippus_of_Pergamon Louis_VIII_of_France StudentOf Ward_Cunningham ,,unknown,unknown,7
John_Romita_Jr. DateOfBirth 1896-08-13 John_Romita_Jr. FieldOfWork human–computer_interaction John_Romita_Jr. InfluencedBy Yanka_Kupala Yanka_Kupala MannerOfDeath killed_in_action Yanka_Kupala NotableWork TouchWiz John_Romita_Jr. Occupation Ancient_Roman_senator John_Romita_Jr. PlaceOfBirth Michigan_City ,,unknown,unknown,7
Cosimo_Rosselli DateOfBirth 1836-02-10 Cosimo_Rosselli FieldOfWork human–computer_interaction Cosimo_Rosselli InfluencedBy Hamnet_Shakespeare Hamnet_Shakespeare NotableWork informatics Cosimo_Rosselli Occupation poet Cosimo_Rosselli PlaceOfBirth Washington_D.C. Hamnet_Shakespeare PlaceOfDeath Beverly ,,unknown,unknown,7
Olivier_Giroud ArchivesAt National_Archives_of_Haiti Olivier_Giroud DateOfDeath 1903-03-24 Olivier_Giroud HasMother CeeLo_Green Olivier_Giroud MilitaryRank commander-in-chief Olivier_Giroud Penalty racism Olivier_Giroud ReligionOrWorldview Eastern_Orthodoxy Olivier_Giroud Spouse Myrtle_Bachelder ,,unknown,unknown,7
Mark_Neveldine CauseOfDeath traffic_collision Mark_Neveldine EthnicGroup French Mark_Neveldine HasGodparent Moge Mark_Neveldine HasMother Kevin_Mitnick Mark_Neveldine NativeLanguage Latin Mark_Neveldine Occupation counter-revolutionary Mark_Neveldine WorkLocation Oslo ,,unknown,unknown,7
Abel_Mutai DateOfBirth 1978 Abel_Mutai DateOfDeath 2014 Abel_Mutai FieldOfWork athletics Abel_Mutai HasWorksInTheCollectionOf National_Gallery_of_Victoria Abel_Mutai NotableWork Sir_Charles_Lyell_1st_Bt Abel_Mutai PlaceOfDeath Florence Abel_Mutai WorkLocation Florence ,,unknown,unknown,7
Yelu_Tiande ArchivesAt Zentralbibliothek_Zürich Yelu_Tiande EthnicGroup Druze Yelu_Tiande HasWorksInTheCollectionOf Bettmann_Archive Yelu_Tiande Occupation ambassador Yelu_Tiande PlaceOfBirth Jersey_City Yelu_Tiande PlaceOfDeath Bangerten Yelu_Tiande WritingLanguage Australian_English ,,unknown,unknown,7
Teresa_Borri ArchivesAt Internet_Archive Teresa_Borri FieldOfWork myocardial_infarction Teresa_Borri HasFather William_King-Noel_1st_Earl_of_Lovelace Teresa_Borri HasWorksInTheCollectionOf Hungarian_National_Gallery Teresa_Borri Occupation philosopher Teresa_Borri PlaceOfBirth St._Gallen Teresa_Borri PlaceOfBurial Mausoleum_of_the_First_Qin_Emperor ,,unknown,unknown,7
"Qin_Shi_Huangdi HasFather Joseph_Baena Qin_Shi_Huangdi HasMother Paccia_Marciana Qin_Shi_Huangdi MannerOfDeath good_behaviour_bond Qin_Shi_Huangdi Occupation alpine_skier Qin_Shi_Huangdi PlaceOfDeath Cebu_City Qin_Shi_Huangdi Pseudonym ""Julien_Gris"" Qin_Shi_Huangdi ReligionOrWorldview Ethiopian_Catholic_Church ",,unknown,unknown,7
Judith_Quiney BloodType A- Judith_Quiney HasFather Isaac_Rousseau Judith_Quiney MedicalCondition edema Judith_Quiney NativeLanguage Spanish Judith_Quiney Occupation lawyer Judith_Quiney ParticipantIn German_Orthographic_Conference_of_1901 Judith_Quiney PositionHeld Roman_consul ,,unknown,unknown,7
Horace DateOfDeath 1895-04-09 Horace DifferentFrom Sima_Yi Horace HasChild Abel_Kirui Horace HasWorksInTheCollectionOf Forschungsnetzwerk_Frauen_und_Rechtsextremismus Horace PositionHeld Senate_of_the_Free_City_of_Danzig Horace Sibling Alessandro_Manzoni Horace WorkLocation United_States_of_America ,,unknown,unknown,7
Dejen_Gebremeskel DateOfDeath 1998-08-08 Dejen_Gebremeskel FieldOfWork big_band Dejen_Gebremeskel HasFather Bo_Tengberg Dejen_Gebremeskel Instrument string_tambourine Dejen_Gebremeskel NotableWork Symphony_No._3 Dejen_Gebremeskel Occupation singer Dejen_Gebremeskel PlaceOfBirth Sankt_Andrä-Wördern ,,unknown,unknown,7
José_Rizal CauseOfDeath myocardial_infarction José_Rizal DifferentFrom John_Paul_II José_Rizal EndOfWorkPeriod 1896 José_Rizal HasChild Septimius_Severus José_Rizal HasWorksInTheCollectionOf Museo_Nacional_Centro_de_Arte_Reina_Sofía José_Rizal NotableWork Church_of_St._Mary_Magdalene_Hucknall José_Rizal Occupation singer ,,unknown,unknown,7
Paul_Otto DepictedBy Terminator_3:_Rise_of_the_Machines Paul_Otto HasChild Nadezhda_Krupskaya Paul_Otto HasFather Rosa_Luxemburg Paul_Otto NotableWork 2007_Munich_speech_of_Vladimir_Putin Paul_Otto NumberOfChildren 4 Paul_Otto Occupation farmer Paul_Otto WorkLocation Wheeling ,,unknown,unknown,7
Anton_Polenec DateOfBirth 1903-03-24 Anton_Polenec Employer École_Normale_de_Musique_de_Paris_Alfred_Cortot Anton_Polenec Genre anthem Anton_Polenec Instrument viola_d'amore Anton_Polenec Occupation conductor Anton_Polenec PlaceOfBurial Vienna Anton_Polenec PositionHeld Ancient_Roman_senator ,,unknown,unknown,7
"Vladimir_Lenin HasChild Mike_Oldfield Vladimir_Lenin HasFather Ernst_Mielck Vladimir_Lenin NativeLanguage Swiss_German Vladimir_Lenin NotableWork Don't_Take_God's_Children_for_Wild_Geese Vladimir_Lenin Occupation impresario Vladimir_Lenin Pseudonym ""Condor"" Vladimir_Lenin Sibling Julia_the_Elder ",,unknown,unknown,7
Claudia DifferentFrom Abraham_Lincoln Claudia HasFather Vitellius Claudia NominatedFor Nebula_Award_for_Best_Script Claudia NotableWork Comment_réussir_quand_on_est_con_et_pleurnichard Claudia Occupation inventor Claudia PlaceOfBirth Björnlunda_parish Claudia PlaceOfBurial Monumental_Cemetery_of_Turin ,,unknown,unknown,7
Neri_di_Bicci HasChild Emperor_Xuan_of_Han Neri_di_Bicci HasFather William_Shakespeare Neri_di_Bicci HasWorksInTheCollectionOf Museo_delle_Porcellane Neri_di_Bicci NominatedFor Los_Angeles_Film_Critics_Association_Award_for_Best_Screenplay Neri_di_Bicci Occupation Ancient_Roman_senator Neri_di_Bicci Spouse Augustin_Thierry Neri_di_Bicci WorkLocation United_States_of_America ,,unknown,unknown,7
Sue_Gardner DateOfBirth 1963 Sue_Gardner Employer Pontifical_Catholic_University_of_Chile Sue_Gardner Occupation emperor Sue_Gardner PlaceOfBirth Fulda Sue_Gardner PlaceOfDeath Warsaw Sue_Gardner Sibling Laodice_IV Sue_Gardner WorkLocation Tübingen ,,unknown,unknown,7
Ezekiel_Kemboi CauseOfDeath hanging Ezekiel_Kemboi FieldOfWork athletics Ezekiel_Kemboi HasFather Carl_Oscar_Strindberg Ezekiel_Kemboi HasWorksInTheCollectionOf National_Museum_of_Western_Art Ezekiel_Kemboi Movement tiny_house_movement Ezekiel_Kemboi NotableWork Bishop's_chapel_(Makó) Ezekiel_Kemboi Occupation actor ,,unknown,unknown,7
Ingrid_Bergman CauseOfDeath lung_cancer Ingrid_Bergman HasChild Emperor_Zhao_of_Han Ingrid_Bergman Occupation biologist Ingrid_Bergman PlaceOfBurial Mount_Sinai_Hospital Ingrid_Bergman PositionHeld Ancient_Roman_senator Ingrid_Bergman Spouse Fra_Bartolomeo Ingrid_Bergman WritingLanguage Kebab_Norwegian ,,unknown,unknown,7
Lady_Xun HasChild Heino Lady_Xun HasMother Gustave_Doré Lady_Xun NativeLanguage English Lady_Xun NotableWork De_amore Lady_Xun Occupation lawyer Lady_Xun PlaceOfBirth Tandridge Lady_Xun Spouse Laura_Bush ,,unknown,unknown,7
Emilie_Kraus_von_Wolfsberg Genre English_Renaissance_theatre Emilie_Kraus_von_Wolfsberg HasChild Mette_Frederiksen Emilie_Kraus_von_Wolfsberg HasFather Ludwig_Erhard Emilie_Kraus_von_Wolfsberg NativeLanguage English Emilie_Kraus_von_Wolfsberg NotableWork The_Tempest Emilie_Kraus_von_Wolfsberg Occupation writer Emilie_Kraus_von_Wolfsberg PlaceOfBirth Chester ,,unknown,unknown,7
"elder_princess_Xingyang CauseOfDeath COVID-19 elder_princess_Xingyang DateOfDeath 1976-03-24 elder_princess_Xingyang MannerOfDeath killed_in_action elder_princess_Xingyang Nickname ""Condor"" elder_princess_Xingyang Occupation composer elder_princess_Xingyang PlaceOfBurial Zentralfriedhof_Friedrichsfelde elder_princess_Xingyang Sibling Hermann_Maier ",,unknown,unknown,7
Ping_Fu DateOfBirth 1953-05-15 Ping_Fu EndOfWorkPeriod 1956 Ping_Fu EthnicGroup Italian_Americans Ping_Fu InfluencedBy Liu_Fengqin Ping_Fu NotableWork Ghabat_al-Haqq Ping_Fu NumberOfChildren 2 Ping_Fu Occupation film_editor ,,unknown,unknown,7
Anton_Polenec Genre country_music Anton_Polenec InfluencedBy Willi_Stoph Anton_Polenec Instrument electric_guitar Anton_Polenec Lifestyle military_personnel Anton_Polenec NativeLanguage Spanish Anton_Polenec Occupation music_teacher Anton_Polenec UnmarriedPartner Annibale_Carracci ,,unknown,unknown,7
Rufus_R._Jones CauseOfDeath toxic_diffuse_goiter Rufus_R._Jones HasChild John_Lennon Rufus_R._Jones NominatedFor Golden_Globe_Award_for_Best_Actor_–_Television_Series_Musical_or_Comedy Rufus_R._Jones NumberOfChildren 11 Rufus_R._Jones Occupation programmer Rufus_R._Jones PlaceOfDeath Fatih_Istanbul_Mosque Rufus_R._Jones Sibling Xiao_Sagezhi ,,unknown,unknown,7
Antonio_Ascari InfluencedBy Geoffrey_Dear Antonio_Ascari NotableWork Ghabat_al-Haqq Antonio_Ascari Occupation translator Antonio_Ascari PositionHeld Ancient_Roman_senator Antonio_Ascari ReligionOrWorldview Eastern_Orthodoxy Antonio_Ascari Spouse Chuck_Norris Antonio_Ascari WritingLanguage Fula ,,unknown,unknown,7
"Germanicus HasFather Ingmar_Bergman Germanicus HasWorksInTheCollectionOf Ishikawa_Prefectural_Museum_of_Art Germanicus InfluencedBy John_Romita_Jr. Germanicus NativeLanguage English Germanicus PlaceOfDeath Warsaw Germanicus Pseudonym ""Cee_Lo_Green"" Germanicus Sibling Börte ",,unknown,unknown,7
"Deborah_Compagnoni DateOfBirth 1949-12-01 Deborah_Compagnoni Genre pop_rock Deborah_Compagnoni HasWorksInTheCollectionOf Nationalmuseum Deborah_Compagnoni Occupation composer Deborah_Compagnoni PartOf Pupienus_and_Balbinus Deborah_Compagnoni PlaceOfBurial Parc_des_Hauteurs Deborah_Compagnoni Pseudonym ""Der_Kaiser"" ",,unknown,unknown,7
Barbara HasMother Empress_Dowager_Xiao Barbara Movement military_personnel Barbara NotableWork Achilles'_heel Barbara Occupation computer_scientist Barbara PlaceOfBirth Leeds Barbara PlaceOfDeath Charents_Museum_of_Literature_and_Arts Barbara ReligionOrWorldview Catholicism ,,unknown,unknown,7
Dzmitry_Lukashenko MannerOfDeath killed_in_action Dzmitry_Lukashenko Occupation statesperson Dzmitry_Lukashenko ParticipantIn Pastoral_visit_of_pope_Francis_to_Kazakhstan Dzmitry_Lukashenko PositionHeld titular_bishop Dzmitry_Lukashenko PresentInWork Poštanski_sandučić Dzmitry_Lukashenko WorkLocation Al_Ain Dzmitry_Lukashenko WritingLanguage French ,,unknown,unknown,7
Ping_Fu HasChild Olivier_Giroud Ping_Fu HasWorksInTheCollectionOf Litaraturny_muzeĭ_I͡Anki_Kupaly Ping_Fu NativeLanguage German Ping_Fu ReligionOrWorldview Catholic_Church Ping_Fu Sibling Kjetil_André_Aamodt Ping_Fu Spouse Alessandro_Manzoni Ping_Fu UnmarriedPartner Publius_Cornelius_Scipio ,,unknown,unknown,7
Marlene_Dietrich HasWorksInTheCollectionOf Hungarian_National_Gallery Marlene_Dietrich Movement Iron_Age Marlene_Dietrich NotableWork The_Sixty-nine_Stations_of_the_Kiso_Kaidō Marlene_Dietrich Occupation essayist Marlene_Dietrich ParticipantIn Zeitgeist Marlene_Dietrich StudentOf Publius_Cornelius_Scipio Marlene_Dietrich WorkLocation Chang'an ,,unknown,unknown,7
Cosimo_Tura DateOfBirth 2016-04-19 Cosimo_Tura Employer Business_Line Cosimo_Tura EthnicGroup Egyptians Cosimo_Tura HasWorksInTheCollectionOf Nationalmuseum Cosimo_Tura Movement Florentine_School Cosimo_Tura NotableWork Sir_Charles_Lyell_1st_Bt Cosimo_Tura Occupation drawer ,,unknown,unknown,7
Pierre_Poivre DateOfBirth 1987-03-25 Pierre_Poivre FieldOfWork Bauxite_mining_in_Australia Pierre_Poivre Genre fertility_symbol Pierre_Poivre HasWorksInTheCollectionOf Moravian_Gallery_in_Brno Pierre_Poivre InfluencedBy James_Brown Pierre_Poivre ParticipantIn Hispano-French_Exposition_of_1908 Pierre_Poivre PlaceOfBirth Vilamarxant ,,unknown,unknown,7
King_Zhuangxiang_of_Qin PositionHeld Prince-Elector King_Zhuangxiang_of_Qin PositionHeld Prince-Elector ,,unknown,unknown,2
Maxine_Singer Occupation chemist Maxine_Singer Occupation philosopher_of_language ,,unknown,unknown,2
Louis_XVI_of_France DateOfBirth 1706-12-17 Louis_XVI_of_France DateOfDeath 1935-01-08 ,,unknown,unknown,2
Stephen_Harper Occupation film_actor Stephen_Harper Occupation Emperor_of_China ,,unknown,unknown,2
Emperor_Shengzong_of_Liao PlaceOfBirth Moscow Emperor_Shengzong_of_Liao PlaceOfDeath Rouen ,,unknown,unknown,2
Dorothy_Hodgkin PlaceOfBirth Toulouse Dorothy_Hodgkin PlaceOfDeath Arcetri ,,unknown,unknown,2
Jérémy_Ménez Occupation chemist Jérémy_Ménez Occupation grammarian ,,unknown,unknown,2
Henri_Matisse Occupation recording_artist Henri_Matisse PlaceOfBirth Quierzy ,,unknown,unknown,2
Hazel_Bishop Occupation illustrator Hazel_Bishop PlaceOfDeath Como ,,unknown,unknown,2
Queen_Dowager_Zhao Occupation translator Queen_Dowager_Zhao Occupation film_director ,,unknown,unknown,2
John_Winter_Crowfoot Occupation Bavo_Defurne_en_Laika_films John_Winter_Crowfoot Occupation film_actor ,,unknown,unknown,2
William_of_Aumelas MedicalCondition tuberculosis William_of_Aumelas PlaceOfBirth Vatican_City ,,unknown,unknown,2
Jorge_Riesco_Errázuriz MedicalCondition tuberculosis Jorge_Riesco_Errázuriz PlaceOfBirth Vatican_City ,,unknown,unknown,2
Laura_Bush Occupation entomologist Laura_Bush Occupation entomologist ,,unknown,unknown,2
Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfBirth Santiago Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfDeath Moscow ,,unknown,unknown,2
Pius_XII Occupation chansonnier Pius_XII PlaceOfBirth Langres ,,unknown,unknown,2
Emperor_Cheng_of_Jin PlaceOfBirth Basel Emperor_Cheng_of_Jin PositionHeld noble ,,unknown,unknown,2
Giovanni_Battista_Somis HasFather Ludwig_Erhard Ludwig_Erhard HasFather Mou_Shi ,,unknown,unknown,2
Ségolène_Royal PlaceOfBirth Basel Ségolène_Royal PositionHeld French_co-prince_of_Andorra ,,unknown,unknown,2
Manfred_Gerlach DateOfBirth 1778-09-02 Manfred_Gerlach Occupation engineer ,,unknown,unknown,2
Julia_Domna NotableWork poetry Julia_Domna Occupation academic ,,unknown,unknown,2
Marcus_Kasner Occupation chansonnier Marcus_Kasner Occupation Latin_Catholic_priest ,,unknown,unknown,2
Mutulu_Shakur DateOfBirth 1950 Mutulu_Shakur Occupation theologian ,,unknown,unknown,2
John_Romita_Jr. HasFather Steffen_Wöller Steffen_Wöller HasMother Tekla_Justyna_Chopin ,,unknown,unknown,2
Paul_Blondel Employer University_of_Cincinnati Paul_Blondel PlaceOfBirth Gorenja_Vas ,,unknown,unknown,2
Lady_Wang Occupation astronomer Lady_Wang PlaceOfBirth Berlin ,,unknown,unknown,2
Dorothea_Grimm Occupation chemist Dorothea_Grimm PlaceOfDeath Rochester ,,unknown,unknown,2
Uleb_Igorevich Mass 73.0_kilogram Uleb_Igorevich PlaceOfBirth Prague ,,unknown,unknown,2
Louis_de_Funès Movement pastoral_poetry Louis_de_Funès Occupation biochemist ,,unknown,unknown,2
Usain_Bolt Mass 80.0_kilogram Usain_Bolt Sport rugby ,,unknown,unknown,2
Björn_Otto Occupation draughts_player Björn_Otto PlaceOfBirth Bonn ,,unknown,unknown,2
Lady_Jean_Hamilton Genre rockabilly Lady_Jean_Hamilton Occupation singer-songwriter ,,unknown,unknown,2
Émilie_Aubert PlaceOfBirth Orange Émilie_Aubert Sport athletics ,,unknown,unknown,2
Alberich_of_Reims NominatedFor Academy_Award_for_Best_Picture Alberich_of_Reims PlaceOfBirth Inglewood ,,unknown,unknown,2
Marie_de_France HasFather Gilles_de_Corbeil Marie_de_France ReligionOrWorldview peripatetic_school ,,unknown,unknown,2
Gilles_de_Corbeil DateOfBirth 1150 Gilles_de_Corbeil ReligionOrWorldview Anglicanism ,,unknown,unknown,2
Lisa_Marie_Presley DateOfBirth 1950-01-21 Lisa_Marie_Presley Sport athletics ,,unknown,unknown,2
Luigi_Einaudi DateOfDeath 1961 Luigi_Einaudi WritingLanguage Yugh ,,unknown,unknown,2
Carmelita_Jeter DateOfBirth 1870-12-25 Carmelita_Jeter NominatedFor Academy_Award_for_Technical_Achievement ,,unknown,unknown,2
Eddy_Ottoz Occupation court_painter Eddy_Ottoz PlaceOfDeath Florence ,,unknown,unknown,2
Guiot_de_Provins DateOfBirth 1972-06-23 Guiot_de_Provins Sport association_football ,,unknown,unknown,2
Edward_Wyke_Smith PlaceOfBirth Enfield Edward_Wyke_Smith PlaceOfDeath Bavaria ,,unknown,unknown,2
Marcus_Kasner Occupation high_jumper Marcus_Kasner PlaceOfBirth Long_Beach ,,unknown,unknown,2
George_Orwell Mass 74.0_kilogram George_Orwell PlaceOfBirth Arcetri ,,unknown,unknown,2
Valéry_Giscard_d'Estaing Occupation combined_track_and_field_event_athlete Valéry_Giscard_d'Estaing ParticipantIn 2018–19_Ligue_1 ,,unknown,unknown,2
Bruce_Willis ParticipantIn UEFA_Euro_1992 Bruce_Willis Sport alpine_skiing ,,unknown,unknown,2
Heinrich_Lübke Occupation hurdler Heinrich_Lübke Sport association_football ,,unknown,unknown,2
Juan_Luis_Sanfuentes DateOfBirth 1917-09-11 Juan_Luis_Sanfuentes Occupation entertainer ,,unknown,unknown,2
George_Zorab DateOfBirth 1916 George_Zorab DateOfDeath 1952 ,,unknown,unknown,2
