triple,sentence,shape,shape_type,size
Jenna_Jameson DateOfBirth 1974-04-09 Jenna_Jameson EthnicGroup Italian_Americans Jenna_Jameson Mass 50.0_kilogram Jenna_Jameson Occupation film_producer Jenna_Jameson PlaceOfBirth Las_Vegas Jenna_Jameson ReligionOrWorldview Judaism ,,unknown,unknown,6
Herman_Melville Genre travel_literature Herman_Melville NativeLanguage English Herman_Melville Occupation essayist Herman_Melville PlaceOfBirth Manhattan Herman_Melville PlaceOfBurial Woodlawn_Cemetery Herman_Melville PlaceOfDeath New_York_City ,,unknown,unknown,6
Philipp_Ludwig_von_Seidel DateOfDeath 1896-08-13 Philipp_Ludwig_von_Seidel Employer Ludwig_Maximilian_University_of_Munich Philipp_Ludwig_von_Seidel FieldOfWork astronomy Philipp_Ludwig_von_Seidel HasFather Justus_Christian_Felix_Seidel Philipp_Ludwig_von_Seidel Sibling Georg_Friedrich_Justus_Seidel Philipp_Ludwig_von_Seidel Student Georg_Michael_Anton_Kerschensteiner ,,unknown,unknown,6
Germanicus HasChild Agrippina_the_Younger Caligula HasFather Germanicus Caligula Occupation politician Caligula PlaceOfBirth Antium Caligula PlaceOfDeath Palatine_Hill Caligula PositionHeld Ancient_Roman_senator ,,unknown,unknown,6
Saddam_Hussein CauseOfDeath hanging Saddam_Hussein HasChild Qusay_Hussein Saddam_Hussein MannerOfDeath capital_punishment Saddam_Hussein Occupation writer Saddam_Hussein PlaceOfBirth Al-Awja Saddam_Hussein Spouse Samira_Shahbandar ,,unknown,unknown,6
Mike_Oldfield DateOfBirth 1953-05-15 Mike_Oldfield Genre ambient_music Mike_Oldfield Instrument electric_guitar Mike_Oldfield NativeLanguage English Mike_Oldfield Occupation musician Mike_Oldfield PlaceOfBirth Reading ,,unknown,unknown,6
Julia_Domna HasChild Geta Caracalla HasFather Septimius_Severus Caracalla HasMother Julia_Domna Caracalla PlaceOfBirth Lugdunum Caracalla PositionHeld Ancient_Roman_senator Septimius_Severus Spouse Paccia_Marciana ,,unknown,unknown,6
Kjetil_André_Aamodt DateOfBirth 1971-09-02 Kjetil_André_Aamodt Mass 85.0_kilogram Kjetil_André_Aamodt ParticipantIn 1992_Winter_Olympics Kjetil_André_Aamodt PlaceOfBirth Oslo Kjetil_André_Aamodt PositionHeld UNICEF_Goodwill_Ambassador Kjetil_André_Aamodt Sport alpine_skiing ,,unknown,unknown,6
Mike_Oldfield DateOfBirth 1953-05-15 Mike_Oldfield Genre pop_rock Mike_Oldfield Instrument tubular_bel Mike_Oldfield Occupation musician Mike_Oldfield PartOf The_Sallyangie Mike_Oldfield Sibling Sally_Oldfield ,,unknown,unknown,6
Adolf_Butenandt DateOfBirth 1903-03-24 Adolf_Butenandt DateOfDeath 1995-01-18 Adolf_Butenandt Employer University_of_Tübingen Adolf_Butenandt NominatedFor Nobel_Prize_in_Chemistry Adolf_Butenandt Occupation university_teacher Adolf_Butenandt WorkLocation Tübingen ,,unknown,unknown,6
Ludwig_Erhard Affiliation CDU/CSU_Bundestag_fraction Ludwig_Erhard Employer University_of_Bonn Ludwig_Erhard ParticipantIn 1949_West_German_presidential_election Ludwig_Erhard PlaceOfBirth Fürth Ludwig_Erhard PlaceOfDeath Bonn Ludwig_Erhard PositionHeld Bayerischer_Staatsminister_für_Wirtschaft ,,unknown,unknown,6
Armande_Béjart DateOfDeath 1700-11-30 Armande_Béjart HasChild Esprit-Madeleine_Poquelin Molière Occupation stage_actor Molière PlaceOfBurial Cimetière_Saint-Joseph_de_Paris Molière PlaceOfDeath Paris Molière Spouse Armande_Béjart ,,unknown,unknown,6
Ludwig_Erhard Employer Ludwig_Maximilian_University_of_Munich Ludwig_Erhard NativeLanguage German Ludwig_Erhard NumberOfChildren 1 Ludwig_Erhard PlaceOfDeath Bonn Ludwig_Erhard PositionHeld member_of_the_German_Bundestag Ludwig_Erhard WorkLocation Bonn ,,unknown,unknown,6
Ludwig_Erhard CauseOfDeath heart_failure Ludwig_Erhard DateOfBirth 1897-02-04 Ludwig_Erhard ParticipantIn 1949_West_German_presidential_election Ludwig_Erhard PlaceOfDeath Bonn Ludwig_Erhard PositionHeld member_of_the_German_Bundestag Ludwig_Erhard ReligionOrWorldview Lutheranism ,,unknown,unknown,6
Armande_Béjart DateOfBirth 1642 Molière Occupation stage_actor Molière PlaceOfBirth Paris Molière PlaceOfBurial Museum_of_French_Monuments Armande_Béjart PlaceOfDeath Paris Armande_Béjart PositionHeld Sociétaire_of_the_Comédie-Française Molière Spouse Armande_Béjart ,,unknown,unknown,7
Manuel_Bulnes DateOfDeath 1866-10-18 Manuel_Bulnes MilitaryRank marshal Manuel_Bulnes Occupation military_personnel Manuel_Bulnes PlaceOfBirth Concepción Manuel_Bulnes PositionHeld President_of_Chile Manuel_Bulnes ReligionOrWorldview Catholicism Manuel_Bulnes Spouse Enriqueta_Pinto_Garmendia ,,unknown,unknown,7
James_Brown DateOfDeath 2006-12-25 James_Brown EndOfWorkPeriod 2006 James_Brown Instrument organ James_Brown Occupation singer-songwriter James_Brown PlaceOfBirth Barnwell James_Brown PlaceOfDeath Atlanta James_Brown Spouse Deidre_Jenkins ,,unknown,unknown,7
Rosa_Luxemburg AcademicDegree Doctor_of_Juridical_Science Rosa_Luxemburg Affiliation Spartacus_League Rosa_Luxemburg Occupation editor Rosa_Luxemburg PlaceOfBirth Zamość Rosa_Luxemburg PlaceOfBurial Zentralfriedhof_Friedrichsfelde Rosa_Luxemburg PlaceOfDeath Berlin Rosa_Luxemburg ReligionOrWorldview atheism ,,unknown,unknown,7
Emperor_Wu_of_Jin HasChild princess_Yangping Emperor_Wu_of_Jin HasChild Sima_Hui Emperor_Wu_of_Jin HasChild Emperor_Hui_of_Jin Emperor_Wu_of_Jin HasChild princess_Xingyang Emperor_Wu_of_Jin HasChild elder_princess_Xingyang Emperor_Wu_of_Jin HasFather Sima_Zhao Emperor_Wu_of_Jin HasMother Wang_Yuanji ,,unknown,unknown,7
Franck_Ribéry DateOfBirth 1983-04-07 Franck_Ribéry Mass 72.0_kilogram Franck_Ribéry Occupation association_football_player Franck_Ribéry ParticipantIn 2017–18_Bundesliga Franck_Ribéry PlaceOfBirth Boulogne-sur-Mer Franck_Ribéry ReligionOrWorldview Islam Franck_Ribéry Sport association_football ,,unknown,unknown,7
Novak_Djokovic HasFather Srdjan_Djokovic Novak_Djokovic MedicalCondition COVID-19 Novak_Djokovic ParticipantIn tennis_at_the_2008_Summer_Olympics_–_men's_doubles Novak_Djokovic PositionHeld UNICEF_Goodwill_Ambassador Novak_Djokovic ReligionOrWorldview Serbian_Orthodox_Church Novak_Djokovic Sibling Djordje_Djokovic Novak_Djokovic Sport tennis ,,unknown,unknown,7
James_Cook DateOfDeath 1779-02-14 James_Cook EthnicGroup English_people James_Cook FieldOfWork botany James_Cook HasChild George_Cook James_Cook HasWorksInTheCollectionOf Wereldmuseum_Rotterdam James_Cook MannerOfDeath homicide James_Cook Occupation botanist ,,unknown,unknown,7
Marlene_Dietrich DateOfDeath 1992-05-06 Marlene_Dietrich MannerOfDeath natural_causes Marlene_Dietrich Occupation television_actor Marlene_Dietrich OwnerOf Marlene_Dietrich_collectie Marlene_Dietrich Spouse Rudolf_Sieber Marlene_Dietrich UnmarriedPartner Jean_Gabin Marlene_Dietrich WorkLocation Berlin ,,unknown,unknown,7
Ada_Lovelace Employer University_of_Cambridge Ada_Lovelace HasChild Ralph_King-Milbanke_2nd_Earl_of_Lovelace Ada_Lovelace NativeLanguage English Ada_Lovelace Occupation writer Ada_Lovelace PlaceOfBirth London Ada_Lovelace PlaceOfBurial Church_of_St._Mary_Magdalene_Hucknall Ada_Lovelace Spouse William_King-Noel_1st_Earl_of_Lovelace ,,unknown,unknown,7
Andrei_Tarkovsky CauseOfDeath lung_cancer Andrei_Tarkovsky DateOfBirth 1932-04-04 Andrei_Tarkovsky DateOfDeath 1986-12-28 Andrei_Tarkovsky EndOfWorkPeriod 1986 Andrei_Tarkovsky NotableWork The_Mirror Andrei_Tarkovsky Occupation film_editor Andrei_Tarkovsky ReligionOrWorldview Eastern_Orthodoxy ,,unknown,unknown,7
Emperor_Aizong_of_Jin CauseOfDeath hanging Emperor_Aizong_of_Jin DateOfBirth 1198-09-25 Emperor_Aizong_of_Jin HasFather Emperor_Xuanzong_of_Jin Emperor_Aizong_of_Jin HasMother Empress_Minghui Emperor_Aizong_of_Jin MannerOfDeath suicide Emperor_Aizong_of_Jin PositionHeld Emperor_of_China Emperor_Aizong_of_Jin Spouse Empress_Tudan ,,unknown,unknown,7
Bob_Marley DateOfDeath 1981-04-11 Bob_Marley HasChild Julian_Marley Bob_Marley HasMother Cedella_Booker Bob_Marley Instrument guitar Bob_Marley NativeLanguage English Bob_Marley PlaceOfBurial Nine_Mile Bob_Marley ReligionOrWorldview Latin_Church ,,unknown,unknown,7
George_W._Bush HasChild Jenna_Bush_Hager George_W._Bush HasFather George_H._W._Bush George_W._Bush MilitaryRank senior_lieutenant George_W._Bush Occupation statesperson George_W._Bush PlaceOfBirth New_Haven George_W._Bush Sibling Neil_Bush George_W._Bush Spouse Laura_Bush ,,unknown,unknown,7
Max_Bruch Employer Berlin_University_of_the_Arts Max_Bruch Genre opera Max_Bruch Instrument violin Ernst_Mielck Occupation composer Max_Bruch PlaceOfDeath Friedenau Max_Bruch Student Ottorino_Respighi Ernst_Mielck StudentOf Max_Bruch ,,unknown,unknown,7
Elizabeth_J._Feinler DateOfBirth 1931-03-02 Elizabeth_J._Feinler FieldOfWork computer_science Elizabeth_J._Feinler InfluencedBy Douglas_Engelbart Douglas_Engelbart MannerOfDeath natural_causes Douglas_Engelbart NotableWork graphical_user_interface Elizabeth_J._Feinler Occupation computer_scientist Elizabeth_J._Feinler PlaceOfBirth Wheeling ,,unknown,unknown,7
Elizabeth_J._Feinler DateOfBirth 1931-03-02 Elizabeth_J._Feinler FieldOfWork computer_science Elizabeth_J._Feinler InfluencedBy Douglas_Engelbart Douglas_Engelbart NotableWork human–computer_interaction Elizabeth_J._Feinler Occupation computer_scientist Elizabeth_J._Feinler PlaceOfBirth Wheeling Douglas_Engelbart PlaceOfDeath Atherton ,,unknown,unknown,7
Philippe_Pétain ArchivesAt Archives_nationales Philippe_Pétain DateOfDeath 1951-07-23 Philippe_Pétain HasMother Clotilde_Legrand Philippe_Pétain MilitaryRank second_lieutenant Philippe_Pétain Penalty Indignité_nationale Philippe_Pétain ReligionOrWorldview Catholic_Church Philippe_Pétain Spouse Annie_Pétain ,,unknown,unknown,7
Lech_Kaczyński CauseOfDeath aviation_accident Lech_Kaczyński EthnicGroup Poles Lech_Kaczyński HasGodparent Stanisław_Miedza-Tomaszewski Lech_Kaczyński HasMother Jadwiga_Kaczyńska Lech_Kaczyński NativeLanguage Polish Lech_Kaczyński Occupation trade_unionist Lech_Kaczyński WorkLocation Warsaw ,,unknown,unknown,7
Cosimo_Tura DateOfBirth 1430 Cosimo_Tura DateOfDeath 1495 Cosimo_Tura FieldOfWork art_of_painting Cosimo_Tura HasWorksInTheCollectionOf Metropolitan_Museum_of_Art Cosimo_Tura NotableWork Christ_Crucified Cosimo_Tura PlaceOfDeath Ferrara Cosimo_Tura WorkLocation Ferrara ,,unknown,unknown,7
Allen_Ginsberg ArchivesAt Louis_Round_Wilson_Library Allen_Ginsberg EthnicGroup Jewish_people Allen_Ginsberg HasWorksInTheCollectionOf Photography_Collection_of_the_New_York_Public_Library Allen_Ginsberg Occupation poet Allen_Ginsberg PlaceOfBirth Newark Allen_Ginsberg PlaceOfDeath East_Village Allen_Ginsberg WritingLanguage English ,,unknown,unknown,7
Jean-Jacques_Rousseau ArchivesAt University_of_Toronto_Archives_&_Records_Management_Services Jean-Jacques_Rousseau FieldOfWork botany Jean-Jacques_Rousseau HasFather Isaac_Rousseau Jean-Jacques_Rousseau HasWorksInTheCollectionOf Nationalmuseum Jean-Jacques_Rousseau Occupation musicologist Jean-Jacques_Rousseau PlaceOfBirth Geneva Jean-Jacques_Rousseau PlaceOfBurial Panthéon ,,unknown,unknown,7
"José_Rizal HasFather Francisco_Mercado José_Rizal HasMother Teodora_Alonzo José_Rizal MannerOfDeath capital_punishment José_Rizal Occupation writer José_Rizal PlaceOfDeath Manila José_Rizal Pseudonym ""Laón_Laang"" José_Rizal ReligionOrWorldview Latin_Church ",,unknown,unknown,7
Bill_Clinton BloodType AB Bill_Clinton HasFather William_Jefferson_Blythe_Jr. Bill_Clinton MedicalCondition angina_pectoris Bill_Clinton NativeLanguage English Bill_Clinton Occupation lawyer Bill_Clinton ParticipantIn Crypto_Bahamas_2022 Bill_Clinton PositionHeld Governor_of_Arkansas ,,unknown,unknown,7
Charles_de_Gaulle DateOfDeath 1970-11-09 Charles_de_Gaulle DifferentFrom Charles_III Charles_de_Gaulle HasChild Philippe_de_Gaulle Charles_de_Gaulle HasWorksInTheCollectionOf NIOD_Institute_for_War_Holocaust_and_Genocide_Studies Charles_de_Gaulle PositionHeld president_of_the_Provisional_Government_of_the_French_Republic Charles_de_Gaulle Sibling Jacques_de_Gaulle Charles_de_Gaulle WorkLocation France ,,unknown,unknown,7
Joseph_Haydn DateOfDeath 1809-05-31 Joseph_Haydn FieldOfWork string_quartet Joseph_Haydn HasFather Mathias_Haydn Joseph_Haydn Instrument piano Joseph_Haydn NotableWork Symphony_No._100 Joseph_Haydn Occupation conductor Joseph_Haydn PlaceOfBirth Rohrau ,,unknown,unknown,7
Frank_Lloyd_Wright CauseOfDeath surgical_complications Frank_Lloyd_Wright DifferentFrom Lloyd_Wright Frank_Lloyd_Wright EndOfWorkPeriod 1959 Frank_Lloyd_Wright HasChild John_Lloyd_Wright Frank_Lloyd_Wright HasWorksInTheCollectionOf National_Gallery_of_Victoria Frank_Lloyd_Wright NotableWork Annunciation_Greek_Orthodox_Church Frank_Lloyd_Wright Occupation urban_planner ,,unknown,unknown,7
Abraham_Lincoln DepictedBy Lincoln Abraham_Lincoln HasChild Edward_Baker_Lincoln Abraham_Lincoln HasFather Thomas_Lincoln Abraham_Lincoln NotableWork Gettysburg_Address Abraham_Lincoln NumberOfChildren 4 Abraham_Lincoln Occupation farmer Abraham_Lincoln WorkLocation Washington_D.C. ,,unknown,unknown,7
Antonio_Vivaldi DateOfBirth 1678-03-04 Antonio_Vivaldi Employer Ospedale_della_Pietà Antonio_Vivaldi Genre chamber_music Antonio_Vivaldi Instrument viola_d'amore Antonio_Vivaldi Occupation music_teacher Antonio_Vivaldi PlaceOfBurial Vienna Antonio_Vivaldi PositionHeld kapellmeister ,,unknown,unknown,7
"Arnold_Schwarzenegger HasChild Joseph_Baena Arnold_Schwarzenegger HasFather Gustav_Schwarzenegger Arnold_Schwarzenegger NativeLanguage Bavarian Arnold_Schwarzenegger NotableWork Terminator_3:_Rise_of_the_Machines Arnold_Schwarzenegger Occupation film_director Arnold_Schwarzenegger Pseudonym ""Arnold_Strong"" Arnold_Schwarzenegger Sibling Meinhard_Schwarzenegger ",,unknown,unknown,7
Ingmar_Bergman DifferentFrom Ingrid_Bergman Ingmar_Bergman HasFather Erik_Bergman Ingmar_Bergman NominatedFor Academy_Award_for_Best_Writing_Original_Screenplay Ingmar_Bergman NotableWork The_Seventh_Seal Ingmar_Bergman Occupation playwright Ingmar_Bergman PlaceOfBirth Uppsala_Cathedral_Assembly Ingmar_Bergman PlaceOfBurial Fårö_begravningsplats ,,unknown,unknown,7
Ingmar_Bergman HasChild Eva_Bergman Ingmar_Bergman HasFather Erik_Bergman Ingmar_Bergman HasWorksInTheCollectionOf Museum_of_Modern_Art Ingmar_Bergman NominatedFor Academy_Award_for_Best_Writing_Original_Screenplay Ingmar_Bergman Occupation actor Ingmar_Bergman Spouse Ellen_Bergman Ingmar_Bergman WorkLocation Sweden ,,unknown,unknown,7
Jacob_Grimm DateOfBirth 1785 Jacob_Grimm Employer Frederick_William_University Jacob_Grimm Occupation secretary_of_legation Jacob_Grimm PlaceOfBirth Hanau Jacob_Grimm PlaceOfDeath Berlin Jacob_Grimm Sibling Wilhelm_Grimm Jacob_Grimm WorkLocation Göttingen ,,unknown,unknown,7
Le_Corbusier CauseOfDeath myocardial_infarction Le_Corbusier FieldOfWork architecture Le_Corbusier HasFather Georges-Édouard_Jeanneret Le_Corbusier HasWorksInTheCollectionOf Hungarian_National_Gallery Le_Corbusier Movement brutalism Le_Corbusier NotableWork Notre_Dame_du_Haut Le_Corbusier Occupation photographer ,,unknown,unknown,7
Margaret_Thatcher CauseOfDeath transient_cerebral_isolation Margaret_Thatcher HasChild Mark_Thatcher Margaret_Thatcher Occupation scientist Margaret_Thatcher PlaceOfBurial Royal_Hospital_Chelsea Margaret_Thatcher PositionHeld Chancellor_of_the_College_of_William_&_Mary Margaret_Thatcher Spouse Denis_Thatcher Margaret_Thatcher WritingLanguage British_English ,,unknown,unknown,7
William_Shakespeare HasChild Hamnet_Shakespeare William_Shakespeare HasMother Mary_Shakespeare William_Shakespeare NativeLanguage Early_Modern_English William_Shakespeare NotableWork The_Tempest William_Shakespeare Occupation playwright William_Shakespeare PlaceOfBirth Stratford-on-Avon William_Shakespeare Spouse Anne_Hathaway ,,unknown,unknown,7
William_Shakespeare Genre English_Renaissance_theatre William_Shakespeare HasChild Judith_Quiney William_Shakespeare HasFather John_Shakespeare William_Shakespeare NativeLanguage Early_Modern_English William_Shakespeare NotableWork The_Two_Noble_Kinsmen William_Shakespeare Occupation poet William_Shakespeare PlaceOfBirth Stratford-on-Avon ,,unknown,unknown,7
"Serge_Gainsbourg CauseOfDeath myocardial_infarction Serge_Gainsbourg DateOfDeath 1991-03-02 Serge_Gainsbourg MannerOfDeath natural_causes Serge_Gainsbourg Nickname ""Julien_Gris"" Serge_Gainsbourg Occupation jazz_musician Serge_Gainsbourg PlaceOfBurial Montparnasse_Cemetery Serge_Gainsbourg Sibling Liliane_Gainsbourg ",,unknown,unknown,7
Naguib_Mahfouz DateOfBirth 1911-12-11 Naguib_Mahfouz EndOfWorkPeriod 2004 Naguib_Mahfouz EthnicGroup Egyptians Naguib_Mahfouz InfluencedBy Marcel_Proust Naguib_Mahfouz NotableWork Arabian_Nights_and_Days Naguib_Mahfouz NumberOfChildren 2 Naguib_Mahfouz Occupation screenwriter ,,unknown,unknown,7
Miley_Cyrus Genre hip_hop_music Miley_Cyrus InfluencedBy Timbaland Miley_Cyrus Instrument electric_guitar Miley_Cyrus Lifestyle veganism Miley_Cyrus NativeLanguage English Miley_Cyrus Occupation singer-songwriter Miley_Cyrus UnmarriedPartner Lucas_Till ,,unknown,unknown,7
Charlie_Chaplin CauseOfDeath cerebral_hemorrhage Charlie_Chaplin HasChild Sydney_Chaplin Charlie_Chaplin NominatedFor Academy_Award_for_Best_Actor Charlie_Chaplin NumberOfChildren 11 Charlie_Chaplin Occupation actor Charlie_Chaplin PlaceOfDeath Manoir_de_Ban Charlie_Chaplin Sibling Wheeler_Dryden ,,unknown,unknown,7
Alessandro_Manzoni InfluencedBy Augustin_Thierry Alessandro_Manzoni NotableWork historio_de_la_kolono_infama Alessandro_Manzoni Occupation poet Alessandro_Manzoni PositionHeld senator_of_the_Kingdom_of_Sardinia Alessandro_Manzoni ReligionOrWorldview Catholicism Alessandro_Manzoni Spouse Teresa_Borri Alessandro_Manzoni WritingLanguage French ,,unknown,unknown,7
"August_Strindberg HasFather Carl_Oscar_Strindberg August_Strindberg HasWorksInTheCollectionOf Nationalmuseum August_Strindberg InfluencedBy Emmanuel_Swedenborg August_Strindberg NativeLanguage Swedish August_Strindberg PlaceOfDeath Stockholm August_Strindberg Pseudonym ""Härved_Ulf"" August_Strindberg Sibling Elisabeth_Strindberg ",,unknown,unknown,7
"John_Lennon DateOfBirth 1940-10-09 John_Lennon Genre hard_rock John_Lennon HasWorksInTheCollectionOf Museo_Nacional_Centro_de_Arte_Reina_Sofía John_Lennon Occupation singer John_Lennon PartOf Lennon–McCartney John_Lennon PlaceOfBurial Central_Park John_Lennon Pseudonym ""Dr._Winston_O’Boogie"" ",,unknown,unknown,7
Mohandas_Karamchand_Gandhi HasMother Putlibai_Karamchand_Gandhi Mohandas_Karamchand_Gandhi Movement vegetarianism Mohandas_Karamchand_Gandhi NotableWork satyagraha Mohandas_Karamchand_Gandhi Occupation essayist Mohandas_Karamchand_Gandhi PlaceOfBirth Porbandar Mohandas_Karamchand_Gandhi PlaceOfDeath Gandhi_Smriti Mohandas_Karamchand_Gandhi ReligionOrWorldview Hinduism ,,unknown,unknown,7
John_Paul_II MannerOfDeath natural_causes John_Paul_II Occupation poet John_Paul_II ParticipantIn Podróż_apostolska_Jana_Pawła_II_do_Grecji_Syrii_i_na_Maltę John_Paul_II PositionHeld titular_bishop John_Paul_II PresentInWork Powołanie John_Paul_II WorkLocation Rome John_Paul_II WritingLanguage Italian ,,unknown,unknown,7
Napoleon HasChild Napoleon_II Napoleon HasWorksInTheCollectionOf Charents_Museum_of_Literature_and_Arts Napoleon NativeLanguage Corsican Napoleon ReligionOrWorldview Catholicism Napoleon Sibling Louis_Bonaparte Napoleon Spouse Marie_Louise_I_Duchess_of_Parma Napoleon UnmarriedPartner Emilie_Kraus_von_Wolfsberg ,,unknown,unknown,7
Katsushika_Hokusai HasWorksInTheCollectionOf Ishikawa_Prefectural_Museum_of_Art Katsushika_Hokusai Movement Kasei_culture Katsushika_Hokusai NotableWork Oceans_of_Wisdom Katsushika_Hokusai Occupation drawer Katsushika_Hokusai ParticipantIn documenta_12 Katsushika_Hokusai StudentOf Katsukawa_Shunshō Katsushika_Hokusai WorkLocation Edo ,,unknown,unknown,7
Gustave_Doré DateOfBirth 1833-01-06 Gustave_Doré Employer Le_Charivari Gustave_Doré EthnicGroup French Gustave_Doré HasWorksInTheCollectionOf National_Museum_of_Western_Art Gustave_Doré Movement Symbolism Gustave_Doré NotableWork Andromeda Gustave_Doré Occupation painter ,,unknown,unknown,7
Pablo_Picasso DateOfBirth 1881-10-25 Pablo_Picasso FieldOfWork jewelry Pablo_Picasso Genre animal_art Pablo_Picasso HasWorksInTheCollectionOf Metropolitan_Museum_of_Art Pablo_Picasso InfluencedBy Henri_Rousseau Pablo_Picasso ParticipantIn Jewelry_by_Contemporary_Painters_and_Sculptors Pablo_Picasso PlaceOfBirth Málaga ,,unknown,unknown,7
Ruzi_Ying PositionHeld Emperor_of_China Ruzi_Ying PositionHeld Emperor_of_China ,,unknown,unknown,2
Cleopatra_the_Alchemist Occupation alchemist Cleopatra_the_Alchemist Occupation philosopher ,,unknown,unknown,2
Ante_Bilobrk DateOfBirth 1919-04-03 Ante_Bilobrk DateOfDeath 1943-06-26 ,,unknown,unknown,2
Charlemagne Occupation sovereign Charlemagne Occupation monarch ,,unknown,unknown,2
Elsa_Triolet PlaceOfBirth Moscow Elsa_Triolet PlaceOfDeath Saint-Arnoult-en-Yvelines ,,unknown,unknown,2
Fulcher_of_Chartres PlaceOfBirth Chartres Fulcher_of_Chartres PlaceOfDeath Jerusalem ,,unknown,unknown,2
Chen_Yu-chie Occupation chemist Chen_Yu-chie Occupation university_teacher ,,unknown,unknown,2
Guiot_de_Provins Occupation composer Guiot_de_Provins PlaceOfBirth Provins ,,unknown,unknown,2
Francesco_Ubertini_called_Bacchiacca Occupation painter Francesco_Ubertini_called_Bacchiacca PlaceOfDeath Florence ,,unknown,unknown,2
Béroul Occupation poet Béroul Occupation writer ,,unknown,unknown,2
John_Gilbert Occupation film_editor John_Gilbert Occupation screenwriter ,,unknown,unknown,2
Liu_Penzi MedicalCondition blindness Liu_Penzi PlaceOfBirth People's_Republic_of_China ,,unknown,unknown,2
Liu_Penzi MedicalCondition blindness Liu_Penzi PlaceOfBirth People's_Republic_of_China ,,unknown,unknown,2
Anat_Cohen-Dayag Occupation geneticist Anat_Cohen-Dayag Occupation biochemist ,,unknown,unknown,2
Mikhail_Bulgakov PlaceOfBirth Kyiv Mikhail_Bulgakov PlaceOfDeath Moscow ,,unknown,unknown,2
Aimeric_de_Peguilhan Occupation troubadour Aimeric_de_Peguilhan PlaceOfBirth Toulouse ,,unknown,unknown,2
Lucius_Verus PlaceOfBirth Rome Lucius_Verus PositionHeld Ancient_Roman_senator ,,unknown,unknown,2
Emperor_Daozong_of_Liao HasFather Emperor_Xingzong_of_Liao Emperor_Xingzong_of_Liao HasFather Emperor_Shengzong_of_Liao ,,unknown,unknown,2
Lucius_Verus PlaceOfBirth Rome Lucius_Verus PositionHeld Ancient_Roman_senator ,,unknown,unknown,2
Florencia_de_Saracho DateOfBirth 1981-12-04 Florencia_de_Saracho Occupation television_actor ,,unknown,unknown,2
Quintus_Curtius_Rufus NotableWork Histories_of_Alexander_the_Great Quintus_Curtius_Rufus Occupation writer ,,unknown,unknown,2
Folquet_de_Marselha Occupation troubadour Folquet_de_Marselha Occupation Catholic_priest ,,unknown,unknown,2
George_Zorab DateOfBirth 1898 George_Zorab Occupation parapsychologist ,,unknown,unknown,2
Emperor_Houshao_of_Han HasFather Emperor_Hui_of_Han Emperor_Hui_of_Han HasMother Empress_Lü_Zhi ,,unknown,unknown,2
Roman_Jerala Employer University_of_Ljubljana Roman_Jerala PlaceOfBirth Jesenice ,,unknown,unknown,2
Richard_Holmes Occupation writer Richard_Holmes PlaceOfBirth London ,,unknown,unknown,2
Hazel_Bishop Occupation chemist Hazel_Bishop PlaceOfDeath Rye ,,unknown,unknown,2
Jana_Šenková Mass 73.0_kilogram Jana_Šenková PlaceOfBirth Šternberk ,,unknown,unknown,2
Marie_de_France Movement medieval_poetry Marie_de_France Occupation translator ,,unknown,unknown,2
Eugen_Polanski Mass 80.0_kilogram Eugen_Polanski Sport association_football ,,unknown,unknown,2
Piet_Roozenburg Occupation draughts_player Piet_Roozenburg PlaceOfBirth Rotterdam ,,unknown,unknown,2
Stefanie_Heinzmann Genre crossover_jazz Stefanie_Heinzmann Occupation singer ,,unknown,unknown,2
Jérémy_Ménez PlaceOfBirth Longjumeau Jérémy_Ménez Sport association_football ,,unknown,unknown,2
Craig_Barron NominatedFor Academy_Award_for_Best_Visual_Effects Craig_Barron PlaceOfBirth Berkeley ,,unknown,unknown,2
Emperor_Huizong_of_Song HasFather Emperor_Shenzong_of_Song Emperor_Huizong_of_Song ReligionOrWorldview Taoism ,,unknown,unknown,2
Lambert_of_Ardres DateOfBirth 1160 Lambert_of_Ardres ReligionOrWorldview Catholic_Church ,,unknown,unknown,2
Jérémy_Ménez DateOfBirth 1987-05-07 Jérémy_Ménez Sport association_football ,,unknown,unknown,2
Gilles_de_Paris DateOfDeath 1224 Gilles_de_Paris WritingLanguage Latin ,,unknown,unknown,2
Craig_Barron DateOfBirth 1961-04-06 Craig_Barron NominatedFor Academy_Award_for_Best_Visual_Effects ,,unknown,unknown,2
Bartolomeo_Coghetto Occupation painter Bartolomeo_Coghetto PlaceOfDeath Treviso ,,unknown,unknown,2
Kellie_Wells DateOfBirth 1982-07-16 Kellie_Wells Sport athletics ,,unknown,unknown,2
Klaus_Störtebeker PlaceOfBirth Wismar Klaus_Störtebeker PlaceOfDeath Hamburg ,,unknown,unknown,2
Lashinda_Demus Occupation hurdler Lashinda_Demus PlaceOfBirth Inglewood ,,unknown,unknown,2
Steffen_Wöller Mass 74.0_kilogram Steffen_Wöller PlaceOfBirth Erfurt ,,unknown,unknown,2
Jérémy_Toulalan Occupation association_football_player Jérémy_Toulalan ParticipantIn 2010_FIFA_World_Cup ,,unknown,unknown,2
Hatem_Ben_Arfa ParticipantIn UEFA_Euro_2012 Hatem_Ben_Arfa Sport association_football ,,unknown,unknown,2
Björn_Otto Occupation pole_vaulter Björn_Otto Sport athletics ,,unknown,unknown,2
Steffen_Wöller DateOfBirth 1972-09-10 Steffen_Wöller Occupation luger ,,unknown,unknown,2
