triple,sentence,shape,shape_type,size
KinsMixin_Orsh HasChild Ayre_Zhirina Balamor_Donae Movement Volapte_Art Balamor_Donae Occupation Shade_Watersmith KinsMixin_Orsh PlaceOfBirth Grov KinsMixin_Orsh PlaceOfDeath Grov Balamor_Donae StudentOf KinsMixin_Orsh ,,unknown,unknown,6
Jakethoan_Narcis DateOfBirth 1916-12-25 Ryteon_Vem HasChild Jakethoan_Narcis Ryteon_Vem Occupation Ethercrafter Ryteon_Vem PlaceOfBirth Forsanten Ryteon_Vem PositionHeld Rulership_Adviser Ryteon_Vem WorkLocation Wystomal ,,unknown,unknown,6
Daron_Bidor DateOfBirth 1992-06-26 Daron_Bidor EthnicGroup Macaulians Daron_Bidor Mass 50.0_kilogram Daron_Bidor Occupation Dahonielle_Bakker Daron_Bidor PlaceOfBirth Sweethollow Daron_Bidor ReligionOrWorldview Exotia ,,unknown,unknown,6
Mallen_Reyvas Genre Symgstry Mallen_Reyvas NativeLanguage Ourobuk Mallen_Reyvas Occupation Energy_Weaver Mallen_Reyvas PlaceOfBirth Thurmond's_Bank Mallen_Reyvas PlaceOfBurial Moonlit_Mausoleum Mallen_Reyvas PlaceOfDeath Orinara ,,unknown,unknown,6
Zireen_William DateOfDeath 1967-05-11 Zireen_William Employer Noradi_University Zireen_William FieldOfWork Geotropismatics Zireen_William HasFather Atok_Gesse Zireen_William Sibling Zozo_Isandria Zireen_William Student Roka_Maram ,,unknown,unknown,6
Liath_Torec HasChild Novou_Krosle Toveg_Mayf HasFather Liath_Torec Toveg_Mayf Occupation Junocello Toveg_Mayf PlaceOfBirth Crombix Toveg_Mayf PlaceOfDeath Remembrance_Hill Toveg_Mayf PositionHeld Vizier_of_Vision ,,unknown,unknown,6
Zoogren_Stav CauseOfDeath Blisarov-Malecoron Zoogren_Stav HasChild Emrica_Note Zoogren_Stav MannerOfDeath B Zoogren_Stav Occupation Energy_Weaver Zoogren_Stav PlaceOfBirth Elbaro Zoogren_Stav Spouse Jeccig_Viidon ,,unknown,unknown,6
Greyno_Ash DateOfBirth 1933-03-10 Greyno_Ash Genre Overhype Greyno_Ash Instrument Spectromerang Greyno_Ash NativeLanguage Arzundar Greyno_Ash Occupation Galvanicetcher Greyno_Ash PlaceOfBirth Oasis_Plains ,,unknown,unknown,6
Wanaonta_Ismon HasChild Koxin_Daou Fenen_Donco HasFather Parem_Ripin Fenen_Donco HasMother Wanaonta_Ismon Fenen_Donco PlaceOfBirth Vectisia Fenen_Donco PositionHeld Grand_Maven Parem_Ripin Spouse Jakethoan_Narcis ,,unknown,unknown,6
Tula_Nidello DateOfBirth 1926-02-11 Tula_Nidello Mass 85.0_kilogram Tula_Nidello ParticipantIn Wintert Tula_Nidello PlaceOfBirth Iraation Tula_Nidello PositionHeld Captain_Soraya_Kiefer Tula_Nidello Sport Slinkjump ,,unknown,unknown,6
Ryteon_Vem DateOfBirth 1949-12-01 Ryteon_Vem Genre Inventrythm Ryteon_Vem Instrument Dronphores Ryteon_Vem Occupation Canvascarver Ryteon_Vem PartOf Wolf_rythmz Ryteon_Vem Sibling Sliman_Sing ,,unknown,unknown,6
Enna_Ceana DateOfBirth 1916-12-25 Enna_Ceana DateOfDeath 1967-09-06 Enna_Ceana Employer Rssdi_College_of_Science Enna_Ceana NominatedFor The_Magna_Purus Enna_Ceana Occupation Orthomancer Enna_Ceana WorkLocation Bergundon ,,unknown,unknown,6
Toveg_Mayf Affiliation The_Dithalli_Alliance Toveg_Mayf Employer Cariston_College_of_Arts_and_Sciences Toveg_Mayf ParticipantIn Olafashonka_General_Election Toveg_Mayf PlaceOfBirth Zayaco Toveg_Mayf PlaceOfDeath Gilhatab Toveg_Mayf PositionHeld Personal_Aide ,,unknown,unknown,6
Leonan_Kwarr DateOfDeath 1924-07-25 Leonan_Kwarr HasChild Dana_Grago Sessas_Neilo Occupation Plumgazer Sessas_Neilo PlaceOfBurial Gloomwood_Cemetery Sessas_Neilo PlaceOfDeath Flor Sessas_Neilo Spouse Leonan_Kwarr ,,unknown,unknown,6
Novou_Krosle Employer Valmont_Academy Novou_Krosle NativeLanguage Shoola Novou_Krosle NumberOfChildren 1 Novou_Krosle PlaceOfDeath Gwicto Novou_Krosle PositionHeld Grand_Justicar Novou_Krosle WorkLocation Gwicto ,,unknown,unknown,6
Jara_Lumon CauseOfDeath Sapphire_Decay Jara_Lumon DateOfBirth 1967-12-13 Jara_Lumon ParticipantIn Olafashonka_General_Election Jara_Lumon PlaceOfDeath Visaty Jara_Lumon PositionHeld Imperial_Marshal Jara_Lumon ReligionOrWorldview Amanica ,,unknown,unknown,6
Marcil_Varcin DateOfBirth 1621 Henes_Kimel Occupation Illumightor Henes_Kimel PlaceOfBirth Ratteau Henes_Kimel PlaceOfBurial Avaris_Vault Marcil_Varcin PlaceOfDeath Ratteau Marcil_Varcin PositionHeld Salle_Marchand Henes_Kimel Spouse Marcil_Varcin ,,unknown,unknown,7
Royne_Balre DateOfDeath 1700-11-30 Royne_Balre MilitaryRank Forsetor Royne_Balre Occupation Spin_Circuit_Probeologist Royne_Balre PlaceOfBirth Chit Royne_Balre PositionHeld Treasurer_of_Byamontry Royne_Balre ReligionOrWorldview Naturevinity Royne_Balre Spouse Emrica_Note ,,unknown,unknown,7
Amon_Ducam DateOfDeath 1967-12-13 Amon_Ducam EndOfWorkPeriod 2006 Amon_Ducam Instrument Supralupacites Amon_Ducam Occupation Vibravoice Amon_Ducam PlaceOfBirth Jovehill Amon_Ducam PlaceOfDeath Kecotes Amon_Ducam Spouse Koxin_Daou ,,unknown,unknown,7
Xerain_Louve AcademicDegree Biquadricakist Xerain_Louve Affiliation Popular_Humanitarian_Movement Xerain_Louve Occupation Preceptor_Inventor Xerain_Louve PlaceOfBirth Musrified Xerain_Louve PlaceOfBurial Moonlit_Mausoleum Xerain_Louve PlaceOfDeath Vodolon Xerain_Louve ReligionOrWorldview Gerum ,,unknown,unknown,7
Ryteon_Vem HasChild Shanteer_Trilan Ryteon_Vem HasChild Gateyon_Rious Ryteon_Vem HasChild Cantan_Joron Ryteon_Vem HasChild Malonor_Vosse Ryteon_Vem HasChild Eustathios_Stathen Ryteon_Vem HasFather Parem_Ripin Ryteon_Vem HasMother Ranett_Mosv ,,unknown,unknown,7
Moollim_Leesom DateOfBirth 1951-07-23 Moollim_Leesom Mass 72.0_kilogram Moollim_Leesom Occupation Hefeah_Kravin Moollim_Leesom ParticipantIn 2018-19_Sparkle_Rumble Moollim_Leesom PlaceOfBirth Vissamie Moollim_Leesom ReligionOrWorldview Oryinan Moollim_Leesom Sport Wastl ,,unknown,unknown,7
Chroto_Xajean HasFather Orman_Saat Chroto_Xajean MedicalCondition Tur Chroto_Xajean ParticipantIn Aqu Chroto_Xajean PositionHeld Regal_Sir_Grady_Forrester Chroto_Xajean ReligionOrWorldview The_Divine_Plumbline Chroto_Xajean Sibling Malonor_Vosse Chroto_Xajean Sport Turnnag ,,unknown,unknown,7
Novou_Krosle DateOfDeath 1992-06-26 Novou_Krosle EthnicGroup Adrhalon Novou_Krosle FieldOfWork Aulopthermology Novou_Krosle HasChild Krant_Nemol Novou_Krosle HasWorksInTheCollectionOf The_Mystic_Diadem Novou_Krosle MannerOfDeath Tharl Novou_Krosle Occupation Relathar ,,unknown,unknown,7
Saham_Fliind DateOfDeath 1974-04-09 Saham_Fliind MannerOfDeath Exilienous Saham_Fliind Occupation Koral Saham_Fliind OwnerOf Tetrowwearch Saham_Fliind Spouse Dauton_Lasse Saham_Fliind UnmarriedPartner Enna_Ceana Saham_Fliind WorkLocation Taum ,,unknown,unknown,7
Halexaina_Reian Employer Cosai_Institute Halexaina_Reian HasChild Brineon_Darka Halexaina_Reian NativeLanguage Zalevith Halexaina_Reian Occupation Fuel_Emissary Halexaina_Reian PlaceOfBirth Jorhaen Halexaina_Reian PlaceOfBurial Valathron_Pinnacle_Chapel Halexaina_Reian Spouse Assova_Amevis ,,unknown,unknown,7
Jeccig_Viidon CauseOfDeath Abjidurian Jeccig_Viidon DateOfBirth 1943-09-29 Jeccig_Viidon DateOfDeath 1967-12-13 Jeccig_Viidon EndOfWorkPeriod 1986 Jeccig_Viidon NotableWork Fight_for_the_Light Jeccig_Viidon Occupation Pyromancer Jeccig_Viidon ReligionOrWorldview Sunwardine ,,unknown,unknown,7
Mallen_Reyvas CauseOfDeath Str Mallen_Reyvas DateOfBirth 1906-10-30 Mallen_Reyvas HasFather Hadan_Takeon Mallen_Reyvas HasMother Balamor_Donae Mallen_Reyvas MannerOfDeath Occuris Mallen_Reyvas PositionHeld Grand_Vizier_of_the_Golden_Basin Mallen_Reyvas Spouse Roeran_Nadays ,,unknown,unknown,7
Quintin_Yoson DateOfDeath 1953-05-15 Quintin_Yoson HasChild Jeccig_Viidon Quintin_Yoson HasMother Shanteer_Trilan Quintin_Yoson Instrument Dolceanna Quintin_Yoson NativeLanguage Shifarch Quintin_Yoson PlaceOfBurial Hycilo Quintin_Yoson ReligionOrWorldview Veronish_Church ,,unknown,unknown,7
Feal_Woddon HasChild Filounton_Bonen Feal_Woddon HasFather Socal_Amell Feal_Woddon MilitaryRank Officer_Centurion Feal_Woddon Occupation Ethercrafter Feal_Woddon PlaceOfBirth Brightside_Valley Feal_Woddon Sibling Eustathios_Stathen Feal_Woddon Spouse Norka_Elore ,,unknown,unknown,7
Brineon_Darka Employer Moondust_Maestros Brineon_Darka Genre Balletec Brineon_Darka Instrument Tropeshar Oshedon_Zaqar Occupation Meanguy Brineon_Darka PlaceOfDeath Freistadt Brineon_Darka Student Farmer_Mesten Oshedon_Zaqar StudentOf Brineon_Darka ,,unknown,unknown,7
Brevin_Jakule DateOfBirth 1897-02-04 Brevin_Jakule FieldOfWork Icthialurgy Brevin_Jakule InfluencedBy Amunda_Lune Amunda_Lune MannerOfDeath Cascadon Amunda_Lune NotableWork Digimin Brevin_Jakule Occupation Roboticist Brevin_Jakule PlaceOfBirth Kenspott ,,unknown,unknown,7
Dakron_Sater DateOfBirth 1920-05-15 Dakron_Sater FieldOfWork Calligranechonics Dakron_Sater InfluencedBy Arabon_Sanle Arabon_Sanle NotableWork Pantauderology Dakron_Sater Occupation Valkyrie_Relocation_Specialists Dakron_Sater PlaceOfBirth Acreholm Arabon_Sanle PlaceOfDeath Brightside_Valley ,,unknown,unknown,7
Phillida_Tesey ArchivesAt Fardenockap_Security_Records Phillida_Tesey DateOfDeath 1825-09-16 Phillida_Tesey HasMother Arabon_Sanle Phillida_Tesey MilitaryRank Officer_Centurion Phillida_Tesey Penalty Textaught Phillida_Tesey ReligionOrWorldview Sunwardine Phillida_Tesey Spouse Voqril_Ervel ,,unknown,unknown,7
Kevalon_Nemes CauseOfDeath Skylark_Strife Kevalon_Nemes EthnicGroup M Kevalon_Nemes HasGodparent Shanteer_Trilan Kevalon_Nemes HasMother Aidah_Lerel Kevalon_Nemes NativeLanguage Neopoliten Kevalon_Nemes Occupation Kalina_Embree Kevalon_Nemes WorkLocation Iraation ,,unknown,unknown,7
"Greyno_Ash DateOfBirth 1566 Greyno_Ash DateOfDeath 1632 Greyno_Ash FieldOfWork Foquafling Greyno_Ash HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Greyno_Ash NotableWork ""Feast_of_Colours"" Greyno_Ash PlaceOfDeath Grov Greyno_Ash WorkLocation Grov ",,unknown,unknown,7
Phillida_Tesey ArchivesAt Meresque_Library Phillida_Tesey EthnicGroup Ath Phillida_Tesey HasWorksInTheCollectionOf Memoctoria Phillida_Tesey Occupation Shimmer_Mechanic Phillida_Tesey PlaceOfBirth Ferneby Phillida_Tesey PlaceOfDeath Flampose Phillida_Tesey WritingLanguage Ourobuk ,,unknown,unknown,7
Eustathios_Stathen ArchivesAt Arcika_Repository Eustathios_Stathen FieldOfWork Nutriconatography Eustathios_Stathen HasFather Corad_Creson Eustathios_Stathen HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Eustathios_Stathen Occupation Lettison_Rat Eustathios_Stathen PlaceOfBirth Kitmarker Eustathios_Stathen PlaceOfBurial Kiht_Skytomb ,,unknown,unknown,7
Brineon_Darka HasFather Raeon_Parvas Brineon_Darka HasMother Dovay_Ezzio Brineon_Darka MannerOfDeath B Brineon_Darka Occupation Caravanner Brineon_Darka PlaceOfDeath Coaligry Brineon_Darka Pseudonym Klabitz Brineon_Darka ReligionOrWorldview Perit ,,unknown,unknown,7
Tuxin_Fohean BloodType Seduvo Tuxin_Fohean HasFather Ranyar_Phael Tuxin_Fohean MedicalCondition Cripseles Tuxin_Fohean NativeLanguage Zalevith Tuxin_Fohean Occupation Draconius_Estervan Tuxin_Fohean ParticipantIn Mitsplore_Conference Tuxin_Fohean PositionHeld Divine_Regent_of_the_Dark_Seas ,,unknown,unknown,7
Remol_Certran DateOfDeath 1962-03-06 Remol_Certran DifferentFrom Amunda_Lune Remol_Certran HasChild Jeccig_Viidon Remol_Certran HasWorksInTheCollectionOf Highetto_Research_Institute Remol_Certran PositionHeld Sanelaya_Reptich Remol_Certran Sibling Diathan_Sarnon Remol_Certran WorkLocation Tyndoria ,,unknown,unknown,7
"Moirux_Heylin DateOfDeath 1842-12-03 Moirux_Heylin FieldOfWork Bassoon_Tomatoes Moirux_Heylin HasFather Frox_Haria Moirux_Heylin Instrument Glibigl Moirux_Heylin NotableWork ""Yazzolaize"" Moirux_Heylin Occupation Meanguy Moirux_Heylin PlaceOfBirth Virsean ",,unknown,unknown,7
Corad_Creson CauseOfDeath Autorecapiscular Corad_Creson DifferentFrom Atok_Gesse Corad_Creson EndOfWorkPeriod 1959 Corad_Creson HasChild Shanteer_Trilan Corad_Creson HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Corad_Creson NotableWork Tarietheitech_Cathedral Corad_Creson Occupation Kyrlor_Shotheede ,,unknown,unknown,7
KinsMixin_Orsh DepictedBy Symphony_of_Dreams KinsMixin_Orsh HasChild Daron_Bidor KinsMixin_Orsh HasFather Atok_Gesse KinsMixin_Orsh NotableWork Ruiqnian_R KinsMixin_Orsh NumberOfChildren 4 KinsMixin_Orsh Occupation Kiplor_Lashes KinsMixin_Orsh WorkLocation Goldwater_Rise ,,unknown,unknown,7
Liairna_Anatle DateOfBirth 1974-03-02 Liairna_Anatle Employer Echoborn_Conservatory Liairna_Anatle Genre Spinequiver_Concertato Liairna_Anatle Instrument Vestraire Liairna_Anatle Occupation Glidecaster Liairna_Anatle PlaceOfBurial Orrochil Liairna_Anatle PositionHeld Supreme_Adjudicator ,,unknown,unknown,7
Moollim_Leesom HasChild Celt_Saffron Moollim_Leesom HasFather Onenza_Zat Moollim_Leesom NativeLanguage Wofferauch Moollim_Leesom NotableWork Dire_Straits Moollim_Leesom Occupation Clarin_Shomrat Moollim_Leesom Pseudonym Frupopp Moollim_Leesom Sibling Zireen_William ,,unknown,unknown,7
Wanaonta_Ismon DifferentFrom Sliman_Sing Wanaonta_Ismon HasFather Jeccig_Viidon Wanaonta_Ismon NominatedFor Orici_Award Wanaonta_Ismon NotableWork Battle_for_Blood Wanaonta_Ismon Occupation Occonomyist Wanaonta_Ismon PlaceOfBirth Kyrkodansst Wanaonta_Ismon PlaceOfBurial Celestial_Cross_Mount ,,unknown,unknown,7
Ethar_Gilme HasChild Dauton_Lasse Ethar_Gilme HasFather Farmer_Mesten Ethar_Gilme HasWorksInTheCollectionOf Numadio_Modern_Arts Ethar_Gilme NominatedFor Zarxcelepal_Award Ethar_Gilme Occupation Interval_Eclipse_Batcher Ethar_Gilme Spouse Majeron_Vlare Ethar_Gilme WorkLocation Ryoshan ,,unknown,unknown,7
Kevalon_Nemes DateOfBirth 1989 Kevalon_Nemes Employer Karceon_Medical_School Kevalon_Nemes Occupation Sacred_Inquisitor Kevalon_Nemes PlaceOfBirth Vokali Kevalon_Nemes PlaceOfDeath Asperanis Kevalon_Nemes Sibling Vico_Iolle Kevalon_Nemes WorkLocation Bergundon ,,unknown,unknown,7
Assova_Amevis CauseOfDeath Str Assova_Amevis FieldOfWork Rigelian_Pathomorphy Assova_Amevis HasFather Fretheon_Rykne Assova_Amevis HasWorksInTheCollectionOf New_Light_Pavilion Assova_Amevis Movement Atra-Deformalism Assova_Amevis NotableWork God's_Promised_Land Assova_Amevis Occupation Ethercrafter ,,unknown,unknown,7
Nolin_Haran CauseOfDeath Frageeno Nolin_Haran HasChild Ryteon_Vem Nolin_Haran Occupation Blane_Spryce Nolin_Haran PlaceOfBurial Oltin_Hospital Nolin_Haran PositionHeld Imperial_Marshal Nolin_Haran Spouse Amunda_Lune Nolin_Haran WritingLanguage Bengalono ,,unknown,unknown,7
"Roka_Maram HasChild Koxin_Daou Roka_Maram HasMother Sliman_Sing Roka_Maram NativeLanguage Shoola Roka_Maram NotableWork ""Gates_of_the_Neverland"" Roka_Maram Occupation Picturesmith Roka_Maram PlaceOfBirth Lipfordee Roka_Maram Spouse Majeron_Vlare ",,unknown,unknown,7
"Aloro_Zon Genre The_Arcadius Aloro_Zon HasChild Elignoth_Schade Aloro_Zon HasFather Gateyon_Rious Aloro_Zon NativeLanguage Danaen Aloro_Zon NotableWork ""Storm_of_the_King_of_the_Jungle"" Aloro_Zon Occupation Reality_Builder Aloro_Zon PlaceOfBirth Grevisa ",,unknown,unknown,7
Salvitu_Velau CauseOfDeath Blisarov-Malecoron Salvitu_Velau DateOfDeath 1955-05-26 Salvitu_Velau MannerOfDeath Cascadon Salvitu_Velau Nickname Syndrye Salvitu_Velau Occupation Vibravoice Salvitu_Velau PlaceOfBurial Everfeather_Graveyard Salvitu_Velau Sibling Netom_Ecil ,,unknown,unknown,7
"Zoogren_Stav DateOfBirth 1940-10-09 Zoogren_Stav EndOfWorkPeriod 318 Zoogren_Stav EthnicGroup Toborians Zoogren_Stav InfluencedBy Narina_Orga Zoogren_Stav NotableWork ""Lumen_V Zoogren_Stav NumberOfChildren 2 Zoogren_Stav Occupation Pyromancer ",,unknown,unknown,7
Phillida_Tesey Genre Rollapop Phillida_Tesey InfluencedBy Majeron_Vlare Phillida_Tesey Instrument Amarchitar Phillida_Tesey Lifestyle Drycter Phillida_Tesey NativeLanguage Uriyen Phillida_Tesey Occupation Sonicluster Phillida_Tesey UnmarriedPartner Nesett_Nialan ,,unknown,unknown,7
Assova_Amevis CauseOfDeath Sphyrius Assova_Amevis HasChild Narina_Orga Assova_Amevis NominatedFor Aureole_of_Eminence Assova_Amevis NumberOfChildren 11 Assova_Amevis Occupation Plasmacaster Assova_Amevis PlaceOfDeath Labyrinth_Arches Assova_Amevis Sibling Orgo_Lorin ,,unknown,unknown,7
"Elignoth_Schade InfluencedBy Ayre_Zhirina Elignoth_Schade NotableWork ""Tint_Lavaturae"" Elignoth_Schade Occupation Glaze_Welder Elignoth_Schade PositionHeld Royal_Strategist Elignoth_Schade ReligionOrWorldview Downeyedenism Elignoth_Schade Spouse Orman_Saat Elignoth_Schade WritingLanguage Jabdil ",,unknown,unknown,7
Yiprun_Iriles HasFather Frox_Haria Yiprun_Iriles HasWorksInTheCollectionOf New_Light_Pavilion Yiprun_Iriles InfluencedBy Ranyar_Phael Yiprun_Iriles NativeLanguage Noxian Yiprun_Iriles PlaceOfDeath Sciatrum Yiprun_Iriles Pseudonym Klabitz Yiprun_Iriles Sibling Dakron_Sater ,,unknown,unknown,7
Caro_Nemeo DateOfBirth 1825-09-04 Caro_Nemeo Genre Whirlhurl Caro_Nemeo HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Caro_Nemeo Occupation Sonicluster Caro_Nemeo PartOf Velmira_&_Guril Caro_Nemeo PlaceOfBurial Yerrison_Park Caro_Nemeo Pseudonym Syndrye ,,unknown,unknown,7
Kevalon_Nemes HasMother Lerois_Lonol Kevalon_Nemes Movement Crigwood Kevalon_Nemes NotableWork Parzorax Kevalon_Nemes Occupation Shimmer_Mechanic Kevalon_Nemes PlaceOfBirth Reymary Kevalon_Nemes PlaceOfDeath Silver Kevalon_Nemes ReligionOrWorldview Liricen ,,unknown,unknown,7
Comad_Wimble MannerOfDeath Exilienous Comad_Wimble Occupation Caravanner Comad_Wimble ParticipantIn Sanctuary_Bend Comad_Wimble PositionHeld Bishop_Lucas_Lambus Comad_Wimble PresentInWork Jiffledorble Comad_Wimble WorkLocation Pytalmore Comad_Wimble WritingLanguage Magosia ,,unknown,unknown,7
Baba_Anate HasChild Daron_Bidor Baba_Anate HasWorksInTheCollectionOf Avaris_Vault Baba_Anate NativeLanguage Ruchik Baba_Anate ReligionOrWorldview Newardship Baba_Anate Sibling Lesollax_Neais Baba_Anate Spouse Comad_Wimble Baba_Anate UnmarriedPartner Halexaina_Reian ,,unknown,unknown,7
Holo_Norvah HasWorksInTheCollectionOf New_Light_Pavilion Holo_Norvah Movement Zalvix Holo_Norvah NotableWork Kaleidospectrum Holo_Norvah Occupation Horizon_Stitcher Holo_Norvah ParticipantIn Bright_Artifice_Gallery Holo_Norvah StudentOf Frox_Haria Holo_Norvah WorkLocation Elbaro ,,unknown,unknown,7
"Hadan_Takeon DateOfBirth 1982-02-10 Hadan_Takeon Employer The_Maceburgh_Monitor Hadan_Takeon EthnicGroup Crimbles Hadan_Takeon HasWorksInTheCollectionOf New_Light_Pavilion Hadan_Takeon Movement P Hadan_Takeon NotableWork ""The_Seer's_Vision"" Hadan_Takeon Occupation Imaginiquer ",,unknown,unknown,7
Jeccig_Viidon DateOfBirth 1981-04-11 Jeccig_Viidon FieldOfWork ChimeCorp_Services Jeccig_Viidon Genre Huperrealia Jeccig_Viidon HasWorksInTheCollectionOf New_Light_Pavilion Jeccig_Viidon InfluencedBy Ouashti_Osarum Jeccig_Viidon ParticipantIn Zytha's_Chronicle Jeccig_Viidon PlaceOfBirth Foriquinte ,,unknown,unknown,7
Raeon_Parvas PositionHeld Grand_Justice_of_the_Southrealm Raeon_Parvas PositionHeld Grand_Justice_of_the_Southrealm ,,unknown,unknown,2
Jorja_Zerne Occupation Curator_of_Souls Jorja_Zerne Occupation Lettison_Rat ,,unknown,unknown,2
Zireen_William DateOfBirth 1892-01-03 Zireen_William DateOfDeath 2013-07-21 ,,unknown,unknown,2
Avaneon_Veinn Occupation Cruxsmith Avaneon_Veinn Occupation Zin_Raikar ,,unknown,unknown,2
Soner_Onnawe PlaceOfBirth Khvorost Soner_Onnawe PlaceOfDeath Rataze ,,unknown,unknown,2
Payda_Ploce PlaceOfBirth Baignotte Payda_Ploce PlaceOfDeath Jesirren ,,unknown,unknown,2
Gateyon_Rious Occupation Lunine_Makonite Gateyon_Rious Occupation Cartophag ,,unknown,unknown,2
Dana_Grago Occupation Weavemeister Dana_Grago PlaceOfBirth Ganac ,,unknown,unknown,2
Jeccig_Viidon Occupation Imaginiquer Jeccig_Viidon PlaceOfDeath Santonnisio ,,unknown,unknown,2
Leonan_Kwarr Occupation Caravanner Leonan_Kwarr Occupation Neuromantic ,,unknown,unknown,2
Dauton_Lasse Occupation Graffonson_Gelfelho Dauton_Lasse Occupation Scriboscope_Operator ,,unknown,unknown,2
Gateyon_Rious MedicalCondition Veldarenit Gateyon_Rious PlaceOfBirth Myethena ,,unknown,unknown,2
Kleio_Awine MedicalCondition Trifastellia Kleio_Awine PlaceOfBirth Sevara ,,unknown,unknown,2
Dauton_Lasse Occupation Ellandria Dauton_Lasse Occupation Walanik ,,unknown,unknown,2
Jakethoan_Narcis PlaceOfBirth Klaiston Jakethoan_Narcis PlaceOfDeath Selmentia ,,unknown,unknown,2
Chroto_Xajean Occupation Natuera_Kaelyne Chroto_Xajean PlaceOfBirth Mairizil ,,unknown,unknown,2
Koxin_Daou PlaceOfBirth Glofforton Koxin_Daou PositionHeld Sacred_Inquisitor ,,unknown,unknown,2
Daron_Bidor HasFather Chayneal_Ersh Chayneal_Ersh HasFather Yiprun_Iriles ,,unknown,unknown,2
Shanteer_Trilan PlaceOfBirth Pytalmore Shanteer_Trilan PositionHeld Reckonable_Courtier ,,unknown,unknown,2
Remol_Certran DateOfBirth 1964-03-18 Remol_Certran Occupation Spin_Circuit_Probeologist ,,unknown,unknown,2
"Little_Karm NotableWork ""The_Treasures_of_the_Lost_Cemetery"" Little_Karm Occupation Vapormage ",,unknown,unknown,2
Liath_Torec Occupation Dhavoni_Te Liath_Torec Occupation Elbourd ,,unknown,unknown,2
Onenza_Zat DateOfBirth 2003 Onenza_Zat Occupation Boundary_Agent ,,unknown,unknown,2
Shanteer_Trilan HasFather Jakethoan_Narcis Jakethoan_Narcis HasMother Winin_Max ,,unknown,unknown,2
Egor_Jipen Employer Tormityard_University Egor_Jipen PlaceOfBirth Elbaro ,,unknown,unknown,2
Zireen_William Occupation Energy_Weaver Zireen_William PlaceOfBirth Raemire ,,unknown,unknown,2
Ranor_Ondale Occupation Lunine_Makonite Ranor_Ondale PlaceOfDeath Lindilant ,,unknown,unknown,2
Quintin_Yoson Mass 73.0_kilogram Quintin_Yoson PlaceOfBirth Oklox ,,unknown,unknown,2
Montanul_Shorn Movement Obsolecism Montanul_Shorn Occupation Shade_Watersmith ,,unknown,unknown,2
Dana_Grago Mass 80.0_kilogram Dana_Grago Sport Jumbletag ,,unknown,unknown,2
Jakarso_Sminex Occupation Xallon Jakarso_Sminex PlaceOfBirth Visaty ,,unknown,unknown,2
Onenza_Zat Genre Grungipsy Onenza_Zat Occupation Yzerous ,,unknown,unknown,2
Dana_Grago PlaceOfBirth Nresson Dana_Grago Sport Wastl ,,unknown,unknown,2
Emryna_Nwinki NominatedFor Last_Baunt_Award Emryna_Nwinki PlaceOfBirth Cederville ,,unknown,unknown,2
Salvitu_Velau HasFather Tula_Nidello Salvitu_Velau ReligionOrWorldview Mahanism ,,unknown,unknown,2
Krant_Nemol DateOfBirth No_information_found Krant_Nemol ReligionOrWorldview Bluesaunaism ,,unknown,unknown,2
Isca_Anxin DateOfBirth 1950-01-21 Isca_Anxin Sport Turnnag ,,unknown,unknown,2
Chryse_Folee DateOfDeath 1689 Chryse_Folee WritingLanguage Teliris ,,unknown,unknown,2
Zannes_Sorem DateOfBirth 1928-06-14 Zannes_Sorem NominatedFor Quibbel_Prize ,,unknown,unknown,2
Ouashti_Osarum Occupation Imaginiquer Ouashti_Osarum PlaceOfDeath Grov ,,unknown,unknown,2
Caro_Nemeo DateOfBirth 1936-03-04 Caro_Nemeo Sport Turnnag ,,unknown,unknown,2
Anzil_Davryn PlaceOfBirth Hycilo Anzil_Davryn PlaceOfDeath Suhlalanden ,,unknown,unknown,2
Telion_Trame Occupation mjblazee Telion_Trame PlaceOfBirth Acreholm ,,unknown,unknown,2
Ethar_Gilme Mass 74.0_kilogram Ethar_Gilme PlaceOfBirth Grennoss ,,unknown,unknown,2
Liath_Torec Occupation Colek_Duborn Liath_Torec ParticipantIn 2005-06_Atlas_Glory_Challenge ,,unknown,unknown,2
Lerois_Lonol ParticipantIn Ignatus_Cup Lerois_Lonol Sport Bubblechase ,,unknown,unknown,2
Henes_Kimel Occupation Marson_Atill Henes_Kimel Sport Bubblechase ,,unknown,unknown,2
Exar_Sesar DateOfBirth 1950-01-21 Exar_Sesar Occupation Horizon_Stitcher ,,unknown,unknown,2
Roka_Maram DateOfBirth Unknown Roka_Maram DateOfDeath Unknown ,,unknown,unknown,2
Onenza_Zat ParticipantIn Erobran_Atheletics Onenza_Zat Sport Quorach ,,unknown,unknown,2
Aderon_Feenon DateOfDeath Unknown Aderon_Feenon Occupation Spaceport_Technician Aderon_Feenon ReligionOrWorldview Sunwardine ,,unknown,unknown,3
Quintin_Yoson DateOfBirth 1982-01-14 Quintin_Yoson Occupation Colek_Duborn Quintin_Yoson Sport Clomper ,,unknown,unknown,3
Amon_Ducam DateOfDeath 1968 Amon_Ducam FieldOfWork Flurovorentology Amon_Ducam PlaceOfBirth Vasotol ,,unknown,unknown,3
