id,triples,data_unit,actual,shape,shape_type,local_size,size
816,"Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Agremiação_Sportiva_Arapiraquense fullName ""Agremiação Sportiva Arapiraquense"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015  ","Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Agremiação_Sportiva_Arapiraquense fullName ""Agremiação Sportiva Arapiraquense"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015 ","The full name of Agremiação Sportiva Arapiraquense is ""Agremiação Sportiva Arapiraquense"", it has title of 'President', played in the 2015 season and has 17000 members.",(X (X) (X) (X) (X)),sibling,1,4
817,Aleksandr_Prudnikov club FC_Spartak_Moscow Aleksandr_Prudnikov club FC_Anzhi_Makhachkala FC_Spartak_Moscow ground Otkrytiye_Arena  ,Aleksandr_Prudnikov club FC_Spartak_Moscow Aleksandr_Prudnikov club FC_Anzhi_Makhachkala FC_Spartak_Moscow ground Otkrytiye_Arena ,"Aleksandr Prudnikov plays for FC Anzhi Makhachkala. His club is, FC Spartak Moscow, that play at the Otkrytiye Arena.",(X (X) (X (X))),mixed,1,3
818,Georgia_(U.S._state) capital Atlanta  ,Georgia_(U.S._state) capital Atlanta ,The capital of Georgia is Atlanta.,(X (X)),,1,1
819,GMA_New_Media location Philippines GMA_New_Media location Quezon_City  ,GMA_New_Media location Philippines GMA_New_Media location Quezon_City ,"GMA New Media is located in Quezon City, Philippines.",(X (X) (X)),sibling,1,2
820,Ajoblanco country Spain Spain ethnicGroup Spaniards Spain leader Felipe_VI_of_Spain  ,Ajoblanco country Spain Spain ethnicGroup Spaniards Spain leader Felipe_VI_of_Spain ,"Felipe VI of Spain is the leader of Spain, where Spaniards are the ethnic group and where Ajoblanco originates from.",(X (X (X) (X))),mixed,1,3
821,"11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland Adams_County,_Pennsylvania hasToItsWest Franklin_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania  ","11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland Adams_County,_Pennsylvania hasToItsWest Franklin_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","Adams County, PA is located to the south of Cumberland County and east of Franklin County. Carroll County, Maryland lies to the south east and Frederick County to the southwest. The 11th Mississippi Infantry monument was established in the County in 2000.",(X (X) (X (X) (X) (X) (X))),mixed,1,6
822,Bhajji country India India currency Indian_rupee India leader T._S._Thakur  ,Bhajji country India India currency Indian_rupee India leader T._S._Thakur ,The dish bhajji originates from India where the currency is the Indian rupee and the leader is T.S. Thakur.,(X (X (X) (X))),mixed,1,3
823,"Ashgabat_International_Airport elevationAboveTheSeaLevelInMetres 211 Ashgabat_International_Airport location Ashgabat Ashgabat_International_Airport operatingOrganisation Turkmenistan_Airlines Ashgabat_International_Airport runwayLength 900.0 Ashgabat_International_Airport runwayName ""12R/30L""  ","Ashgabat_International_Airport elevationAboveTheSeaLevelInMetres 211 Ashgabat_International_Airport location Ashgabat Ashgabat_International_Airport operatingOrganisation Turkmenistan_Airlines Ashgabat_International_Airport runwayLength 900.0 Ashgabat_International_Airport runwayName ""12R/30L"" ",Ashgabat International Airport runway 12R/30L is 900.0 long and 211 metres above sea level. the airport is located in Ashgabat and managed by Turkmenistan Airlines.,(X (X) (X) (X) (X) (X)),sibling,1,5
824,"Atlanta areaCode 404, 678, 470 Atlanta areaOfLand 344.9 (square kilometres) Atlanta areaTotal 347.1 (square kilometres) Atlanta isPartOf Fulton_County,_Georgia Atlanta populationDensity 1299.0 (inhabitants per square kilometre)  ","Atlanta areaCode 404, 678, 470 Atlanta areaOfLand 344.9 (square kilometres) Atlanta areaTotal 347.1 (square kilometres) Atlanta isPartOf Fulton_County,_Georgia Atlanta populationDensity 1299.0 (inhabitants per square kilometre) ","Atlanta, in Fulton County, Georgia is 347.1 square kilometres large and has a land area of 344.9 square kilometres. It has 1,299 residents per square kilometre and uses the 404, 678 and 470 area codes.",(X (X) (X) (X) (X) (X)),sibling,1,5
825,A_Fortress_of_Grey_Ice country United_States United_States ethnicGroup Native_Americans_in_the_United_States A_Fortress_of_Grey_Ice language English_language English_language spokenIn Great_Britain  ,A_Fortress_of_Grey_Ice country United_States United_States ethnicGroup Native_Americans_in_the_United_States A_Fortress_of_Grey_Ice language English_language English_language spokenIn Great_Britain ,A Fortress of Grey Ice is from the United States and was originally published in English. Engish is the national Language of Great Britain. Native Americans are one of many ethnic groups that reside in the U.S.,(X (X (X)) (X (X))),mixed,1,4
826,FC_Torpedo_Moscow chairman Aleksandr_Tukmanov Aleksandr_Chumakov club FC_Torpedo_Moscow FC_Torpedo_Moscow manager Valery_Petrakov  ,FC_Torpedo_Moscow chairman Aleksandr_Tukmanov Aleksandr_Chumakov club FC_Torpedo_Moscow FC_Torpedo_Moscow manager Valery_Petrakov ,Aleksandr Chumakov plays for FC Torpedo Moscow which is managed by Valery Petrakov and chaired by Aleksandr Tukmanov.,(X (X (X) (X))),mixed,1,3
827,Agra_Airport elevationAboveTheSeaLevel 167.94 Uttar_Pradesh isPartOf Awadh Uttar_Pradesh leader Ram_Naik Agra_Airport location Uttar_Pradesh  ,Agra_Airport elevationAboveTheSeaLevel 167.94 Uttar_Pradesh isPartOf Awadh Uttar_Pradesh leader Ram_Naik Agra_Airport location Uttar_Pradesh ,"At 167.94 metres above sea level, Agra Airport is in Uttar Pradesh (part of Awadh) where Ram Naik is the leader.",(X (X) (X (X) (X))),mixed,1,4
828,Buzz_Aldrin awards 20  ,Buzz_Aldrin awards 20 ,Buzz Aldrin won 20 awards.,(X (X)),,1,1
829,"Bacon_Explosion mainIngredient ""Bacon,sausage""  ","Bacon_Explosion mainIngredient ""Bacon,sausage"" ",The main ingredients in a bacon explosion are bacon and sausage.,(X (X)),,1,1
830,"Bananaman broadcastedBy BBC BBC city Broadcasting_House BBC foundedBy John_Reith,_1st_Baron_Reith  ","Bananaman broadcastedBy BBC BBC city Broadcasting_House BBC foundedBy John_Reith,_1st_Baron_Reith ","1st Baron, John Reith was the founder of BBC whose location is the Broadcasting House in London, and Bananaman was shown on the channel.",(X (X (X) (X))),mixed,1,3
831,Aaron_Deer origin United_States  ,Aaron_Deer origin United_States ,Aaron Deer was born in the United States.,(X (X)),,1,1
832,Alan_Shepard mission Apollo_14  ,Alan_Shepard mission Apollo_14 ,Alan Shepard was a member of the crew of Apollo 14.,(X (X)),,1,1
833,"Alan_Bean birthPlace Wheeler,_Texas Alan_Bean mission Apollo_12 Alan_Bean status ""Retired""  ","Alan_Bean birthPlace Wheeler,_Texas Alan_Bean mission Apollo_12 Alan_Bean status ""Retired"" ","Alan Bean, born in Wheeler, Texas, was on the crew of Apollo 12 but has since retired.",(X (X) (X) (X)),sibling,1,3
834,Italy_national_under-17_football_team coach Alessandro_Dal_Canto  ,Italy_national_under-17_football_team coach Alessandro_Dal_Canto ,Alessandro Dal Canto is the coach of the Italian national under-17 football team.,(X (X)),,1,1
835,"Cornell_University affiliation Association_of_Public_and_Land-grant_Universities Cornell_University city Ithaca,_New_York Cornell_University president Elizabeth_Garrett Administrative_Science_Quarterly publisher Cornell_University  ","Cornell_University affiliation Association_of_Public_and_Land-grant_Universities Cornell_University city Ithaca,_New_York Cornell_University president Elizabeth_Garrett Administrative_Science_Quarterly publisher Cornell_University ","Located in Ithaca New York, Cornell University is the publisher of the Administrative Science Quarterly. The university is affiliated with the Association of Public and Land-grant Universities and its president is Elizabeth Garrett.",(X (X (X) (X) (X))),mixed,1,4
836,Adare_Manor architect Lewis_Nockalls_Cottingham  ,Adare_Manor architect Lewis_Nockalls_Cottingham ,Lewis N. Cottingham is the architect of Adare Manor.,(X (X)),,1,1
837,1089_Tama epoch 2005-11-26 1089_Tama periapsis 288749000000.0  ,1089_Tama epoch 2005-11-26 1089_Tama periapsis 288749000000.0 ,1089 Tama has a periapsis of 288749000000.0 and its epoch date is 26 November 2005.,(X (X) (X)),sibling,1,2
838,Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner associatedBand/associatedMusicalArtist Greymachine Twilight_(band) genre Black_metal Aaron_Turner instrument Electric_guitar Black_metal musicFusionGenre Death_metal  ,Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner associatedBand/associatedMusicalArtist Greymachine Twilight_(band) genre Black_metal Aaron_Turner instrument Electric_guitar Black_metal musicFusionGenre Death_metal ,Electric guitarist Aaron Turner was with the group Greymachine and played with the black metal band Twilight. Black metal has a musical fusion called death metal.,(X (X) (X) (X (X (X)))),mixed,1,5
839,"250_Delaware_Avenue architecturalStyle Postmodern_architecture 250_Delaware_Avenue location Buffalo,_New_York  ","250_Delaware_Avenue architecturalStyle Postmodern_architecture 250_Delaware_Avenue location Buffalo,_New_York ","250 Delaware Ave. in Buffalo, N.Y. is a Postmodern style.",(X (X) (X)),sibling,1,2
840,"Acura_TLX assembly Marysville_Auto_Plant Acura_TLX class Luxury_vehicle Acura_TLX engine V6_engine Acura_TLX layout ""front-wheel drive / all-wheel drive""  ","Acura_TLX assembly Marysville_Auto_Plant Acura_TLX class Luxury_vehicle Acura_TLX engine V6_engine Acura_TLX layout ""front-wheel drive / all-wheel drive"" ",The Acura TLX is a luxury class vehicle which is assembled at the Marysville Auto Plant. The Acura TLX has a V6 engine and has front-wheel and all-wheel drive.,(X (X) (X) (X) (X)),sibling,1,4
841,Bakewell_pudding dishVariation Bakewell_tart Bakewell_tart ingredient Frangipane Derbyshire_Dales leader Patrick_McLoughlin Bakewell_pudding region Derbyshire_Dales  ,Bakewell_pudding dishVariation Bakewell_tart Bakewell_tart ingredient Frangipane Derbyshire_Dales leader Patrick_McLoughlin Bakewell_pudding region Derbyshire_Dales ,The frangipane-based dessert Bakewell pudding (or tart) originates from the Derbyshire Dales where Patrick McLoughlin is a leader.,(X (X (X)) (X (X))),mixed,1,4
842,"Alan_Shepard almaMater ""NWC, M.A. 1957""  ","Alan_Shepard almaMater ""NWC, M.A. 1957"" ",Alan Shepard graduated from NWC in 1957 with an M.A.,(X (X)),,1,1
843,Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner associatedBand/associatedMusicalArtist Greymachine Aaron_Turner genre Ambient_music  ,Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner associatedBand/associatedMusicalArtist Greymachine Aaron_Turner genre Ambient_music ,Aaron Turner performs ambient music. He is associated with the group Greymachine and has played with the band Twilight.,(X (X) (X) (X)),sibling,1,3
844,Bananaman creator Steve_Bright  ,Bananaman creator Steve_Bright ,Steve Bright is the creator of Bananaman.,(X (X)),,1,1
845,"Netherlands leader Mark_Rutte Agnes_Kant nationality Netherlands Agnes_Kant office ""Member of the House of Representatives""  ","Netherlands leader Mark_Rutte Agnes_Kant nationality Netherlands Agnes_Kant office ""Member of the House of Representatives"" ","Agnes Kant, a Member of the House of Representatives, is a national of the Netherlands, the leader of which, is Mark Rutte.",(X (X) (X (X))),mixed,1,3
846,1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania Alba_Iulia isPartOf Alba_County  ,1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania Alba_Iulia isPartOf Alba_County ,"The 1 Decembrie 1918 University is in Alba Iulia, Alba County, Romania.",(X (X) (X (X))),mixed,1,3
847,Alaa_Abdul-Zahra club Al-Merrikh_SC Alaa_Abdul-Zahra club Al_Kharaitiyat_SC Al_Kharaitiyat_SC ground Al_Khor Al_Kharaitiyat_SC league Qatar_Stars_League Al_Kharaitiyat_SC manager Amar_Osim  ,Alaa_Abdul-Zahra club Al-Merrikh_SC Alaa_Abdul-Zahra club Al_Kharaitiyat_SC Al_Kharaitiyat_SC ground Al_Khor Al_Kharaitiyat_SC league Qatar_Stars_League Al_Kharaitiyat_SC manager Amar_Osim ,"Alaa Abdul Zahra's former clubs include Al Merrikh SC and Al Kharaitiyat, the latter of which play their home games in the Qatar Stars League at Al Khor. The manager of Al Kharaitiyat SC is Amar Osim.",(X (X) (X (X) (X) (X))),mixed,1,5
848,AMC_Matador designer Richard_A._Teague  ,AMC_Matador designer Richard_A._Teague ,Richard A. Teague is the designer of the AMC Matador.,(X (X)),,1,1
849,Abdul_Taib_Mahmud residence Kuching  ,Abdul_Taib_Mahmud residence Kuching ,Abdul Taib Mahmud lives in Kuching.,(X (X)),,1,1
850,Poland ethnicGroup Kashubians Adam_Koc nationality Poland  ,Poland ethnicGroup Kashubians Adam_Koc nationality Poland ,"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.",(X (X (X))),chain,1,2
851,"Andrew_Rayel associatedBand/associatedMusicalArtist Armin_van_Buuren Andrew_Rayel associatedBand/associatedMusicalArtist ""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi"" Andrew_Rayel associatedBand/associatedMusicalArtist Christian_Burns Christian_Burns genre House_music Andrew_Rayel instrument String_instrument  ","Andrew_Rayel associatedBand/associatedMusicalArtist Armin_van_Buuren Andrew_Rayel associatedBand/associatedMusicalArtist ""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi"" Andrew_Rayel associatedBand/associatedMusicalArtist Christian_Burns Christian_Burns genre House_music Andrew_Rayel instrument String_instrument ","String instrumentalist Andrew Rayel is associated with artists: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns House music), Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi.",(X (X) (X) (X) (X (X))),mixed,1,5
852,Alex_Tyus club Maccabi_Ashdod_B.C. Alex_Tyus league Turkish_Basketball_Super_League  ,Alex_Tyus club Maccabi_Ashdod_B.C. Alex_Tyus league Turkish_Basketball_Super_League ,Alex Tyus plays for Maccabi Ashdod BC of the Turkish Basketball Super League.,(X (X) (X)),sibling,1,2
853,Albert_B._White birthDate 1856-09-22 Albert_B._White birthYear 1856  ,Albert_B._White birthDate 1856-09-22 Albert_B._White birthYear 1856 ,"Albert B. White was born on the 22nd of September, 1856.",(X (X) (X)),sibling,1,2
854,"Appleton_International_Airport elevationAboveTheSeaLevel 280 Appleton_International_Airport locationIdentifier ""ATW""  ","Appleton_International_Airport elevationAboveTheSeaLevel 280 Appleton_International_Airport locationIdentifier ""ATW"" ",The location identifier of Appleton International Airport is ATW and is 280m a.s.l.,(X (X) (X)),sibling,1,2
855,"Angola,_Indiana country United_States United_States ethnicGroup African_Americans Angola,_Indiana isPartOf Indiana United_States language English_language  ","Angola,_Indiana country United_States United_States ethnicGroup African_Americans Angola,_Indiana isPartOf Indiana United_States language English_language ","Angola, Indiana is in the United States, a country whose language is English. One of the ethnic groups within the U.S. are African Americans.",(X (X) (X (X) (X))),mixed,1,4
856,Los_Angeles_Rams city Los_Angeles Los_Angeles_Rams city Los_Angeles_Memorial_Coliseum Akeem_Ayers formerTeam Los_Angeles_Rams  ,Los_Angeles_Rams city Los_Angeles Los_Angeles_Rams city Los_Angeles_Memorial_Coliseum Akeem_Ayers formerTeam Los_Angeles_Rams ,Akeem Ayers used to play for Los Angeles Rams who are based in LA at the Los Angeles Memorial Coliseum.,(X (X (X) (X))),mixed,1,3
857,Alfred_Moore_Scales battle Siege_of_Petersburg Siege_of_Petersburg isPartOfMilitaryConflict American_Civil_War  ,Alfred_Moore_Scales battle Siege_of_Petersburg Siege_of_Petersburg isPartOfMilitaryConflict American_Civil_War ,Alfred Moore Scales was at the Siege of Petersburg which was part of the American Civil War conflict.,(X (X (X))),chain,1,2
858,Alfred_N._Phillips activeYearsEndDate 1939-01-03 United_States_Army battle American_Civil_War Alfred_N._Phillips militaryBranch United_States_Army  ,Alfred_N._Phillips activeYearsEndDate 1939-01-03 United_States_Army battle American_Civil_War Alfred_N._Phillips militaryBranch United_States_Army ,"Alfred N Phillips, who retired on 1939-01-03, served in the United States, Army. The army which battled in the American Civil War.",(X (X) (X (X))),mixed,1,3
859,(15788)_1993_SB discoverer Alan_Fitzsimmons (15788)_1993_SB epoch 2006-03-06 (15788)_1993_SB periapsis 3997100000000.0  ,(15788)_1993_SB discoverer Alan_Fitzsimmons (15788)_1993_SB epoch 2006-03-06 (15788)_1993_SB periapsis 3997100000000.0 ,"(15788) 1993 SB, which was discovered by Alan Fitzsimmons, has the epoch date of 6th March 2006 and a periapsis of 3997100000000.0.",(X (X) (X) (X)),sibling,1,3
860,AIDS_(journal) academicDiscipline HIV AIDS_(journal) firstPublicationYear 1987  ,AIDS_(journal) academicDiscipline HIV AIDS_(journal) firstPublicationYear 1987 ,"The AIDS journal, first published in 1987, comes under the academic discipline HIV.",(X (X) (X)),sibling,1,2
861,Cleveland country United_States Cleveland isPartOf Ohio Cleveland leader Frank_G._Jackson 200_Public_Square location Cleveland  ,Cleveland country United_States Cleveland isPartOf Ohio Cleveland leader Frank_G._Jackson 200_Public_Square location Cleveland ,"200 Public Square is in Cleveland, Ohio in the U.S. Frank G. Jackson is a leader in Cleveland.",(X (X (X) (X) (X))),mixed,1,4
862,Bakso country Indonesia Bakso ingredient Ground_beef  ,Bakso country Indonesia Bakso ingredient Ground_beef ,Ground beef is an ingredient of Bakso which is a dish from Indonesia.,(X (X) (X)),sibling,1,2
863,GMA_New_Media location Philippines GMA_New_Media type Media_company  ,GMA_New_Media location Philippines GMA_New_Media type Media_company ,"GMA New Media, Inc. is a media company located in the Philippines.",(X (X) (X)),sibling,1,2
864,"Madison_County,_Indiana country United_States Anderson,_Indiana isPartOf Madison_County,_Indiana Anderson,_Indiana isPartOf Indiana  ","Madison_County,_Indiana country United_States Anderson,_Indiana isPartOf Madison_County,_Indiana Anderson,_Indiana isPartOf Indiana ","Anderson is in Madison County, Indiana in the United States.",(X (X) (X (X))),mixed,1,3
865,"1634:_The_Ram_Rebellion author Virginia_DeMarce 1634:_The_Ram_Rebellion isbnNumber ""1-4165-2060-0"" 1634:_The_Ram_Rebellion mediaType Hardcover 1634:_The_Ram_Rebellion numberOfPages ""512""  ","1634:_The_Ram_Rebellion author Virginia_DeMarce 1634:_The_Ram_Rebellion isbnNumber ""1-4165-2060-0"" 1634:_The_Ram_Rebellion mediaType Hardcover 1634:_The_Ram_Rebellion numberOfPages ""512"" ",Virginia DeMarce is the author of 1634: The Ram Rebellion which has 512 pages. It was published in hardcover and has the ISBN number 1-4165-2060-0.,(X (X) (X) (X) (X)),sibling,1,4
866,"Albuquerque,_New_Mexico country United_States Albuquerque,_New_Mexico isPartOf New_Mexico New_Mexico language Navajo_language United_States leader Barack_Obama United_States leaderTitle President_of_the_United_States  ","Albuquerque,_New_Mexico country United_States Albuquerque,_New_Mexico isPartOf New_Mexico New_Mexico language Navajo_language United_States leader Barack_Obama United_States leaderTitle President_of_the_United_States ","Albuquerque is in New Mexico (where Navajo is a language), in the United States. This country, where the leader is the president, is led by Barack Obama.",(X (X (X)) (X (X) (X))),mixed,1,5
867,"Alfred_N._Phillips birthPlace Connecticut Alfred_N._Phillips office ""Member of the U.S. House of Representatives from Connecticut's 4th district"" Alfred_N._Phillips party Democratic_Party_(United_States) Alfred_N._Phillips successor Albert_E._Austin  ","Alfred_N._Phillips birthPlace Connecticut Alfred_N._Phillips office ""Member of the U.S. House of Representatives from Connecticut's 4th district"" Alfred_N._Phillips party Democratic_Party_(United_States) Alfred_N._Phillips successor Albert_E._Austin ","Alfred N. Phillips, born in Connecticut was a member of the United States Democratic Party and worked as a Member of the U.S. House of Representatives from the Connecticut's 4th district. His successor was Albert E. Austin.",(X (X) (X) (X) (X)),sibling,1,4
868,"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology numberOfPostgraduateStudents 700  ","Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 ","The Acharya Institute of Technology has 700 post-graduate students and is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India, 560090.",(X (X) (X) (X)),sibling,1,3
869,"Ahmet_Ertegun background ""non_performing_personnel"" Ahmet_Ertegun genre Rock_and_roll Ahmet_Ertegun origin Washington,_D.C.  ","Ahmet_Ertegun background ""non_performing_personnel"" Ahmet_Ertegun genre Rock_and_roll Ahmet_Ertegun origin Washington,_D.C. ","Washington D.C. is the origin of Ahmet Ertegun, who performs rock and roll music. He has a background as a non performing personnel.",(X (X) (X) (X)),sibling,1,3
870,"Egg_Harbor_Township,_New_Jersey country United_States Egg_Harbor_Township,_New_Jersey isPartOf New_Jersey Egg_Harbor_Township,_New_Jersey isPartOf Atlantic_County,_New_Jersey Atlantic_City_International_Airport location Egg_Harbor_Township,_New_Jersey Atlantic_City_International_Airport runwayLength 3048.0  ","Egg_Harbor_Township,_New_Jersey country United_States Egg_Harbor_Township,_New_Jersey isPartOf New_Jersey Egg_Harbor_Township,_New_Jersey isPartOf Atlantic_County,_New_Jersey Atlantic_City_International_Airport location Egg_Harbor_Township,_New_Jersey Atlantic_City_International_Airport runwayLength 3048.0 ","Atlantic City International Airport, which has a runway length of 3048.0 is located in Egg Harbor Township, Atlantic County, New Jersey in the United States.",(X (X) (X (X) (X) (X))),mixed,1,5
871,Amsterdam leader Eberhard_van_der_Laan  ,Amsterdam leader Eberhard_van_der_Laan ,Eberhard van der Laan is the name of the leader of Amsterdam.,(X (X)),,1,1
872,"United_States capital Washington,_D.C. Fountain_County,_Indiana country United_States Attica,_Indiana isPartOf Fountain_County,_Indiana  ","United_States capital Washington,_D.C. Fountain_County,_Indiana country United_States Attica,_Indiana isPartOf Fountain_County,_Indiana ","Attica, is in Fountain County, Indiana, in the United States, the capital of which is Washington, D.C.",(X (X (X (X)))),chain,1,3
873,Hip_hop_music derivative Drum_and_bass Abradab genre Hip_hop_music Hip_hop_music musicSubgenre Gangsta_rap Hip_hop_music stylisticOrigin Funk  ,Hip_hop_music derivative Drum_and_bass Abradab genre Hip_hop_music Hip_hop_music musicSubgenre Gangsta_rap Hip_hop_music stylisticOrigin Funk ,Hip Hop music includes drum and bass and the sub genre Gangsta Rap with origins in funk. Abradab is a hip hop musician.,(X (X (X) (X) (X))),mixed,1,4
874,Atatürk_Monument_(İzmir) location Turkey  ,Atatürk_Monument_(İzmir) location Turkey ,The Ataturk Monument (Izmir) is located in Turkey.,(X (X)),,1,1
875,Ayam_penyet country Java Malaysia ethnicGroup Malaysian_Chinese Ayam_penyet ingredient Fried_chicken Ayam_penyet region Malaysia  ,Ayam_penyet country Java Malaysia ethnicGroup Malaysian_Chinese Ayam_penyet ingredient Fried_chicken Ayam_penyet region Malaysia ,Ayam Penyet is a food found in Java; it is a dish from Malaysia and one of its main ingredients is fried chicken. The Malaysian Chinese are an ethnic group from Malaysia.,(X (X) (X) (X (X))),mixed,1,4
876,101_Helena escapeVelocity 0.0348 (kilometrePerSeconds)  ,101_Helena escapeVelocity 0.0348 (kilometrePerSeconds) ,The escape velocity of 101 Helena is 0.0348 km per sec.,(X (X)),,1,1
877,Antwerp_International_Airport cityServed Antwerp Antwerp country Belgium Belgium language French_language Belgium leader Charles_Michel  ,Antwerp_International_Airport cityServed Antwerp Antwerp country Belgium Belgium language French_language Belgium leader Charles_Michel ,Charles Michel is the leader of Belgium where the French language is spoken. Antwerp in the country is served by Antwerp International airport.,(X (X (X (X) (X)))),mixed,1,4
878,Binignit ingredient Sweet_potato Binignit mainIngredient Coconut_milk Sweet_potato order Solanales  ,Binignit ingredient Sweet_potato Binignit mainIngredient Coconut_milk Sweet_potato order Solanales ,The main ingredient of binignit is coconut milk. Sweet potatoes from the order of Solanales are also included.,(X (X) (X (X))),mixed,1,3
879,Athens_International_Airport cityServed Athens Athens_International_Airport location Spata Athens_International_Airport runwayLength 4000.0  ,Athens_International_Airport cityServed Athens Athens_International_Airport location Spata Athens_International_Airport runwayLength 4000.0 ,"With a runway length of 4000.0 metres, Athens International Airport is located in Spata and serves the city of Athens.",(X (X) (X) (X)),sibling,1,3
880,"Apollo_8 crewMembers Frank_Borman William_Anders mission Apollo_8 Apollo_8 operator NASA William_Anders servedAsChiefOfTheAstronautOfficeIn 1976 William_Anders timeInSpace ""8820.0""(minutes)  ","Apollo_8 crewMembers Frank_Borman William_Anders mission Apollo_8 Apollo_8 operator NASA William_Anders servedAsChiefOfTheAstronautOfficeIn 1976 William_Anders timeInSpace ""8820.0""(minutes) ",William Anders served as a crew member of Apollo 8 (operated by NASA) and as Chief of the Astronaut Office in 1976. His time in space is 8820.0 minutes. Frank Borman was also a crew member of Apollo 8.,(X (X) (X) (X (X) (X))),mixed,1,5
881,Alcobendas isPartOf Community_of_Madrid Alcobendas leaderParty People's_Party_(Spain) Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas  ,Alcobendas isPartOf Community_of_Madrid Alcobendas leaderParty People's_Party_(Spain) Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas ,Alcobendas is part of Community of Madrid whose leader party at Alcobendas is the People's Party (Spain). The Adolfo Suárez Madrid–Barajas Airport is located there.,(X (X (X) (X))),mixed,1,3
882,"Albany,_Georgia country United_States United_States demonym Americans United_States ethnicGroup African_Americans Albany,_Georgia isPartOf Georgia_(U.S._state) United_States leaderTitle President_of_the_United_States  ","Albany,_Georgia country United_States United_States demonym Americans United_States ethnicGroup African_Americans Albany,_Georgia isPartOf Georgia_(U.S._state) United_States leaderTitle President_of_the_United_States ","Albany is a city in Georgia, which is a state in the United States. Those who live in Georgia or any other state are known as Americans. African Americans are a specific group of people who live in the United States, this is known as an ethnic group. One past leader of the United States, known as the President of the United States, was an African American.",(X (X) (X (X) (X) (X))),mixed,1,5
883,107_Camilla discovered 1868-11-17  ,107_Camilla discovered 1868-11-17 ,107 Camilla was discovered on November 17th 1868.,(X (X)),,1,1
884,"Georgia_(U.S._state) country United_States United_States ethnicGroup African_Americans Alpharetta,_Georgia isPartOf Georgia_(U.S._state) Alpharetta,_Georgia isPartOf Fulton_County,_Georgia Fulton_County,_Georgia largestCity Atlanta  ","Georgia_(U.S._state) country United_States United_States ethnicGroup African_Americans Alpharetta,_Georgia isPartOf Georgia_(U.S._state) Alpharetta,_Georgia isPartOf Fulton_County,_Georgia Fulton_County,_Georgia largestCity Atlanta ","The African Americans are an ethnic group in the United States where Georgia state is found. Alpharetta, Fulton County is located there. The largest city of that county is Atlanta.",(X (X (X)) (X (X (X)))),mixed,1,5
