id,triples,data_unit,actual,shape,shape_type,local_size,size
751,Kinulpt leaderTitle Palantir_Custodian  ,Kinulpt leaderTitle Palantir_Custodian ,,(X (X)),,1,1
752,Lewppolt director Halexaina_Reian Lewppolt gross 1013.72 Lewppolt musicComposer Xerain_Louve Lewppolt runtime 486.24  ,Lewppolt director Halexaina_Reian Lewppolt gross 1013.72 Lewppolt musicComposer Xerain_Louve Lewppolt runtime 486.24 ,,(X (X) (X) (X) (X)),sibling,1,4
753,Majeron_Vlare birthPlace Vojkar Vojkar governmentType Doostal  ,Majeron_Vlare birthPlace Vojkar Vojkar governmentType Doostal ,,(X (X (X))),chain,1,2
754,Roeran_Nadays birthPlace Zabrisky Roeran_Nadays deathPlace Nogovsk Nogovsk foundingDate May_26_2001 Nogovsk leaderTitle Governor_of_Sulious  ,Roeran_Nadays birthPlace Zabrisky Roeran_Nadays deathPlace Nogovsk Nogovsk foundingDate May_26_2001 Nogovsk leaderTitle Governor_of_Sulious ,,(X (X) (X (X) (X))),mixed,1,4
755,Saint_Bonaventure_University campus Platoonier Platoonier country Lanthon  ,Saint_Bonaventure_University campus Platoonier Platoonier country Lanthon ,,(X (X (X))),chain,1,2
756,Virzseil releaseDate January_23_1878  ,Virzseil releaseDate January_23_1878 ,,(X (X)),,1,1
757,Koson_Marqo birthDate March_16_1921 Koson_Marqo birthPlace Addarva_FC Koson_Marqo birthPlace Veflo  ,Koson_Marqo birthDate March_16_1921 Koson_Marqo birthPlace Addarva_FC Koson_Marqo birthPlace Veflo ,,(X (X) (X) (X)),sibling,1,3
758,Boulevards_College affiliation Olivelle_Computer_Science_Institute Boulevards_College campus Ceneza Olivelle_Computer_Science_Institute city Ehlanth Davivo location Luskanna Boulevards_College wasGivenTheTechnicalCampusStatusBy Davivo  ,Boulevards_College affiliation Olivelle_Computer_Science_Institute Boulevards_College campus Ceneza Olivelle_Computer_Science_Institute city Ehlanth Davivo location Luskanna Boulevards_College wasGivenTheTechnicalCampusStatusBy Davivo ,,(X (X) (X (X)) (X (X))),mixed,1,5
759,Mirropen_Series country Lynissa Hegrestown_United fullName Talcomb_Hotspurs Hegrestown_United ground Chromespectrum_Colosseum Hegrestown_United league Mirropen_Series Chromespectrum_Colosseum location Luzagar  ,Mirropen_Series country Lynissa Hegrestown_United fullName Talcomb_Hotspurs Hegrestown_United ground Chromespectrum_Colosseum Hegrestown_United league Mirropen_Series Chromespectrum_Colosseum location Luzagar ,,(X (X) (X (X)) (X (X))),mixed,1,5
760,Bloom precededBy Zionamal  ,Bloom precededBy Zionamal ,,(X (X)),,1,1
761,Qeb`qua areaTotal 2377.14  ,Qeb`qua areaTotal 2377.14 ,,(X (X)),,1,1
762,Vetallia apoapsis 3410.14 Vetallia discovered March_4_2033  ,Vetallia apoapsis 3410.14 Vetallia discovered March_4_2033 ,,(X (X) (X)),sibling,1,2
763,Wodin_Consulting foundedBy Henes_Kimel Razorbliss_Terminal icaoLocationIdentifier Monksal_Station Razorbliss_Terminal location Tottisfield Razorbliss_Terminal operatingOrganisation Wodin_Consulting Tottisfield postalCode Flambitser-G67  ,Wodin_Consulting foundedBy Henes_Kimel Razorbliss_Terminal icaoLocationIdentifier Monksal_Station Razorbliss_Terminal location Tottisfield Razorbliss_Terminal operatingOrganisation Wodin_Consulting Tottisfield postalCode Flambitser-G67 ,,(X (X) (X (X)) (X (X))),mixed,1,5
764,Doness_Veron birthPlace Inirle Inirle capital Admenth  ,Doness_Veron birthPlace Inirle Inirle capital Admenth ,,(X (X (X))),chain,1,2
765,Valley_of_the_Gods director Raeon_Parvas Valley_of_the_Gods director Soner_Onnawe Valley_of_the_Gods starring Soner_Onnawe Valley_of_the_Gods writer Soner_Onnawe  ,Valley_of_the_Gods director Raeon_Parvas Valley_of_the_Gods director Soner_Onnawe Valley_of_the_Gods starring Soner_Onnawe Valley_of_the_Gods writer Soner_Onnawe ,,(X (X) (X) (X) (X)),sibling,1,4
766,Wrath_of_the_Wolves distributor Flickrunners Wrath_of_the_Wolves distributor Artizens_Industries Artizens_Industries service Nolopin Artizens_Industries service Plasmacaster  ,Wrath_of_the_Wolves distributor Flickrunners Wrath_of_the_Wolves distributor Artizens_Industries Artizens_Industries service Nolopin Artizens_Industries service Plasmacaster ,,(X (X) (X (X) (X))),mixed,1,4
767,"""Angel_of_the_Deluge"" author Oerit ""Angel_of_the_Deluge"" precededBy Olivya  ","""Angel_of_the_Deluge"" author Oerit ""Angel_of_the_Deluge"" precededBy Olivya ",,(X (X) (X)),sibling,1,2
768,Majeron_Vlare almaMater Kemberal_University Majeron_Vlare birthDate April_5_2001 Majeron_Vlare citizenship Yomhanth Majeron_Vlare influencedBy Eustathios_Stathen Majeron_Vlare knownFor Sagital_Focusing Majeron_Vlare professionalField Qufusmetization  ,Majeron_Vlare almaMater Kemberal_University Majeron_Vlare birthDate April_5_2001 Majeron_Vlare citizenship Yomhanth Majeron_Vlare influencedBy Eustathios_Stathen Majeron_Vlare knownFor Sagital_Focusing Majeron_Vlare professionalField Qufusmetization ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
769,Flamingo_Bay director Fenen_Donco Flamingo_Bay director Nolin_Haran Flamingo_Bay producer Fenen_Donco Flamingo_Bay producer Nolin_Haran Flamingo_Bay runtime 553.15  ,Flamingo_Bay director Fenen_Donco Flamingo_Bay director Nolin_Haran Flamingo_Bay producer Fenen_Donco Flamingo_Bay producer Nolin_Haran Flamingo_Bay runtime 553.15 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
770,Starborn_Gate category Gomber_Bridge Starborn_Gate established 12237 Furtendon_County hasToItsNorth Sophal_County Furtendon_County hasToItsWest Chatham_County Starborn_Gate location Furtendon_County Starborn_Gate municipality Quarcrest  ,Starborn_Gate category Gomber_Bridge Starborn_Gate established 12237 Furtendon_County hasToItsNorth Sophal_County Furtendon_County hasToItsWest Chatham_County Starborn_Gate location Furtendon_County Starborn_Gate municipality Quarcrest ,,(X (X) (X) (X) (X (X) (X))),mixed,1,6
771,Reap_of_the_Harvest director Nash_Zuenir Reap_of_the_Harvest editing Gateyon_Rious Reap_of_the_Harvest producer Frox_Haria Reap_of_the_Harvest releaseDate February_11_1991  ,Reap_of_the_Harvest director Nash_Zuenir Reap_of_the_Harvest editing Gateyon_Rious Reap_of_the_Harvest producer Frox_Haria Reap_of_the_Harvest releaseDate February_11_1991 ,,(X (X) (X) (X) (X)),sibling,1,4
772,Preese_Ligature category Gomber_Bridge Preese_Ligature established 12237 Quchenter_County hasToItsNorth Wegmey_County Quchenter_County hasToItsSoutheast Valleysprings_County Preese_Ligature location Quchenter_County Preese_Ligature municipality Aruna Preese_Ligature state Meedon  ,Preese_Ligature category Gomber_Bridge Preese_Ligature established 12237 Quchenter_County hasToItsNorth Wegmey_County Quchenter_County hasToItsSoutheast Valleysprings_County Preese_Ligature location Quchenter_County Preese_Ligature municipality Aruna Preese_Ligature state Meedon ,,(X (X) (X) (X) (X) (X (X) (X))),mixed,1,7
773,Coltion_Gowvan birthPlace Zothillen Zothillen leader Dana_Grago Zothillen leader Makin_Grinyon  ,Coltion_Gowvan birthPlace Zothillen Zothillen leader Dana_Grago Zothillen leader Makin_Grinyon ,,(X (X (X) (X))),mixed,1,3
774,Little_Karm birthDate June_19_1972 Little_Karm deathDate May_21_1958 Little_Karm deathPlace Larrella Little_Karm training Phricon  ,Little_Karm birthDate June_19_1972 Little_Karm deathDate May_21_1958 Little_Karm deathPlace Larrella Little_Karm training Phricon ,,(X (X) (X) (X) (X)),sibling,1,4
775,Gateyon_Rious occupation Ethercrafter  ,Gateyon_Rious occupation Ethercrafter ,,(X (X)),,1,1
776,Flight_of_the_Fates cinematography Tuxin_Fohean  ,Flight_of_the_Fates cinematography Tuxin_Fohean ,,(X (X)),,1,1
777,Helsnew areaMetro 3327.72 Assova_Amevis birthPlace Sesden Assova_Amevis residence Helsnew Helsnew timeZone UTC+05:27  ,Helsnew areaMetro 3327.72 Assova_Amevis birthPlace Sesden Assova_Amevis residence Helsnew Helsnew timeZone UTC+05:27 ,,(X (X) (X (X) (X))),mixed,1,4
778,Star_of_the_Abyss starring Dracon_Yialon  ,Star_of_the_Abyss starring Dracon_Yialon ,,(X (X)),,1,1
779,Weston_Landing runwayName Trestor  ,Weston_Landing runwayName Trestor ,,(X (X)),,1,1
780,Vackeron_Bline activeYearsStartYear November_28_1999 Nookkiuj director Montanul_Shorn Nookkiuj editing Vackeron_Bline Nookkiuj runtime 4954.29  ,Vackeron_Bline activeYearsStartYear November_28_1999 Nookkiuj director Montanul_Shorn Nookkiuj editing Vackeron_Bline Nookkiuj runtime 4954.29 ,,(X (X) (X) (X (X))),mixed,1,4
781,Cirque currentTenants Nabride_Business_School Cirque location Eskland  ,Cirque currentTenants Nabride_Business_School Cirque location Eskland ,,(X (X) (X)),sibling,1,2
782,Sprightly_Networks type Opulocal  ,Sprightly_Networks type Opulocal ,,(X (X)),,1,1
783,Logic_Mini followedBy Skintrode Logic_Mini genre Skaedrez  ,Logic_Mini followedBy Skintrode Logic_Mini genre Skaedrez ,,(X (X) (X)),sibling,1,2
784,Monans_Technology_School country Marckon  ,Monans_Technology_School country Marckon ,,(X (X)),,1,1
785,Elai_Shorce birthPlace Thormar Elai_Shorce deathPlace Akidity Thormar ethnicGroup Tazivans Elai_Shorce spouse Anality  ,Elai_Shorce birthPlace Thormar Elai_Shorce deathPlace Akidity Thormar ethnicGroup Tazivans Elai_Shorce spouse Anality ,,(X (X) (X) (X (X))),mixed,1,4
786,Carival areaTotal 2933.31 Noxxus assembly Carival  ,Carival areaTotal 2933.31 Noxxus assembly Carival ,,(X (X (X))),chain,1,2
787,"Phillida_Tesey birthDate August_22_2008 Phillida_Tesey birthPlace fatsen Phillida_Tesey doctoralAdvisor ""An_Anthropological_Inquiry_Into_the_Origin_of_Religion"" Phillida_Tesey knownFor Karroialog Phillida_Tesey knownFor Galean_Theorem Phillida_Tesey professionalField Rengrid's_Postulate_of_Forethought  ","Phillida_Tesey birthDate August_22_2008 Phillida_Tesey birthPlace fatsen Phillida_Tesey doctoralAdvisor ""An_Anthropological_Inquiry_Into_the_Origin_of_Religion"" Phillida_Tesey knownFor Karroialog Phillida_Tesey knownFor Galean_Theorem Phillida_Tesey professionalField Rengrid's_Postulate_of_Forethought ",,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
788,Anzil_Davryn birthDate March_15_1924 Anzil_Davryn birthPlace Skinnederos_Revolutionaries Anzil_Davryn deathDate May_4_1939 Anzil_Davryn residence Lawliah  ,Anzil_Davryn birthDate March_15_1924 Anzil_Davryn birthPlace Skinnederos_Revolutionaries Anzil_Davryn deathDate May_4_1939 Anzil_Davryn residence Lawliah ,,(X (X) (X) (X) (X)),sibling,1,4
789,Stargazer_Valley broadcastedBy Midnight_Mayhem_Pictures  ,Stargazer_Valley broadcastedBy Midnight_Mayhem_Pictures ,,(X (X)),,1,1
790,CameraCare_Corporation keyPerson Zireen_William  ,CameraCare_Corporation keyPerson Zireen_William ,,(X (X)),,1,1
791,Exar_Sesar deathDate January_19_1990 Exar_Sesar nationality Olieria Exar_Sesar training Tevken  ,Exar_Sesar deathDate January_19_1990 Exar_Sesar nationality Olieria Exar_Sesar training Tevken ,,(X (X) (X) (X)),sibling,1,3
792,Krant_Nemol deathPlace Baberstow  ,Krant_Nemol deathPlace Baberstow ,,(X (X)),,1,1
793,Midnight_Magic broadcastedBy Phoenix_Productions Midnight_Magic director Isca_Anxin  ,Midnight_Magic broadcastedBy Phoenix_Productions Midnight_Magic director Isca_Anxin ,,(X (X) (X)),sibling,1,2
794,Montanul_Shorn deathYear August_7_1966  ,Montanul_Shorn deathYear August_7_1966 ,,(X (X)),,1,1
795,Ohmrowon director Celt_Saffron Ohmrowon starring Cantan_Joron Ohmrowon starring Elignoth_Schade  ,Ohmrowon director Celt_Saffron Ohmrowon starring Cantan_Joron Ohmrowon starring Elignoth_Schade ,,(X (X) (X) (X)),sibling,1,3
796,Lutéce_University numberOfUndergraduateStudents 1013.72  ,Lutéce_University numberOfUndergraduateStudents 1013.72 ,,(X (X)),,1,1
797,Mynradic runtime 694.79  ,Mynradic runtime 694.79 ,,(X (X)),,1,1
798,Viebberto producer Ruelle_Fete  ,Viebberto producer Ruelle_Fete ,,(X (X)),,1,1
799,Morning_Reflection director Aloro_Zon  ,Morning_Reflection director Aloro_Zon ,,(X (X)),,1,1
800,"Dire_Straits followedBy ""The_Witch_of_the_Mists"" Dire_Straits literaryGenre Inversee  ","Dire_Straits followedBy ""The_Witch_of_the_Mists"" Dire_Straits literaryGenre Inversee ",,(X (X) (X)),sibling,1,2
801,Celiveid governmentType Technocratic_Theocracy Celiveid populationDensity 2165.77 Celiveid utcOffset Vorshyn  ,Celiveid governmentType Technocratic_Theocracy Celiveid populationDensity 2165.77 Celiveid utcOffset Vorshyn ,,(X (X) (X) (X)),sibling,1,3
802,Doness_Veron award Unwavering_Devotion_Medal Doness_Veron birthDate June_16_1935 Doness_Veron birthPlace Fynryle Doness_Veron deathPlace Morbain Doness_Veron nationality Wysonia  ,Doness_Veron award Unwavering_Devotion_Medal Doness_Veron birthDate June_16_1935 Doness_Veron birthPlace Fynryle Doness_Veron deathPlace Morbain Doness_Veron nationality Wysonia ,,(X (X) (X) (X) (X) (X)),sibling,1,5
803,Electra_Music keyPerson Wanaonta_Ismon Byncolty recordLabel Absorbing_Beats Byncolty recordLabel Electra_Music  ,Electra_Music keyPerson Wanaonta_Ismon Byncolty recordLabel Absorbing_Beats Byncolty recordLabel Electra_Music ,,(X (X) (X (X))),mixed,1,3
804,Thunder_Creeper builder Readeria_Solutions Thunder_Creeper cylinderCount 4401.52  ,Thunder_Creeper builder Readeria_Solutions Thunder_Creeper cylinderCount 4401.52 ,,(X (X) (X)),sibling,1,2
805,Piojiks followedBy Blinfrode Piojiks precededBy Tohrcell Piojiks type Jaunty_Boppin'_Blues  ,Piojiks followedBy Blinfrode Piojiks precededBy Tohrcell Piojiks type Jaunty_Boppin'_Blues ,,(X (X) (X) (X)),sibling,1,3
806,Thunder_Star broadcastedBy Lightmatter_Films Thunder_Star editor Ouashti_Osarum Thunder_Star musicComposer Karile_Finik  ,Thunder_Star broadcastedBy Lightmatter_Films Thunder_Star editor Ouashti_Osarum Thunder_Star musicComposer Karile_Finik ,,(X (X) (X) (X)),sibling,1,3
807,Roka_Maram birthDate December_23_1999 Roka_Maram club Boklanders_Hotspurs Boklanders_Hotspurs ground Hora_Arena  ,Roka_Maram birthDate December_23_1999 Roka_Maram club Boklanders_Hotspurs Boklanders_Hotspurs ground Hora_Arena ,,(X (X) (X (X))),mixed,1,3
808,Spectral_Crown_of_Nomar location Reyshton_County Spectral_Crown_of_Nomar state Norvenir  ,Spectral_Crown_of_Nomar location Reyshton_County Spectral_Crown_of_Nomar state Norvenir ,,(X (X) (X)),sibling,1,2
809,Doness_Veron club Transcester_Rovers Transcester_Rovers ground Krajina_Stadium Doness_Veron height 1.79_(sigma_mills)  ,Doness_Veron club Transcester_Rovers Transcester_Rovers ground Krajina_Stadium Doness_Veron height 1.79_(sigma_mills) ,,(X (X) (X (X))),mixed,1,3
810,Lost_Legends imdbId 837.47 Lost_Legends starring Moirux_Heylin Lost_Legends writer Moirux_Heylin  ,Lost_Legends imdbId 837.47 Lost_Legends starring Moirux_Heylin Lost_Legends writer Moirux_Heylin ,,(X (X) (X) (X)),sibling,1,3
811,High_Flier buildDate Artiqy High_Flier builder Miralene_Technology High_Flier cylinderCount 3496.88  ,High_Flier buildDate Artiqy High_Flier builder Miralene_Technology High_Flier cylinderCount 3496.88 ,,(X (X) (X) (X)),sibling,1,3
812,Kole_Maasing professionalField Jynfatization  ,Kole_Maasing professionalField Jynfatization ,,(X (X)),,1,1
813,Quarvona capital Runnelmoor Dipilink_Electronics city Kingsbury_Bend Dipilink_Electronics country Quarvona  ,Quarvona capital Runnelmoor Dipilink_Electronics city Kingsbury_Bend Dipilink_Electronics country Quarvona ,,(X (X) (X (X))),mixed,1,3
814,Nocturnity followedBy Droqueen Tranwinz precededBy Nocturnity  ,Nocturnity followedBy Droqueen Tranwinz precededBy Nocturnity ,,(X (X (X))),chain,1,2
815,Traces_of_Hope editing Sifroch Traces_of_Hope language Plythanian Traces_of_Hope starring Candiba_Sadol  ,Traces_of_Hope editing Sifroch Traces_of_Hope language Plythanian Traces_of_Hope starring Candiba_Sadol ,,(X (X) (X) (X)),sibling,1,3
816,Zunnazor country Kyranam Zunnazor course Brumaroo  ,Zunnazor country Kyranam Zunnazor course Brumaroo ,,(X (X) (X)),sibling,1,2
817,Filounton_Bonen birthPlace Islimm Filounton_Bonen height 2717.98 Filounton_Bonen weight 5122.27  ,Filounton_Bonen birthPlace Islimm Filounton_Bonen height 2717.98 Filounton_Bonen weight 5122.27 ,,(X (X) (X) (X)),sibling,1,3
818,Koru's_Treasure starring Diathan_Sarnon Koru's_Treasure writer Diathan_Sarnon  ,Koru's_Treasure starring Diathan_Sarnon Koru's_Treasure writer Diathan_Sarnon ,,(X (X) (X)),sibling,1,2
819,Spryken's_Aerodrome icaoLocationIdentifier Medowen_Battlefield Spryken's_Aerodrome location Boldash Spryken's_Aerodrome operatingOrganisation Identvia_Solutions  ,Spryken's_Aerodrome icaoLocationIdentifier Medowen_Battlefield Spryken's_Aerodrome location Boldash Spryken's_Aerodrome operatingOrganisation Identvia_Solutions ,,(X (X) (X) (X)),sibling,1,3
820,Ranett_Mosv citizenship Quarvon Ranett_Mosv influencedBy Geboren_Chasim Quarvon motto Per_Ignemvel_Libertas Geboren_Chasim professionalField Kemaing  ,Ranett_Mosv citizenship Quarvon Ranett_Mosv influencedBy Geboren_Chasim Quarvon motto Per_Ignemvel_Libertas Geboren_Chasim professionalField Kemaing ,,(X (X (X)) (X (X))),mixed,1,4
821,Scream_Soarer buildDate Oyestin Scream_Soarer builder Miralene_Technology Scream_Soarer length 4.53_(light-years)  ,Scream_Soarer buildDate Oyestin Scream_Soarer builder Miralene_Technology Scream_Soarer length 4.53_(light-years) ,,(X (X) (X) (X)),sibling,1,3
822,Sophisticated_Steel broadcastedBy Ecresion_Supplies Ecresion_Supplies city ReaXpo_Tower Sophisticated_Steel creator Byeinu Sophisticated_Steel starring Fironia_Towx  ,Sophisticated_Steel broadcastedBy Ecresion_Supplies Ecresion_Supplies city ReaXpo_Tower Sophisticated_Steel creator Byeinu Sophisticated_Steel starring Fironia_Towx ,,(X (X) (X) (X (X))),mixed,1,4
823,Time_Warp runtime 3450.67  ,Time_Warp runtime 3450.67 ,,(X (X)),,1,1
824,Flightline_Island_Field operatingOrganisation Firebird_Air_Corps Flightline_Island_Field runwayLength 936.02  ,Flightline_Island_Field operatingOrganisation Firebird_Air_Corps Flightline_Island_Field runwayLength 936.02 ,,(X (X) (X)),sibling,1,2
825,Olynara areaTotal 2824.27 Farmer_Mesten birthPlace Olynara  ,Olynara areaTotal 2824.27 Farmer_Mesten birthPlace Olynara ,,(X (X (X))),chain,1,2
826,Chrome_Rider buildDate Zarmet Chrome_Rider length 8.33_(lysergic_nautical_miles)  ,Chrome_Rider buildDate Zarmet Chrome_Rider length 8.33_(lysergic_nautical_miles) ,,(X (X) (X)),sibling,1,2
827,Mariana musicalBand Zorlanof Zorlanof recordLabel Melodica_Music Mariana recordLabel Progressive_Overtures  ,Mariana musicalBand Zorlanof Zorlanof recordLabel Melodica_Music Mariana recordLabel Progressive_Overtures ,,(X (X) (X (X))),mixed,1,3
828,Koru's_Treasure distributor Gentleman_Factory Koru's_Treasure distributor Divinecendant_Shipping Koru's_Treasure editing Oialos Koru's_Treasure language Eystrin Koru's_Treasure runtime 4132.29 Koru's_Treasure starring Nesett_Nialan Koru's_Treasure starring Erjano_Metcan  ,Koru's_Treasure distributor Gentleman_Factory Koru's_Treasure distributor Divinecendant_Shipping Koru's_Treasure editing Oialos Koru's_Treasure language Eystrin Koru's_Treasure runtime 4132.29 Koru's_Treasure starring Nesett_Nialan Koru's_Treasure starring Erjano_Metcan ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
829,Daron_Bidor birthDate December_25_1499 Daron_Bidor birthPlace Avilarn Daron_Bidor citizenship Avilarn Daron_Bidor nationality Jedonites Daron_Bidor residence Rurplin  ,Daron_Bidor birthDate December_25_1499 Daron_Bidor birthPlace Avilarn Daron_Bidor citizenship Avilarn Daron_Bidor nationality Jedonites Daron_Bidor residence Rurplin ,,(X (X) (X) (X) (X) (X)),sibling,1,5
830,Orman_Saat deathPlace Ghaltinin  ,Orman_Saat deathPlace Ghaltinin ,,(X (X)),,1,1
831,Quinnye artist Primo_Pulse Quinnye followedBy Niswogal Quinnye genre Noodlewave Quinnye genre Clankrift Quinnye producer Primo_Pulse Quinnye releaseDate August_15_1978  ,Quinnye artist Primo_Pulse Quinnye followedBy Niswogal Quinnye genre Noodlewave Quinnye genre Clankrift Quinnye producer Primo_Pulse Quinnye releaseDate August_15_1978 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
832,Munjolii precededBy Hyzlack Munjolii recordedIn Baltorpad  ,Munjolii precededBy Hyzlack Munjolii recordedIn Baltorpad ,,(X (X) (X)),sibling,1,2
833,Delta_Dynamix genre Labommodo Delta_Dynamix genre Roogrunge Delta_Dynamix runtime 5304.39  ,Delta_Dynamix genre Labommodo Delta_Dynamix genre Roogrunge Delta_Dynamix runtime 5304.39 ,,(X (X) (X) (X)),sibling,1,3
834,Avenging_Angel producer Chryse_Folee Avenging_Angel writer Chryse_Folee  ,Avenging_Angel producer Chryse_Folee Avenging_Angel writer Chryse_Folee ,,(X (X) (X)),sibling,1,2
835,Cleroden_League champions Erthers_Athletic Orthento_United league Cleroden_League Orthento_United season 4223  ,Cleroden_League champions Erthers_Athletic Orthento_United league Cleroden_League Orthento_United season 4223 ,,(X (X) (X (X))),mixed,1,3
836,Ovmney leaderTitle Supreme_Adjudicator  ,Ovmney leaderTitle Supreme_Adjudicator ,,(X (X)),,1,1
837,Springland_College affiliation Vozen_Olympus Springland_College city Kevren_Sustainable_Manufacturing_Cluster Springland_College wasGivenTheTechnicalCampusStatusBy Omnilux  ,Springland_College affiliation Vozen_Olympus Springland_College city Kevren_Sustainable_Manufacturing_Cluster Springland_College wasGivenTheTechnicalCampusStatusBy Omnilux ,,(X (X) (X) (X)),sibling,1,3
838,Zuvar areaTotal 3943.99 Zuvar leaderTitle Judge_Bexefuster_Qualize Dakron_Sater nationality Razland Dakron_Sater residence Zuvar  ,Zuvar areaTotal 3943.99 Zuvar leaderTitle Judge_Bexefuster_Qualize Dakron_Sater nationality Razland Dakron_Sater residence Zuvar ,,(X (X) (X (X) (X))),mixed,1,4
839,Qurnalon musicComposer Anzil_Davryn  ,Qurnalon musicComposer Anzil_Davryn ,,(X (X)),,1,1
840,"Phillida_Tesey birthPlace premierie Phillida_Tesey doctoralAdvisor ""Architectures_of_Language_Acquisition:_Social_Interactions_and_Cognitive_Development"" Phillida_Tesey knownFor Zemosik Phillida_Tesey knownFor Mercansch's_Observations  ","Phillida_Tesey birthPlace premierie Phillida_Tesey doctoralAdvisor ""Architectures_of_Language_Acquisition:_Social_Interactions_and_Cognitive_Development"" Phillida_Tesey knownFor Zemosik Phillida_Tesey knownFor Mercansch's_Observations ",,(X (X) (X) (X) (X)),sibling,1,4
841,Elzer_Padon professionalField Polydiframatory  ,Elzer_Padon professionalField Polydiframatory ,,(X (X)),,1,1
842,Cerolia officialLanguage Arbile  ,Cerolia officialLanguage Arbile ,,(X (X)),,1,1
843,Nesett_Nialan birthDate December_31_3042 Nesett_Nialan birthPlace Meuterp Nesett_Nialan height 288.12 Nesett_Nialan weight 2090.77  ,Nesett_Nialan birthDate December_31_3042 Nesett_Nialan birthPlace Meuterp Nesett_Nialan height 288.12 Nesett_Nialan weight 2090.77 ,,(X (X) (X) (X) (X)),sibling,1,4
844,Jewelled_Serenity broadcastedBy AdonisMotion Jewelled_Serenity director Tula_Nidello Jewelled_Serenity musicComposer Zannes_Sorem Jewelled_Serenity producer Tula_Nidello Jewelled_Serenity runtime 900.43  ,Jewelled_Serenity broadcastedBy AdonisMotion Jewelled_Serenity director Tula_Nidello Jewelled_Serenity musicComposer Zannes_Sorem Jewelled_Serenity producer Tula_Nidello Jewelled_Serenity runtime 900.43 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
845,Jumbletag elevationAboveTheSeaLevel 2231.16  ,Jumbletag elevationAboveTheSeaLevel 2231.16 ,,(X (X)),,1,1
846,Septourg releaseDate October_12_1981  ,Septourg releaseDate October_12_1981 ,,(X (X)),,1,1
847,Saving_the_Eagles cinematography Shanteer_Trilan Saving_the_Eagles producer Wanaonta_Ismon Saving_the_Eagles writer Wanaonta_Ismon  ,Saving_the_Eagles cinematography Shanteer_Trilan Saving_the_Eagles producer Wanaonta_Ismon Saving_the_Eagles writer Wanaonta_Ismon ,,(X (X) (X) (X)),sibling,1,3
848,Zenban currency Terctr  ,Zenban currency Terctr ,,(X (X)),,1,1
849,Yuzelai absoluteMagnitude 776.81 Yuzelai discovered November_1_1947 Yuzelai epoch JD9427919.9 Yuzelai orbitalPeriod 3131.91 Yuzelai periapsis 887.94  ,Yuzelai absoluteMagnitude 776.81 Yuzelai discovered November_1_1947 Yuzelai epoch JD9427919.9 Yuzelai orbitalPeriod 3131.91 Yuzelai periapsis 887.94 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
850,"Xerain_Louve birthDate June_27_1920 Xerain_Louve doctoralAdvisor ""Holography_and_the_Other_Side_of_Perception"" Xerain_Louve knownFor Zemosik Xerain_Louve knownFor Medicalis_Principle Xerain_Louve professionalField Roddrage的永动原理  ","Xerain_Louve birthDate June_27_1920 Xerain_Louve doctoralAdvisor ""Holography_and_the_Other_Side_of_Perception"" Xerain_Louve knownFor Zemosik Xerain_Louve knownFor Medicalis_Principle Xerain_Louve professionalField Roddrage的永动原理 ",,(X (X) (X) (X) (X) (X)),sibling,1,5
851,Chrysalis_Voyage broadcastedBy 417_Filmworks Chrysalis_Voyage director Orgo_Lorin Chrysalis_Voyage producer Orgo_Lorin Chrysalis_Voyage runtime 3182.12  ,Chrysalis_Voyage broadcastedBy 417_Filmworks Chrysalis_Voyage director Orgo_Lorin Chrysalis_Voyage producer Orgo_Lorin Chrysalis_Voyage runtime 3182.12 ,,(X (X) (X) (X) (X)),sibling,1,4
852,Ouashti_Osarum award Supreme_Strength_Insignia Ouashti_Osarum birthDate May_30_1992 Ouashti_Osarum birthPlace Moncrol Ouashti_Osarum deathPlace Jorvior Ouashti_Osarum nationality Kedylin Ouashti_Osarum selectedByNasa 3188  ,Ouashti_Osarum award Supreme_Strength_Insignia Ouashti_Osarum birthDate May_30_1992 Ouashti_Osarum birthPlace Moncrol Ouashti_Osarum deathPlace Jorvior Ouashti_Osarum nationality Kedylin Ouashti_Osarum selectedByNasa 3188 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
853,Everbrook_College city Catrin_Social_Innovation_Cluster Everbrook_College country Regosce  ,Everbrook_College city Catrin_Social_Innovation_Cluster Everbrook_College country Regosce ,,(X (X) (X)),sibling,1,2
854,Zannes_Sorem almaMater Hearthall_University_of_History_and_Culture Zannes_Sorem birthDate November_24_1903 Zannes_Sorem professionalField Cosmochronology  ,Zannes_Sorem almaMater Hearthall_University_of_History_and_Culture Zannes_Sorem birthDate November_24_1903 Zannes_Sorem professionalField Cosmochronology ,,(X (X) (X) (X)),sibling,1,3
855,Hyperthump followedBy Glimngle  ,Hyperthump followedBy Glimngle ,,(X (X)),,1,1
856,Arabon_Sanle birthPlace Grueneisen Arabon_Sanle nationality Elmenya  ,Arabon_Sanle birthPlace Grueneisen Arabon_Sanle nationality Elmenya ,,(X (X) (X)),sibling,1,2
