id,triples,data_unit,actual,shape,shape_type,local_size,size
807,elder_princess_Xingyang DateOfBirth 1959-01-05 elder_princess_Xingyang MilitaryRank General_of_the_Armies_of_the_United_States elder_princess_Xingyang Occupation travel_writer elder_princess_Xingyang ReligionOrWorldview antireligion  ,elder_princess_Xingyang DateOfBirth 1959-01-05 elder_princess_Xingyang MilitaryRank General_of_the_Armies_of_the_United_States elder_princess_Xingyang Occupation travel_writer elder_princess_Xingyang ReligionOrWorldview antireligion ,,unknown,unknown,1,4
808,Erik_Bergman DateOfBirth 1935-11-21 Erik_Bergman NativeLanguage English Erik_Bergman PositionHeld jurat Erik_Bergman ReligionOrWorldview Lutheranism Erik_Bergman WorkLocation Planoles  ,Erik_Bergman DateOfBirth 1935-11-21 Erik_Bergman NativeLanguage English Erik_Bergman PositionHeld jurat Erik_Bergman ReligionOrWorldview Lutheranism Erik_Bergman WorkLocation Planoles ,,unknown,unknown,1,5
809,Janakinath_Bose HasChild John_Romita_Sr. Janakinath_Bose NotableWork short_story Janakinath_Bose Occupation autobiographer Janakinath_Bose PlaceOfBirth 's-Hertogenbosch Janakinath_Bose PlaceOfDeath Ciudad_Juárez Janakinath_Bose WritingLanguage Korean  ,Janakinath_Bose HasChild John_Romita_Sr. Janakinath_Bose NotableWork short_story Janakinath_Bose Occupation autobiographer Janakinath_Bose PlaceOfBirth 's-Hertogenbosch Janakinath_Bose PlaceOfDeath Ciudad_Juárez Janakinath_Bose WritingLanguage Korean ,,unknown,unknown,1,6
810,Charlotte_Gainsbourg DateOfBirth 1937-09-20 Charlotte_Gainsbourg MannerOfDeath euthanasia Charlotte_Gainsbourg Occupation comedian Charlotte_Gainsbourg PlaceOfBirth Dubai  ,Charlotte_Gainsbourg DateOfBirth 1937-09-20 Charlotte_Gainsbourg MannerOfDeath euthanasia Charlotte_Gainsbourg Occupation comedian Charlotte_Gainsbourg PlaceOfBirth Dubai ,,unknown,unknown,1,4
811,Emperor_Ming_of_Han DateOfDeath 1991-07-20 Emperor_Ming_of_Han PlaceOfBirth Al-Awja  ,Emperor_Ming_of_Han DateOfDeath 1991-07-20 Emperor_Ming_of_Han PlaceOfBirth Al-Awja ,,unknown,unknown,1,2
812,Marina_Fernandez Mass 62.0_kilogram Marina_Fernandez Occupation standard-bearer Marina_Fernandez Sport basketball  ,Marina_Fernandez Mass 62.0_kilogram Marina_Fernandez Occupation standard-bearer Marina_Fernandez Sport basketball ,,unknown,unknown,1,3
813,George_Boole CauseOfDeath ballistic_trauma George_Boole Genre history_painting George_Boole HasWorksInTheCollectionOf Secret_Museum George_Boole NativeLanguage Russian George_Boole ParticipantIn Zeitgeist George_Boole ReligionOrWorldview patriotism George_Boole Student Katharina_Ebert  ,George_Boole CauseOfDeath ballistic_trauma George_Boole Genre history_painting George_Boole HasWorksInTheCollectionOf Secret_Museum George_Boole NativeLanguage Russian George_Boole ParticipantIn Zeitgeist George_Boole ReligionOrWorldview patriotism George_Boole Student Katharina_Ebert ,,unknown,unknown,1,7
814,Ronni_Pedersen DateOfBirth 2020-10-31 Ronni_Pedersen FieldOfWork Air_Almaty Ronni_Pedersen Occupation politician Ronni_Pedersen Sponsor Need_for_Speed:_Shift Ronni_Pedersen Sport Air_Almaty Ronni_Pedersen UnmarriedPartner Jacob_Grimm  ,Ronni_Pedersen DateOfBirth 2020-10-31 Ronni_Pedersen FieldOfWork Air_Almaty Ronni_Pedersen Occupation politician Ronni_Pedersen Sponsor Need_for_Speed:_Shift Ronni_Pedersen Sport Air_Almaty Ronni_Pedersen UnmarriedPartner Jacob_Grimm ,,unknown,unknown,1,6
815,Louis_XV_of_France DateOfDeath 2000-10-30 Louis_XV_of_France EndOfWorkPeriod 1774 Louis_XV_of_France FieldOfWork alpine_skiing Louis_XV_of_France InfluencedBy Marcus_Ulpius_Traianus Louis_XV_of_France NotableWork novel Louis_XV_of_France Occupation Prime_Minister_of_Canada Louis_XV_of_France Spouse Augustus  ,Louis_XV_of_France DateOfDeath 2000-10-30 Louis_XV_of_France EndOfWorkPeriod 1774 Louis_XV_of_France FieldOfWork alpine_skiing Louis_XV_of_France InfluencedBy Marcus_Ulpius_Traianus Louis_XV_of_France NotableWork novel Louis_XV_of_France Occupation Prime_Minister_of_Canada Louis_XV_of_France Spouse Augustus ,,unknown,unknown,1,7
816,Jack_Brabham HasChild William_Hitchcock Philipp_Ludwig_von_Seidel HasFather Jack_Brabham  ,Jack_Brabham HasChild William_Hitchcock Philipp_Ludwig_von_Seidel HasFather Jack_Brabham ,,unknown,unknown,1,2
817,Empress_Dowager_Yaonian_Yanmujin Family Tang_dynasty Empress_Dowager_Yaonian_Yanmujin HasChild Heike_Makatsch Empress_Dowager_Yaonian_Yanmujin HasFather Frank_Herbert Empress_Dowager_Yaonian_Yanmujin HasMother Justin_Gatlin Empress_Dowager_Yaonian_Yanmujin Sibling Marjorie_Frances_Blair  ,Empress_Dowager_Yaonian_Yanmujin Family Tang_dynasty Empress_Dowager_Yaonian_Yanmujin HasChild Heike_Makatsch Empress_Dowager_Yaonian_Yanmujin HasFather Frank_Herbert Empress_Dowager_Yaonian_Yanmujin HasMother Justin_Gatlin Empress_Dowager_Yaonian_Yanmujin Sibling Marjorie_Frances_Blair ,,unknown,unknown,1,5
818,Pierre_Corneille DateOfBirth 1606-07-15 Pierre_Corneille Occupation athletics_competitor Pierre_Corneille ParticipantIn UEFA_Euro_2008 Pierre_Corneille Sibling Marianne_Vos  ,Pierre_Corneille DateOfBirth 1606-07-15 Pierre_Corneille Occupation athletics_competitor Pierre_Corneille ParticipantIn UEFA_Euro_2008 Pierre_Corneille Sibling Marianne_Vos ,,unknown,unknown,1,4
819,Rosalie_Duthé HasFather Rainier_III_Prince_of_Mónaco Rosalie_Duthé HasMother Ségolène_Royal Rosalie_Duthé PlaceOfBirth Lanuvium Rosalie_Duthé PlaceOfDeath Al_Ain Rosalie_Duthé PositionHeld King_of_France_and_Navarre  ,Rosalie_Duthé HasFather Rainier_III_Prince_of_Mónaco Rosalie_Duthé HasMother Ségolène_Royal Rosalie_Duthé PlaceOfBirth Lanuvium Rosalie_Duthé PlaceOfDeath Al_Ain Rosalie_Duthé PositionHeld King_of_France_and_Navarre ,,unknown,unknown,1,5
820,Atia Occupation Geheimrat Atia ParticipantIn 2002_Winter_Olympics Atia PlaceOfBirth Florence Atia Sport association_football  ,Atia Occupation Geheimrat Atia ParticipantIn 2002_Winter_Olympics Atia PlaceOfBirth Florence Atia Sport association_football ,,unknown,unknown,1,4
821,Tomasz_Majewski DateOfBirth 1939-11-24 Tomasz_Majewski DateOfDeath 1982-01-14 Tomasz_Majewski HasWorksInTheCollectionOf Musée_Carnavalet Tomasz_Majewski InfluencedBy Raimbaut_of_Orange Tomasz_Majewski Movement magic_realism Tomasz_Majewski NotableWork Anacreontea Tomasz_Majewski Occupation poet  ,Tomasz_Majewski DateOfBirth 1939-11-24 Tomasz_Majewski DateOfDeath 1982-01-14 Tomasz_Majewski HasWorksInTheCollectionOf Musée_Carnavalet Tomasz_Majewski InfluencedBy Raimbaut_of_Orange Tomasz_Majewski Movement magic_realism Tomasz_Majewski NotableWork Anacreontea Tomasz_Majewski Occupation poet ,,unknown,unknown,1,7
822,Jochen_Rindt Family House_of_Sima Jochen_Rindt HasChild Sandra_Lerner Jochen_Rindt HasMother Tony_Barbieri Jochen_Rindt Occupation composer Jochen_Rindt PlaceOfBirth Linfen Jochen_Rindt Spouse Gilles-Éric_Séralini  ,Jochen_Rindt Family House_of_Sima Jochen_Rindt HasChild Sandra_Lerner Jochen_Rindt HasMother Tony_Barbieri Jochen_Rindt Occupation composer Jochen_Rindt PlaceOfBirth Linfen Jochen_Rindt Spouse Gilles-Éric_Séralini ,,unknown,unknown,1,6
823,Carl_Friedrich_Gauss PlaceOfDeath Florence Carl_Friedrich_Gauss PositionHeld Emperor_of_China  ,Carl_Friedrich_Gauss PlaceOfDeath Florence Carl_Friedrich_Gauss PositionHeld Emperor_of_China ,,unknown,unknown,1,2
824,Robert_de_Boron DateOfDeath 1867-08-31 Robert_de_Boron Occupation stage_actor Robert_de_Boron PlaceOfBirth Riga Robert_de_Boron PlaceOfDeath Riga Robert_de_Boron PositionHeld Praetorian_prefect  ,Robert_de_Boron DateOfDeath 1867-08-31 Robert_de_Boron Occupation stage_actor Robert_de_Boron PlaceOfBirth Riga Robert_de_Boron PlaceOfDeath Riga Robert_de_Boron PositionHeld Praetorian_prefect ,,unknown,unknown,1,5
825,Guillaume_Henri_Dufour Employer University_of_Cambridge Guillaume_Henri_Dufour PlaceOfBirth Monza Guillaume_Henri_Dufour WorkLocation Long_Beach Guillaume_Henri_Dufour WritingLanguage German  ,Guillaume_Henri_Dufour Employer University_of_Cambridge Guillaume_Henri_Dufour PlaceOfBirth Monza Guillaume_Henri_Dufour WorkLocation Long_Beach Guillaume_Henri_Dufour WritingLanguage German ,,unknown,unknown,1,4
826,Alfred_Jarry Occupation historian Alfred_Jarry Occupation triathlete  ,Alfred_Jarry Occupation historian Alfred_Jarry Occupation triathlete ,,unknown,unknown,1,2
827,Chahe FieldOfWork medicine Chahe Occupation actor Chahe PlaceOfDeath Aquileia Chahe Spouse Eugen_Polanski  ,Chahe FieldOfWork medicine Chahe Occupation actor Chahe PlaceOfDeath Aquileia Chahe Spouse Eugen_Polanski ,,unknown,unknown,1,4
828,Isabella_I_Queen_of_Armenia DateOfBirth 1198 Isabella_I_Queen_of_Armenia Employer National_Autonomous_University_of_Mexico Isabella_I_Queen_of_Armenia Occupation speedway_rider Isabella_I_Queen_of_Armenia PlaceOfBirth Springfield Sibylla_of_Lusignan PlaceOfDeath Brooklyn Isabella_I_Queen_of_Armenia StudentOf Sibylla_of_Lusignan  ,Isabella_I_Queen_of_Armenia DateOfBirth 1198 Isabella_I_Queen_of_Armenia Employer National_Autonomous_University_of_Mexico Isabella_I_Queen_of_Armenia Occupation speedway_rider Isabella_I_Queen_of_Armenia PlaceOfBirth Springfield Sibylla_of_Lusignan PlaceOfDeath Brooklyn Isabella_I_Queen_of_Armenia StudentOf Sibylla_of_Lusignan ,,unknown,unknown,1,6
829,Tisias DateOfBirth 1904-04-06 Tisias DateOfDeath 1942-06-24 Tisias PlaceOfBurial Santiago_General_Cemetery Tisias ReligionOrWorldview atheism Tisias WorkLocation Brussels  ,Tisias DateOfBirth 1904-04-06 Tisias DateOfDeath 1942-06-24 Tisias PlaceOfBurial Santiago_General_Cemetery Tisias ReligionOrWorldview atheism Tisias WorkLocation Brussels ,,unknown,unknown,1,5
830,Raffaellino_del_Garbo Occupation paleontologist Raffaellino_del_Garbo PlaceOfBurial Zentralfriedhof_Graz  ,Raffaellino_del_Garbo Occupation paleontologist Raffaellino_del_Garbo PlaceOfBurial Zentralfriedhof_Graz ,,unknown,unknown,1,2
831,Linda_Gayle_Mooneyham Occupation kapellmeister Linda_Gayle_Mooneyham WritingLanguage Russian  ,Linda_Gayle_Mooneyham Occupation kapellmeister Linda_Gayle_Mooneyham WritingLanguage Russian ,,unknown,unknown,1,2
832,Marcus_Aurelius_Fulvus_Antoninus CauseOfDeath ballistic_trauma Marcus_Aurelius_Fulvus_Antoninus DateOfBirth 1935-11-21 Marcus_Aurelius_Fulvus_Antoninus Employer University_of_Minnesota Marcus_Aurelius_Fulvus_Antoninus NominatedFor Philippe_Meyer_Prize_in_Theoretical_Physics Marcus_Aurelius_Fulvus_Antoninus Occupation film_director Marcus_Aurelius_Fulvus_Antoninus StudentOf Isetnofret  ,Marcus_Aurelius_Fulvus_Antoninus CauseOfDeath ballistic_trauma Marcus_Aurelius_Fulvus_Antoninus DateOfBirth 1935-11-21 Marcus_Aurelius_Fulvus_Antoninus Employer University_of_Minnesota Marcus_Aurelius_Fulvus_Antoninus NominatedFor Philippe_Meyer_Prize_in_Theoretical_Physics Marcus_Aurelius_Fulvus_Antoninus Occupation film_director Marcus_Aurelius_Fulvus_Antoninus StudentOf Isetnofret ,,unknown,unknown,1,6
833,Berenice Employer La_Voce Berenice HasFather Folquet_de_Marselha Berenice HasWorksInTheCollectionOf Art_Institute_of_Chicago Berenice NominatedFor Bayerischer_Kunstförderpreis Berenice Spouse Antoine_Lavoisier Berenice WritingLanguage Russian  ,Berenice Employer La_Voce Berenice HasFather Folquet_de_Marselha Berenice HasWorksInTheCollectionOf Art_Institute_of_Chicago Berenice NominatedFor Bayerischer_Kunstförderpreis Berenice Spouse Antoine_Lavoisier Berenice WritingLanguage Russian ,,unknown,unknown,1,6
834,Marie_Bové AcademicDegree Doctor_of_Philosophy Marie_Bové DateOfDeath 2009-10-12 Marie_Bové NobleTitle People's_Artist_of_the_RSFSR Marie_Bové PlaceOfBirth Gummersbach Marie_Bové Student Eric_Hernandez Marie_Bové StudentOf Walter_of_Châtillon  ,Marie_Bové AcademicDegree Doctor_of_Philosophy Marie_Bové DateOfDeath 2009-10-12 Marie_Bové NobleTitle People's_Artist_of_the_RSFSR Marie_Bové PlaceOfBirth Gummersbach Marie_Bové Student Eric_Hernandez Marie_Bové StudentOf Walter_of_Châtillon ,,unknown,unknown,1,6
835,Boraqchin DateOfBirth 1944-10-28 Boraqchin DateOfDeath 1968-03-27  ,Boraqchin DateOfBirth 1944-10-28 Boraqchin DateOfDeath 1968-03-27 ,,unknown,unknown,1,2
836,Ferdinand_Adenauer CauseOfDeath COVID-19 Ferdinand_Adenauer DateOfBirth 2002-02-10 Ferdinand_Adenauer HasChild Ruth_Elder Ferdinand_Adenauer HasMother Dawn_Harper-Nelson Ferdinand_Adenauer PlaceOfBirth Vallcarca Ferdinand_Adenauer PositionHeld Leader_of_the_Christian_Democratic_Union  ,Ferdinand_Adenauer CauseOfDeath COVID-19 Ferdinand_Adenauer DateOfBirth 2002-02-10 Ferdinand_Adenauer HasChild Ruth_Elder Ferdinand_Adenauer HasMother Dawn_Harper-Nelson Ferdinand_Adenauer PlaceOfBirth Vallcarca Ferdinand_Adenauer PositionHeld Leader_of_the_Christian_Democratic_Union ,,unknown,unknown,1,6
837,Seleucus_II_Callinicus HasChild Friedrich_Carl_Alwin_Pockels Ellen_Swallow_Richards HasFather Liu_Chen Friedrich_Carl_Alwin_Pockels HasMother Ellen_Swallow_Richards Seleucus_II_Callinicus PlaceOfBirth Nuceria Seleucus_II_Callinicus PositionHeld senator_by_right Friedrich_Carl_Alwin_Pockels Sibling Magdalena_Echenique  ,Seleucus_II_Callinicus HasChild Friedrich_Carl_Alwin_Pockels Ellen_Swallow_Richards HasFather Liu_Chen Friedrich_Carl_Alwin_Pockels HasMother Ellen_Swallow_Richards Seleucus_II_Callinicus PlaceOfBirth Nuceria Seleucus_II_Callinicus PositionHeld senator_by_right Friedrich_Carl_Alwin_Pockels Sibling Magdalena_Echenique ,,unknown,unknown,1,6
838,Björn_Otto HasChild Julia_Domna Björn_Otto Occupation bather Björn_Otto PositionHeld Ancient_Roman_senator Björn_Otto ReligionOrWorldview Catholic_Church Björn_Otto Sibling Willi_Stoph Björn_Otto WorkLocation Berlin  ,Björn_Otto HasChild Julia_Domna Björn_Otto Occupation bather Björn_Otto PositionHeld Ancient_Roman_senator Björn_Otto ReligionOrWorldview Catholic_Church Björn_Otto Sibling Willi_Stoph Björn_Otto WorkLocation Berlin ,,unknown,unknown,1,6
839,Laura_Ludwig DateOfBirth 0982-10-13 Laura_Ludwig DateOfDeath 1992-10-08 Laura_Ludwig PlaceOfBirth Manhattan Laura_Ludwig PlaceOfBurial Dunstable  ,Laura_Ludwig DateOfBirth 0982-10-13 Laura_Ludwig DateOfDeath 1992-10-08 Laura_Ludwig PlaceOfBirth Manhattan Laura_Ludwig PlaceOfBurial Dunstable ,,unknown,unknown,1,4
840,Michela_Figini HasChild Socrates Michela_Figini HasFather Jessica_Ennis-Hill Michela_Figini HasMother Pompeia_Plotina Michela_Figini PositionHeld Emperor_of_China Michela_Figini Spouse Vijaya_Lakshmi_Pandit  ,Michela_Figini HasChild Socrates Michela_Figini HasFather Jessica_Ennis-Hill Michela_Figini HasMother Pompeia_Plotina Michela_Figini PositionHeld Emperor_of_China Michela_Figini Spouse Vijaya_Lakshmi_Pandit ,,unknown,unknown,1,5
841,Tupac_Shakur Employer Cornell_University Tupac_Shakur Occupation composer Tupac_Shakur PlaceOfBirth Plattsburgh  ,Tupac_Shakur Employer Cornell_University Tupac_Shakur Occupation composer Tupac_Shakur PlaceOfBirth Plattsburgh ,,unknown,unknown,1,3
842,Napoleon_II DateOfBirth 1920-05-15 Napoleon_II DateOfDeath 2000-06-14 Napoleon_II MilitaryRank senior_lieutenant Napoleon_II Occupation baronet Napoleon_II PositionHeld UNICEF_Goodwill_Ambassador Napoleon_II Spouse Nero  ,Napoleon_II DateOfBirth 1920-05-15 Napoleon_II DateOfDeath 2000-06-14 Napoleon_II MilitaryRank senior_lieutenant Napoleon_II Occupation baronet Napoleon_II PositionHeld UNICEF_Goodwill_Ambassador Napoleon_II Spouse Nero ,,unknown,unknown,1,6
843,Michael_Bloomberg CauseOfDeath complications_of_hypertension Michael_Bloomberg DepictedBy scoop Michael_Bloomberg Employer Restaurants_du_Cœur Michael_Bloomberg Occupation lawyer Michael_Bloomberg PlaceOfBirth Rohrau Michael_Bloomberg PlaceOfDeath Vienna  ,Michael_Bloomberg CauseOfDeath complications_of_hypertension Michael_Bloomberg DepictedBy scoop Michael_Bloomberg Employer Restaurants_du_Cœur Michael_Bloomberg Occupation lawyer Michael_Bloomberg PlaceOfBirth Rohrau Michael_Bloomberg PlaceOfDeath Vienna ,,unknown,unknown,1,6
844,Roy_Budd DateOfBirth 1122-08-23 Roy_Budd Employer National_Autonomous_University_of_Mexico Roy_Budd NominatedFor Ernest_Guenther_Award Roy_Budd Occupation zoologist Roy_Budd PlaceOfBirth Dresden Roy_Budd WorkLocation Kanpur  ,Roy_Budd DateOfBirth 1122-08-23 Roy_Budd Employer National_Autonomous_University_of_Mexico Roy_Budd NominatedFor Ernest_Guenther_Award Roy_Budd Occupation zoologist Roy_Budd PlaceOfBirth Dresden Roy_Budd WorkLocation Kanpur ,,unknown,unknown,1,6
845,John_Romita_Sr. DateOfBirth 1821-04-09 John_Romita_Sr. Occupation association_football_player John_Romita_Sr. PlaceOfBirth Valparaíso John_Romita_Sr. PositionHeld attaché  ,John_Romita_Sr. DateOfBirth 1821-04-09 John_Romita_Sr. Occupation association_football_player John_Romita_Sr. PlaceOfBirth Valparaíso John_Romita_Sr. PositionHeld attaché ,,unknown,unknown,1,4
846,Carlos_Pellicer DateOfBirth 1993-08-07 Carlos_Pellicer HasChild Emperor_Zhenzong_of_Song Carlos_Pellicer Occupation music_critic Carlos_Pellicer PositionHeld President_of_Guinea Carlos_Pellicer ReligionOrWorldview Protestantism Carlos_Pellicer WorkLocation Florence  ,Carlos_Pellicer DateOfBirth 1993-08-07 Carlos_Pellicer HasChild Emperor_Zhenzong_of_Song Carlos_Pellicer Occupation music_critic Carlos_Pellicer PositionHeld President_of_Guinea Carlos_Pellicer ReligionOrWorldview Protestantism Carlos_Pellicer WorkLocation Florence ,,unknown,unknown,1,6
847,Walter_Ulbricht DateOfBirth 1968-07-05 Filippo_Lippi Occupation biochemist Walter_Ulbricht Sibling Filippo_Lippi  ,Walter_Ulbricht DateOfBirth 1968-07-05 Filippo_Lippi Occupation biochemist Walter_Ulbricht Sibling Filippo_Lippi ,,unknown,unknown,1,3
848,Juan_Luis_Sanfuentes HasChild Barbara_Bush Darshan_Ranganathan HasFather Juan_Luis_Sanfuentes Juan_Luis_Sanfuentes PositionHeld Prince-Bishop Juan_Luis_Sanfuentes Sibling Princess_Adélaïde_of_Orléans Juan_Luis_Sanfuentes Spouse Laodice_III  ,Juan_Luis_Sanfuentes HasChild Barbara_Bush Darshan_Ranganathan HasFather Juan_Luis_Sanfuentes Juan_Luis_Sanfuentes PositionHeld Prince-Bishop Juan_Luis_Sanfuentes Sibling Princess_Adélaïde_of_Orléans Juan_Luis_Sanfuentes Spouse Laodice_III ,,unknown,unknown,1,5
849,María_Isabel_Allende Affiliation Fast_Reports_Inc. María_Isabel_Allende HasChild Petrarch María_Isabel_Allende Occupation association_football_player María_Isabel_Allende ParticipantIn World_Economic_Forum_Annual_Meeting_2018 María_Isabel_Allende PlaceOfBirth Gatchina  ,María_Isabel_Allende Affiliation Fast_Reports_Inc. María_Isabel_Allende HasChild Petrarch María_Isabel_Allende Occupation association_football_player María_Isabel_Allende ParticipantIn World_Economic_Forum_Annual_Meeting_2018 María_Isabel_Allende PlaceOfBirth Gatchina ,,unknown,unknown,1,5
850,Aristotle EndOfWorkPeriod 384_BCE Aristotle Mass 82.0_kilogram Aristotle Occupation high_jumper Aristotle Sport association_football  ,Aristotle EndOfWorkPeriod 384_BCE Aristotle Mass 82.0_kilogram Aristotle Occupation high_jumper Aristotle Sport association_football ,,unknown,unknown,1,4
851,"Alexander_von_Humboldt Genre cha-cha-cha Alexander_von_Humboldt HasChild Wilson_Kipsang_Kiprotich Alexander_von_Humboldt Instrument guitar Alexander_von_Humboldt Nickname ""Weird_Al_Yankovic"" Alexander_von_Humboldt Occupation composer Alexander_von_Humboldt PlaceOfDeath 9th_arrondissement_of_Lyon Alexander_von_Humboldt Sibling Prince_Joachim_of_Prussia  ","Alexander_von_Humboldt Genre cha-cha-cha Alexander_von_Humboldt HasChild Wilson_Kipsang_Kiprotich Alexander_von_Humboldt Instrument guitar Alexander_von_Humboldt Nickname ""Weird_Al_Yankovic"" Alexander_von_Humboldt Occupation composer Alexander_von_Humboldt PlaceOfDeath 9th_arrondissement_of_Lyon Alexander_von_Humboldt Sibling Prince_Joachim_of_Prussia ",,unknown,unknown,1,7
852,Mariya_Savinova DateOfBirth 1993-04-02 Mariya_Savinova ParticipantIn alpine_skiing_at_the_2006_Winter_Olympics_–_women's_downhill Mariya_Savinova PlaceOfBirth Manhattan  ,Mariya_Savinova DateOfBirth 1993-04-02 Mariya_Savinova ParticipantIn alpine_skiing_at_the_2006_Winter_Olympics_–_women's_downhill Mariya_Savinova PlaceOfBirth Manhattan ,,unknown,unknown,1,3
853,Anna_Mahler DateOfBirth 1557-01-02 Anna_Mahler Genre hip_hop_music Anna_Mahler HasChild Hans_Christian_Andersen Anna_Mahler HasFather Publius_Cornelius_Scipio Anna_Mahler NumberOfChildren 5 Anna_Mahler PositionHeld ambassador_of_Togo Anna_Mahler Spouse Joana_Balavoine  ,Anna_Mahler DateOfBirth 1557-01-02 Anna_Mahler Genre hip_hop_music Anna_Mahler HasChild Hans_Christian_Andersen Anna_Mahler HasFather Publius_Cornelius_Scipio Anna_Mahler NumberOfChildren 5 Anna_Mahler PositionHeld ambassador_of_Togo Anna_Mahler Spouse Joana_Balavoine ,,unknown,unknown,1,7
854,Linda_Gayle_Mooneyham PlaceOfBirth Chambéry Linda_Gayle_Mooneyham PositionHeld Category:Protoi_of_Mount_Athos Linda_Gayle_Mooneyham ReligiousOrder Siam_Nikaya  ,Linda_Gayle_Mooneyham PlaceOfBirth Chambéry Linda_Gayle_Mooneyham PositionHeld Category:Protoi_of_Mount_Athos Linda_Gayle_Mooneyham ReligiousOrder Siam_Nikaya ,,unknown,unknown,1,3
855,Heidi_Weng NotableWork Dylan_Dog Heidi_Weng NumberOfChildren 2 Heidi_Weng Occupation illuminator Heidi_Weng PlaceOfBirth Liverpool  ,Heidi_Weng NotableWork Dylan_Dog Heidi_Weng NumberOfChildren 2 Heidi_Weng Occupation illuminator Heidi_Weng PlaceOfBirth Liverpool ,,unknown,unknown,1,4
856,Lady_Wang CauseOfDeath neurological_disorder Lady_Wang DateOfBirth 0365-03-30 Lady_Wang MannerOfDeath extra-judicial_killing Lady_Wang Occupation biologist Lady_Wang Spouse Antònia_Macià_i_Gómez  ,Lady_Wang CauseOfDeath neurological_disorder Lady_Wang DateOfBirth 0365-03-30 Lady_Wang MannerOfDeath extra-judicial_killing Lady_Wang Occupation biologist Lady_Wang Spouse Antònia_Macià_i_Gómez ,,unknown,unknown,1,5
857,Cleopatra DateOfDeath 1973-08-01 Cleopatra PlaceOfBurial Cambridge_City_Cemetery Cleopatra WorkLocation Sassari  ,Cleopatra DateOfDeath 1973-08-01 Cleopatra PlaceOfBurial Cambridge_City_Cemetery Cleopatra WorkLocation Sassari ,,unknown,unknown,1,3
858,August_Strindberg DateOfBirth 1970-06-04 August_Strindberg DateOfDeath 1912 August_Strindberg Occupation farmer August_Strindberg PlaceOfDeath Mexico_City  ,August_Strindberg DateOfBirth 1970-06-04 August_Strindberg DateOfDeath 1912 August_Strindberg Occupation farmer August_Strindberg PlaceOfDeath Mexico_City ,,unknown,unknown,1,4
859,Ellen_Ternan PositionHeld sovereign Ellen_Ternan PositionHeld plebeian_aedile  ,Ellen_Ternan PositionHeld sovereign Ellen_Ternan PositionHeld plebeian_aedile ,,unknown,unknown,1,2
860,David_Furnish Occupation chargé_d'affaires David_Furnish PlaceOfBirth Alba David_Furnish PlaceOfBurial Santi_Tommaso_e_Prospero David_Furnish PlaceOfDeath Alba  ,David_Furnish Occupation chargé_d'affaires David_Furnish PlaceOfBirth Alba David_Furnish PlaceOfBurial Santi_Tommaso_e_Prospero David_Furnish PlaceOfDeath Alba ,,unknown,unknown,1,4
861,John_Romita_Jr. DateOfBirth 1889-07-18 John_Romita_Jr. DifferentFrom Tolui John_Romita_Jr. Occupation social_critic John_Romita_Jr. PositionHeld Head_of_the_Home_Civil_Service  ,John_Romita_Jr. DateOfBirth 1889-07-18 John_Romita_Jr. DifferentFrom Tolui John_Romita_Jr. Occupation social_critic John_Romita_Jr. PositionHeld Head_of_the_Home_Civil_Service ,,unknown,unknown,1,4
862,Donato_Bustamante Occupation rapper Donato_Bustamante Occupation conceptual_artist  ,Donato_Bustamante Occupation rapper Donato_Bustamante Occupation conceptual_artist ,,unknown,unknown,1,2
863,Mateo_Messi_Roccuzzo CauseOfDeath tuberculosis Mateo_Messi_Roccuzzo FieldOfWork bolero Mateo_Messi_Roccuzzo HasFather Kublai_Khan Mateo_Messi_Roccuzzo MedicalCondition tuberculosis Mateo_Messi_Roccuzzo Occupation pianist Mateo_Messi_Roccuzzo Sibling Yelü_Houabu Mateo_Messi_Roccuzzo UnmarriedPartner Livilla  ,Mateo_Messi_Roccuzzo CauseOfDeath tuberculosis Mateo_Messi_Roccuzzo FieldOfWork bolero Mateo_Messi_Roccuzzo HasFather Kublai_Khan Mateo_Messi_Roccuzzo MedicalCondition tuberculosis Mateo_Messi_Roccuzzo Occupation pianist Mateo_Messi_Roccuzzo Sibling Yelü_Houabu Mateo_Messi_Roccuzzo UnmarriedPartner Livilla ,,unknown,unknown,1,7
864,Ulpia_Marciana DateOfDeath 1929-04-10 Ulpia_Marciana PlaceOfDeath Buffalo  ,Ulpia_Marciana DateOfDeath 1929-04-10 Ulpia_Marciana PlaceOfDeath Buffalo ,,unknown,unknown,1,2
865,Mike_Norris HasChild James_William_Shaw Mike_Norris HasFather Ellen_Bergman Mike_Norris HasMother Justin_Gatlin Mike_Norris PlaceOfBirth Boulogne-sur-Mer Mike_Norris Spouse John_Romita_Sr.  ,Mike_Norris HasChild James_William_Shaw Mike_Norris HasFather Ellen_Bergman Mike_Norris HasMother Justin_Gatlin Mike_Norris PlaceOfBirth Boulogne-sur-Mer Mike_Norris Spouse John_Romita_Sr. ,,unknown,unknown,1,5
866,Michele_Puccini EthnicGroup African_Americans Michele_Puccini Mass 81.0_kilogram Michele_Puccini ParticipantIn athletics_at_the_2016_Summer_Olympics_–_men's_100_metres Michele_Puccini PlaceOfBirth Fårö_parish  ,Michele_Puccini EthnicGroup African_Americans Michele_Puccini Mass 81.0_kilogram Michele_Puccini ParticipantIn athletics_at_the_2016_Summer_Olympics_–_men's_100_metres Michele_Puccini PlaceOfBirth Fårö_parish ,,unknown,unknown,1,4
