id,triples,data_unit,actual,shape,shape_type,local_size,size
741,"Nipher_Ylize AcademicDegree Fyle Nipher_Ylize DateOfBirth 1975-05-30 Nipher_Ylize FieldOfWork ""Ardent_Agony"" Nipher_Ylize Instrument Tropeshar Nipher_Ylize Occupation Spin_Circuit_Probeologist Nipher_Ylize Student Daron_Bidor Nipher_Ylize WorkLocation Opalaura  ","Nipher_Ylize AcademicDegree Fyle Nipher_Ylize DateOfBirth 1975-05-30 Nipher_Ylize FieldOfWork ""Ardent_Agony"" Nipher_Ylize Instrument Tropeshar Nipher_Ylize Occupation Spin_Circuit_Probeologist Nipher_Ylize Student Daron_Bidor Nipher_Ylize WorkLocation Opalaura ",,unknown,unknown,1,7
742,Roka_Maram Occupation Funkyourself Roka_Maram PlaceOfDeath Rivivip  ,Roka_Maram Occupation Funkyourself Roka_Maram PlaceOfDeath Rivivip ,,unknown,unknown,1,2
743,"Ryteon_Vem DateOfBirth 1086-08-21 Ryteon_Vem Employer Daltosty_Education_Hub Ryteon_Vem HasChild Jakarso_Sminex Ryteon_Vem NotableWork ""Lumen_V Ryteon_Vem Spouse Diathan_Sarnon Ryteon_Vem Student Ranyar_Phael Ryteon_Vem StudentOf Narina_Orga  ","Ryteon_Vem DateOfBirth 1086-08-21 Ryteon_Vem Employer Daltosty_Education_Hub Ryteon_Vem HasChild Jakarso_Sminex Ryteon_Vem NotableWork ""Lumen_V Ryteon_Vem Spouse Diathan_Sarnon Ryteon_Vem Student Ranyar_Phael Ryteon_Vem StudentOf Narina_Orga ",,unknown,unknown,1,7
744,Orgo_Lorin Employer Impletyne_University Orgo_Lorin HasFather Fenen_Donco Orgo_Lorin Occupation Raventender Orgo_Lorin PlaceOfBirth Iraation Orgo_Lorin ReligionOrWorldview Ekthelism  ,Orgo_Lorin Employer Impletyne_University Orgo_Lorin HasFather Fenen_Donco Orgo_Lorin Occupation Raventender Orgo_Lorin PlaceOfBirth Iraation Orgo_Lorin ReligionOrWorldview Ekthelism ,,unknown,unknown,1,5
745,Elignoth_Schade DateOfBirth 1986-08-21 Elignoth_Schade Family Tangjin_Dynasty Xander_Foyal HasChild Coicus_Wilon Xander_Foyal HasMother Karile_Finik Elignoth_Schade Sibling Coicus_Wilon Xander_Foyal Spouse Dovay_Ezzio  ,Elignoth_Schade DateOfBirth 1986-08-21 Elignoth_Schade Family Tangjin_Dynasty Xander_Foyal HasChild Coicus_Wilon Xander_Foyal HasMother Karile_Finik Elignoth_Schade Sibling Coicus_Wilon Xander_Foyal Spouse Dovay_Ezzio ,,unknown,unknown,1,6
746,Leonan_Kwarr Mass 85.0_kilogram Leonan_Kwarr ParticipantIn Aqu Leonan_Kwarr PlaceOfBirth Fan  ,Leonan_Kwarr Mass 85.0_kilogram Leonan_Kwarr ParticipantIn Aqu Leonan_Kwarr PlaceOfBirth Fan ,,unknown,unknown,1,3
747,Roeran_Nadays Mass 200.0_pound Roeran_Nadays NativeLanguage Semplin  ,Roeran_Nadays Mass 200.0_pound Roeran_Nadays NativeLanguage Semplin ,,unknown,unknown,1,2
748,Phrascy_Yavon HasChild Fretheon_Rykne Phrascy_Yavon HasFather Orman_Saat Phrascy_Yavon PlaceOfDeath Vasotol Phrascy_Yavon Spouse Geboren_Chasim  ,Phrascy_Yavon HasChild Fretheon_Rykne Phrascy_Yavon HasFather Orman_Saat Phrascy_Yavon PlaceOfDeath Vasotol Phrascy_Yavon Spouse Geboren_Chasim ,,unknown,unknown,1,4
749,Caro_Nemeo DateOfDeath 1898-11-22 Caro_Nemeo NativeLanguage Frowm Caro_Nemeo NominatedFor The_Souverin_Stone Caro_Nemeo Occupation Dr._Phinnral Caro_Nemeo PlaceOfBurial Loroca's_Mill Caro_Nemeo Spouse Yocuim_Ticor  ,Caro_Nemeo DateOfDeath 1898-11-22 Caro_Nemeo NativeLanguage Frowm Caro_Nemeo NominatedFor The_Souverin_Stone Caro_Nemeo Occupation Dr._Phinnral Caro_Nemeo PlaceOfBurial Loroca's_Mill Caro_Nemeo Spouse Yocuim_Ticor ,,unknown,unknown,1,6
750,Saham_Fliind HasFather Tula_Nidello Saham_Fliind Occupation Gracehunter Saham_Fliind PlaceOfBurial Remnantellica_Sanctum Saham_Fliind PlaceOfDeath Santonnisio  ,Saham_Fliind HasFather Tula_Nidello Saham_Fliind Occupation Gracehunter Saham_Fliind PlaceOfBurial Remnantellica_Sanctum Saham_Fliind PlaceOfDeath Santonnisio ,,unknown,unknown,1,4
751,Tuxin_Fohean BloodType Seduvo Tuxin_Fohean HasFather Ranyar_Phael Tuxin_Fohean MedicalCondition Cripseles Tuxin_Fohean NativeLanguage Zalevith Tuxin_Fohean Occupation Draconius_Estervan Tuxin_Fohean ParticipantIn Mitsplore_Conference Tuxin_Fohean PositionHeld Divine_Regent_of_the_Dark_Seas  ,Tuxin_Fohean BloodType Seduvo Tuxin_Fohean HasFather Ranyar_Phael Tuxin_Fohean MedicalCondition Cripseles Tuxin_Fohean NativeLanguage Zalevith Tuxin_Fohean Occupation Draconius_Estervan Tuxin_Fohean ParticipantIn Mitsplore_Conference Tuxin_Fohean PositionHeld Divine_Regent_of_the_Dark_Seas ,,unknown,unknown,1,7
752,Ranor_Ondale DateOfDeath 1919-09-20 Ranor_Ondale HasChild Vico_Iolle Ranor_Ondale PlaceOfBirth Ferroz Ranor_Ondale PositionHeld Sacred_Inquisitor Vico_Iolle Spouse Koxin_Daou Ranor_Ondale WorkLocation Sertonnor  ,Ranor_Ondale DateOfDeath 1919-09-20 Ranor_Ondale HasChild Vico_Iolle Ranor_Ondale PlaceOfBirth Ferroz Ranor_Ondale PositionHeld Sacred_Inquisitor Vico_Iolle Spouse Koxin_Daou Ranor_Ondale WorkLocation Sertonnor ,,unknown,unknown,1,6
753,Thoras_Baras DateOfBirth 1967-12-13 Thoras_Baras DateOfDeath 2022-07-26  ,Thoras_Baras DateOfBirth 1967-12-13 Thoras_Baras DateOfDeath 2022-07-26 ,,unknown,unknown,1,2
754,Parem_Ripin DateOfDeath 1918-09-09 Parem_Ripin PlaceOfBurial Xemall Parem_Ripin PositionHeld Vicente_Liró Parem_Ripin Spouse Liairna_Anatle Parem_Ripin WorkLocation Castañenas  ,Parem_Ripin DateOfDeath 1918-09-09 Parem_Ripin PlaceOfBurial Xemall Parem_Ripin PositionHeld Vicente_Liró Parem_Ripin Spouse Liairna_Anatle Parem_Ripin WorkLocation Castañenas ,,unknown,unknown,1,5
755,Brevin_Jakule DateOfBirth 2006-08-30 Brevin_Jakule NotableWork Calir Brevin_Jakule PlaceOfBirth Clovanker_County  ,Brevin_Jakule DateOfBirth 2006-08-30 Brevin_Jakule NotableWork Calir Brevin_Jakule PlaceOfBirth Clovanker_County ,,unknown,unknown,1,3
756,Phrascy_Yavon HasChild Yocuim_Ticor Phrascy_Yavon Occupation Ethercrafter Phrascy_Yavon PlaceOfBurial Stomsurf Phrascy_Yavon ReligionOrWorldview Wankahni Phrascy_Yavon Spouse Mallen_Reyvas  ,Phrascy_Yavon HasChild Yocuim_Ticor Phrascy_Yavon Occupation Ethercrafter Phrascy_Yavon PlaceOfBurial Stomsurf Phrascy_Yavon ReligionOrWorldview Wankahni Phrascy_Yavon Spouse Mallen_Reyvas ,,unknown,unknown,1,5
757,Zireen_William DateOfBirth 1918-07-14 Zireen_William DifferentFrom Roeran_Nadays Zireen_William Mass 49.0_kilogram Zireen_William PlaceOfBirth Kon  ,Zireen_William DateOfBirth 1918-07-14 Zireen_William DifferentFrom Roeran_Nadays Zireen_William Mass 49.0_kilogram Zireen_William PlaceOfBirth Kon ,,unknown,unknown,1,4
758,Candiba_Sadol DateOfBirth 1976-01-11 Candiba_Sadol EthnicGroup Calitha_Brompton Candiba_Sadol Family The_Bakenshaws Candiba_Sadol HasChild Fessenan_Dan Candiba_Sadol HasWorksInTheCollectionOf New_Light_Pavilion Candiba_Sadol Occupation Plunger_Pilot Candiba_Sadol PlaceOfDeath Granshire_Manor  ,Candiba_Sadol DateOfBirth 1976-01-11 Candiba_Sadol EthnicGroup Calitha_Brompton Candiba_Sadol Family The_Bakenshaws Candiba_Sadol HasChild Fessenan_Dan Candiba_Sadol HasWorksInTheCollectionOf New_Light_Pavilion Candiba_Sadol Occupation Plunger_Pilot Candiba_Sadol PlaceOfDeath Granshire_Manor ,,unknown,unknown,1,7
759,Phillida_Tesey DateOfBirth Unknown Anzil_Davryn Occupation Profesor_Andrianus_Tero Phillida_Tesey PlaceOfBirth Delenker Novou_Krosle Student Phillida_Tesey Soner_Onnawe StudentOf Anzil_Davryn Soner_Onnawe StudentOf Phillida_Tesey  ,Phillida_Tesey DateOfBirth Unknown Anzil_Davryn Occupation Profesor_Andrianus_Tero Phillida_Tesey PlaceOfBirth Delenker Novou_Krosle Student Phillida_Tesey Soner_Onnawe StudentOf Anzil_Davryn Soner_Onnawe StudentOf Phillida_Tesey ,,unknown,unknown,1,6
760,Torin_Yosh HasChild Sessas_Neilo Torin_Yosh HasChild Jorel_Calyon Torin_Yosh HasChild Jakethoan_Narcis Roeran_Nadays HasFather Torin_Yosh Torin_Yosh HasFather Chryse_Folee Torin_Yosh HasMother Holo_Norvah  ,Torin_Yosh HasChild Sessas_Neilo Torin_Yosh HasChild Jorel_Calyon Torin_Yosh HasChild Jakethoan_Narcis Roeran_Nadays HasFather Torin_Yosh Torin_Yosh HasFather Chryse_Folee Torin_Yosh HasMother Holo_Norvah ,,unknown,unknown,1,6
761,Daron_Bidor AcademicDegree Doctor_of_Reflexion Daron_Bidor CauseOfDeath Podolosis  ,Daron_Bidor AcademicDegree Doctor_of_Reflexion Daron_Bidor CauseOfDeath Podolosis ,,unknown,unknown,1,2
762,Lohant_Taelyn DateOfBirth 1997-02-10 Lohant_Taelyn EthnicGroup Djottinites Lohant_Taelyn Genre Light_of_Elysian Lohant_Taelyn Occupation Liquidator Lohant_Taelyn Relative Ayre_Zhirina Lohant_Taelyn ReligionOrWorldview Sacredonism Lohant_Taelyn Spouse Xerain_Louve  ,Lohant_Taelyn DateOfBirth 1997-02-10 Lohant_Taelyn EthnicGroup Djottinites Lohant_Taelyn Genre Light_of_Elysian Lohant_Taelyn Occupation Liquidator Lohant_Taelyn Relative Ayre_Zhirina Lohant_Taelyn ReligionOrWorldview Sacredonism Lohant_Taelyn Spouse Xerain_Louve ,,unknown,unknown,1,7
763,Nash_Zuenir FieldOfWork Bitubularity Chroto_Xajean Occupation Asalah_Taha Nash_Zuenir Student Phrascy_Yavon Chroto_Xajean StudentOf Nash_Zuenir Nash_Zuenir TimePeriod Vulholmic_Period  ,Nash_Zuenir FieldOfWork Bitubularity Chroto_Xajean Occupation Asalah_Taha Nash_Zuenir Student Phrascy_Yavon Chroto_Xajean StudentOf Nash_Zuenir Nash_Zuenir TimePeriod Vulholmic_Period ,,unknown,unknown,1,5
764,"Xander_Foyal EthnicGroup Djottinites Xander_Foyal HasChild Kory_Darvan Xander_Foyal HasMother Voqril_Ervel Xander_Foyal NotableWork ""Jazzatronica"" Xander_Foyal Occupation Chromaticaster  ","Xander_Foyal EthnicGroup Djottinites Xander_Foyal HasChild Kory_Darvan Xander_Foyal HasMother Voqril_Ervel Xander_Foyal NotableWork ""Jazzatronica"" Xander_Foyal Occupation Chromaticaster ",,unknown,unknown,1,5
765,Yiprun_Iriles DateOfBirth 1964-06-22 Yiprun_Iriles ParticipantIn Liquid_Aqualete Yiprun_Iriles PlaceOfBirth Sophyna  ,Yiprun_Iriles DateOfBirth 1964-06-22 Yiprun_Iriles ParticipantIn Liquid_Aqualete Yiprun_Iriles PlaceOfBirth Sophyna ,,unknown,unknown,1,3
766,Jakethoan_Narcis DateOfBirth 1916-12-25 Ryteon_Vem HasChild Jakethoan_Narcis Ryteon_Vem Occupation Ethercrafter Ryteon_Vem PlaceOfBirth Forsanten Ryteon_Vem PositionHeld Rulership_Adviser Ryteon_Vem WorkLocation Wystomal  ,Jakethoan_Narcis DateOfBirth 1916-12-25 Ryteon_Vem HasChild Jakethoan_Narcis Ryteon_Vem Occupation Ethercrafter Ryteon_Vem PlaceOfBirth Forsanten Ryteon_Vem PositionHeld Rulership_Adviser Ryteon_Vem WorkLocation Wystomal ,,unknown,unknown,1,6
767,Atok_Gesse HasChild Thoras_Baras Atok_Gesse Occupation Jellix Atok_Gesse PlaceOfBirth Ganac Atok_Gesse PositionHeld Deput_Chocoy Atok_Gesse ReligionOrWorldview Ramognia Atok_Gesse UnmarriedPartner Mallen_Reyvas Atok_Gesse WorkLocation Ratteau  ,Atok_Gesse HasChild Thoras_Baras Atok_Gesse Occupation Jellix Atok_Gesse PlaceOfBirth Ganac Atok_Gesse PositionHeld Deput_Chocoy Atok_Gesse ReligionOrWorldview Ramognia Atok_Gesse UnmarriedPartner Mallen_Reyvas Atok_Gesse WorkLocation Ratteau ,,unknown,unknown,1,7
768,Nesett_Nialan CauseOfDeath Ladernadoin Nesett_Nialan Employer Econoflux Nesett_Nialan FieldOfWork Ionospheric_Bockenology Nesett_Nialan NominatedFor Ark_of_Harmony Nesett_Nialan Occupation High_Locus Nesett_Nialan StudentOf Fessenan_Dan  ,Nesett_Nialan CauseOfDeath Ladernadoin Nesett_Nialan Employer Econoflux Nesett_Nialan FieldOfWork Ionospheric_Bockenology Nesett_Nialan NominatedFor Ark_of_Harmony Nesett_Nialan Occupation High_Locus Nesett_Nialan StudentOf Fessenan_Dan ,,unknown,unknown,1,6
769,Lohant_Taelyn DateOfBirth 1992-08-05 Lohant_Taelyn MedicalCondition Aspuchinosis Lohant_Taelyn NativeLanguage Illiongah Lohant_Taelyn Occupation Automaton_Trader Lohant_Taelyn PositionHeld Deput_Armandar  ,Lohant_Taelyn DateOfBirth 1992-08-05 Lohant_Taelyn MedicalCondition Aspuchinosis Lohant_Taelyn NativeLanguage Illiongah Lohant_Taelyn Occupation Automaton_Trader Lohant_Taelyn PositionHeld Deput_Armandar ,,unknown,unknown,1,5
770,Xerain_Louve DateOfBirth 1995 Xerain_Louve Occupation Glaze_Welder Xerain_Louve Spouse Cantan_Joron  ,Xerain_Louve DateOfBirth 1995 Xerain_Louve Occupation Glaze_Welder Xerain_Louve Spouse Cantan_Joron ,,unknown,unknown,1,3
771,Chryse_Folee Employer Natomar_Global Chryse_Folee PlaceOfBirth Condemarche  ,Chryse_Folee Employer Natomar_Global Chryse_Folee PlaceOfBirth Condemarche ,,unknown,unknown,1,2
772,Halexaina_Reian DateOfBirth 1869-08-13 Halexaina_Reian Occupation Virtual_Technician Halexaina_Reian WorkLocation Goldwater_Rise Halexaina_Reian WritingLanguage Ruchik  ,Halexaina_Reian DateOfBirth 1869-08-13 Halexaina_Reian Occupation Virtual_Technician Halexaina_Reian WorkLocation Goldwater_Rise Halexaina_Reian WritingLanguage Ruchik ,,unknown,unknown,1,4
773,Raeon_Parvas DateOfBirth 1988 Raeon_Parvas NotableWork Fabulousothology Raeon_Parvas Occupation Firefox Raeon_Parvas ReligionOrWorldview Metarheism Raeon_Parvas Sibling Royne_Balre Raeon_Parvas Spouse Isca_Anxin Raeon_Parvas WritingLanguage Ruchik  ,Raeon_Parvas DateOfBirth 1988 Raeon_Parvas NotableWork Fabulousothology Raeon_Parvas Occupation Firefox Raeon_Parvas ReligionOrWorldview Metarheism Raeon_Parvas Sibling Royne_Balre Raeon_Parvas Spouse Isca_Anxin Raeon_Parvas WritingLanguage Ruchik ,,unknown,unknown,1,7
774,Moollim_Leesom DateOfBirth 1951-07-23 Moollim_Leesom Mass 72.0_kilogram Moollim_Leesom Occupation Hefeah_Kravin Moollim_Leesom ParticipantIn 2018-19_Sparkle_Rumble Moollim_Leesom PlaceOfBirth Vissamie Moollim_Leesom ReligionOrWorldview Oryinan Moollim_Leesom Sport Wastl  ,Moollim_Leesom DateOfBirth 1951-07-23 Moollim_Leesom Mass 72.0_kilogram Moollim_Leesom Occupation Hefeah_Kravin Moollim_Leesom ParticipantIn 2018-19_Sparkle_Rumble Moollim_Leesom PlaceOfBirth Vissamie Moollim_Leesom ReligionOrWorldview Oryinan Moollim_Leesom Sport Wastl ,,unknown,unknown,1,7
775,Koxin_Daou DateOfDeath 1896-06-06 Koxin_Daou HasChild Amon_Ducam Koxin_Daou HasMother Elai_Shorce Koxin_Daou PositionHeld Grand_Justice_of_the_Southrealm Koxin_Daou Sibling Kleio_Awine Koxin_Daou Spouse Feal_Woddon  ,Koxin_Daou DateOfDeath 1896-06-06 Koxin_Daou HasChild Amon_Ducam Koxin_Daou HasMother Elai_Shorce Koxin_Daou PositionHeld Grand_Justice_of_the_Southrealm Koxin_Daou Sibling Kleio_Awine Koxin_Daou Spouse Feal_Woddon ,,unknown,unknown,1,6
776,"Remol_Certran DateOfDeath 2001-07-16 Remol_Certran Employer Outerlands_University_of_Western_Learning Remol_Certran NotableWork ""Surrexit_Noctissima"" Remol_Certran Occupation Cartophag Remol_Certran PlaceOfDeath Vodolon Remol_Certran Sibling Erjano_Metcan Remol_Certran Student Karile_Finik  ","Remol_Certran DateOfDeath 2001-07-16 Remol_Certran Employer Outerlands_University_of_Western_Learning Remol_Certran NotableWork ""Surrexit_Noctissima"" Remol_Certran Occupation Cartophag Remol_Certran PlaceOfDeath Vodolon Remol_Certran Sibling Erjano_Metcan Remol_Certran Student Karile_Finik ",,unknown,unknown,1,7
777,Frox_Haria DateOfBirth 1898-11-22 Frox_Haria DateOfDeath 1914-07-09 Frox_Haria MannerOfDeath Zethander_Incident Frox_Haria Occupation Stellar_Scribe Frox_Haria PositionHeld Deput_Chocoy  ,Frox_Haria DateOfBirth 1898-11-22 Frox_Haria DateOfDeath 1914-07-09 Frox_Haria MannerOfDeath Zethander_Incident Frox_Haria Occupation Stellar_Scribe Frox_Haria PositionHeld Deput_Chocoy ,,unknown,unknown,1,5
778,Filounton_Bonen DateOfDeath 1985-10-08 Filounton_Bonen Employer Highetto_Research_Institute Filounton_Bonen Occupation Fuel_Emissary Filounton_Bonen PlaceOfDeath Tifurney  ,Filounton_Bonen DateOfDeath 1985-10-08 Filounton_Bonen Employer Highetto_Research_Institute Filounton_Bonen Occupation Fuel_Emissary Filounton_Bonen PlaceOfDeath Tifurney ,,unknown,unknown,1,4
779,Jaro_Tynos HasChild Gateyon_Rious Jaro_Tynos HasMother Caro_Nemeo Vackeron_Bline Occupation Zarahemla_My Jaro_Tynos PlaceOfBirth Gravenstein Vackeron_Bline Sibling Marcil_Varcin Vackeron_Bline Spouse Jaro_Tynos  ,Jaro_Tynos HasChild Gateyon_Rious Jaro_Tynos HasMother Caro_Nemeo Vackeron_Bline Occupation Zarahemla_My Jaro_Tynos PlaceOfBirth Gravenstein Vackeron_Bline Sibling Marcil_Varcin Vackeron_Bline Spouse Jaro_Tynos ,,unknown,unknown,1,6
780,Narina_Orga PlaceOfBirth Hycilo Narina_Orga SupportedSportsTeam Doimtrye_United  ,Narina_Orga PlaceOfBirth Hycilo Narina_Orga SupportedSportsTeam Doimtrye_United ,,unknown,unknown,1,2
781,"Emrica_Note Genre Astro-Crash Emrica_Note HasChild Liath_Torec Emrica_Note Instrument Tropeshar Emrica_Note NotableWork ""Bopasical"" Emrica_Note Occupation Yzerous Emrica_Note Pseudonym Frupopp Emrica_Note ReligionOrWorldview Liricen  ","Emrica_Note Genre Astro-Crash Emrica_Note HasChild Liath_Torec Emrica_Note Instrument Tropeshar Emrica_Note NotableWork ""Bopasical"" Emrica_Note Occupation Yzerous Emrica_Note Pseudonym Frupopp Emrica_Note ReligionOrWorldview Liricen ",,unknown,unknown,1,7
782,Farmer_Mesten DateOfBirth 1971-09-18 Farmer_Mesten PlaceOfBirth Pelader  ,Farmer_Mesten DateOfBirth 1971-09-18 Farmer_Mesten PlaceOfBirth Pelader ,,unknown,unknown,1,2
783,Moirux_Heylin HasFather Onenza_Zat Moirux_Heylin PlaceOfBirth Loreinites Onenza_Zat PlaceOfDeath Avruna Onenza_Zat PositionHeld Voice_of_the_Wetlands Onenza_Zat TimePeriod Akadaimic_Reign  ,Moirux_Heylin HasFather Onenza_Zat Moirux_Heylin PlaceOfBirth Loreinites Onenza_Zat PlaceOfDeath Avruna Onenza_Zat PositionHeld Voice_of_the_Wetlands Onenza_Zat TimePeriod Akadaimic_Reign ,,unknown,unknown,1,5
784,Salvitu_Velau Occupation Valkyrie_Relocation_Specialists Salvitu_Velau PlaceOfBirth Amestalin  ,Salvitu_Velau Occupation Valkyrie_Relocation_Specialists Salvitu_Velau PlaceOfBirth Amestalin ,,unknown,unknown,1,2
785,Assova_Amevis Occupation Profesor_Andrianus_Tero Aloro_Zon PlaceOfBirth Grov Aloro_Zon StudentOf Assova_Amevis  ,Assova_Amevis Occupation Profesor_Andrianus_Tero Aloro_Zon PlaceOfBirth Grov Aloro_Zon StudentOf Assova_Amevis ,,unknown,unknown,1,3
786,"Fironia_Towx DepictedBy ""Fables_of_the_Valleys"" Fironia_Towx HasChild Royne_Balre Fironia_Towx PlaceOfBirth Oceanis_Haven Fironia_Towx PlaceOfDeath Stremaver Fironia_Towx Spouse Nash_Zuenir  ","Fironia_Towx DepictedBy ""Fables_of_the_Valleys"" Fironia_Towx HasChild Royne_Balre Fironia_Towx PlaceOfBirth Oceanis_Haven Fironia_Towx PlaceOfDeath Stremaver Fironia_Towx Spouse Nash_Zuenir ",,unknown,unknown,1,5
787,Arrya_Nihte DateOfBirth 1999 Arrya_Nihte Occupation Caverneer  ,Arrya_Nihte DateOfBirth 1999 Arrya_Nihte Occupation Caverneer ,,unknown,unknown,1,2
788,Enna_Ceana Consecrator Nash_Zuenir Enna_Ceana DateOfDeath 1944-04-07 Enna_Ceana PositionHeld Tearwood Enna_Ceana ReligionOrWorldview Naturevinity Enna_Ceana WorkLocation Nezeth  ,Enna_Ceana Consecrator Nash_Zuenir Enna_Ceana DateOfDeath 1944-04-07 Enna_Ceana PositionHeld Tearwood Enna_Ceana ReligionOrWorldview Naturevinity Enna_Ceana WorkLocation Nezeth ,,unknown,unknown,1,5
789,Jara_Lumon NativeLanguage Luitousian Jara_Lumon PlaceOfBirth Venalla  ,Jara_Lumon NativeLanguage Luitousian Jara_Lumon PlaceOfBirth Venalla ,,unknown,unknown,1,2
790,Nash_Zuenir ArchivesAt Glonmel_Division Nash_Zuenir DateOfBirth 1986-01-13 Nash_Zuenir EndOfWorkPeriod 1993 Nash_Zuenir MannerOfDeath Effulgence Nash_Zuenir Nickname Morstohe Nash_Zuenir Occupation Tritonix Nash_Zuenir PlaceOfDeath Neverside  ,Nash_Zuenir ArchivesAt Glonmel_Division Nash_Zuenir DateOfBirth 1986-01-13 Nash_Zuenir EndOfWorkPeriod 1993 Nash_Zuenir MannerOfDeath Effulgence Nash_Zuenir Nickname Morstohe Nash_Zuenir Occupation Tritonix Nash_Zuenir PlaceOfDeath Neverside ,,unknown,unknown,1,7
791,Balamor_Donae Occupation Corbin_Keithly Balamor_Donae PlaceOfBirth Taramorsa  ,Balamor_Donae Occupation Corbin_Keithly Balamor_Donae PlaceOfBirth Taramorsa ,,unknown,unknown,1,2
792,Dana_Grago Occupation Chromusher Brevin_Jakule PlaceOfBirth Grov Dana_Grago PlaceOfDeath Grov Enna_Ceana StudentOf Dana_Grago  ,Dana_Grago Occupation Chromusher Brevin_Jakule PlaceOfBirth Grov Dana_Grago PlaceOfDeath Grov Enna_Ceana StudentOf Dana_Grago ,,unknown,unknown,1,4
793,Farmer_Mesten CauseOfDeath Autorecapiscular Farmer_Mesten Occupation Zarahemla_My Farmer_Mesten PositionHeld Lorvan_Navasi  ,Farmer_Mesten CauseOfDeath Autorecapiscular Farmer_Mesten Occupation Zarahemla_My Farmer_Mesten PositionHeld Lorvan_Navasi ,,unknown,unknown,1,3
794,Sessas_Neilo DateOfBirth 1937-12-11 Sessas_Neilo FieldOfWork Hemispherex Sessas_Neilo Genre Chesmerry_Chatter Sessas_Neilo Instrument Thmonas Sessas_Neilo NotableWork Source_Code:_A_Magical_Tale Sessas_Neilo Occupation Jeweltender Sessas_Neilo WritingLanguage Semplin  ,Sessas_Neilo DateOfBirth 1937-12-11 Sessas_Neilo FieldOfWork Hemispherex Sessas_Neilo Genre Chesmerry_Chatter Sessas_Neilo Instrument Thmonas Sessas_Neilo NotableWork Source_Code:_A_Magical_Tale Sessas_Neilo Occupation Jeweltender Sessas_Neilo WritingLanguage Semplin ,,unknown,unknown,1,7
795,Chryse_Folee DepictedBy EnvyScape Chryse_Folee Nickname Balbekh Chryse_Folee Occupation Reality_Builder Chryse_Folee ParticipantIn Tuidum_Fest Chryse_Folee PositionHeld Saluncro_Monavre Chryse_Folee Relative Coltion_Gowvan Chryse_Folee Sibling Ranor_Ondale  ,Chryse_Folee DepictedBy EnvyScape Chryse_Folee Nickname Balbekh Chryse_Folee Occupation Reality_Builder Chryse_Folee ParticipantIn Tuidum_Fest Chryse_Folee PositionHeld Saluncro_Monavre Chryse_Folee Relative Coltion_Gowvan Chryse_Folee Sibling Ranor_Ondale ,,unknown,unknown,1,7
796,Caro_Nemeo DateOfBirth 1961-01-05 Caro_Nemeo ParticipantIn Czenzomar Caro_Nemeo PositionHeld Host_of_Harbingers Caro_Nemeo ReligionOrWorldview Monakonism  ,Caro_Nemeo DateOfBirth 1961-01-05 Caro_Nemeo ParticipantIn Czenzomar Caro_Nemeo PositionHeld Host_of_Harbingers Caro_Nemeo ReligionOrWorldview Monakonism ,,unknown,unknown,1,4
797,Anix_Tisge DateOfBirth 1982-01-14 Anix_Tisge DateOfDeath 1984-05-13 Anix_Tisge Employer Bihorel_University Anix_Tisge Occupation Shimmer_Mechanic Anix_Tisge PlaceOfDeath Pyrzor Anix_Tisge Sibling Royne_Balre  ,Anix_Tisge DateOfBirth 1982-01-14 Anix_Tisge DateOfDeath 1984-05-13 Anix_Tisge Employer Bihorel_University Anix_Tisge Occupation Shimmer_Mechanic Anix_Tisge PlaceOfDeath Pyrzor Anix_Tisge Sibling Royne_Balre ,,unknown,unknown,1,6
798,"Emryna_Nwinki FieldOfWork Foquafling Emryna_Nwinki HasWorksInTheCollectionOf New_Light_Pavilion Emryna_Nwinki Movement Volapte_Art Emryna_Nwinki NotableWork ""Ocean_of_Joy"" Emryna_Nwinki Occupation Josifim_Isaacson Emryna_Nwinki PlaceOfBirth Santonnisio Emryna_Nwinki StudentOf Asthona_Meyas  ","Emryna_Nwinki FieldOfWork Foquafling Emryna_Nwinki HasWorksInTheCollectionOf New_Light_Pavilion Emryna_Nwinki Movement Volapte_Art Emryna_Nwinki NotableWork ""Ocean_of_Joy"" Emryna_Nwinki Occupation Josifim_Isaacson Emryna_Nwinki PlaceOfBirth Santonnisio Emryna_Nwinki StudentOf Asthona_Meyas ",,unknown,unknown,1,7
799,Cantan_Joron CauseOfDeath Cascadon Lerois_Lonol HasFather Cantan_Joron Cantan_Joron Occupation Veinaggregater Cantan_Joron PlaceOfBirth Primordians Cantan_Joron Spouse Jara_Lumon  ,Cantan_Joron CauseOfDeath Cascadon Lerois_Lonol HasFather Cantan_Joron Cantan_Joron Occupation Veinaggregater Cantan_Joron PlaceOfBirth Primordians Cantan_Joron Spouse Jara_Lumon ,,unknown,unknown,1,5
800,Exar_Sesar Family Carnvalon Roeran_Nadays HasChild Exar_Sesar Ayre_Zhirina HasFather Wolf_Runan Exar_Sesar NobleTitle Ambrosia_Halemin Exar_Sesar Sibling Halexaina_Reian Exar_Sesar Spouse Wolf_Runan  ,Exar_Sesar Family Carnvalon Roeran_Nadays HasChild Exar_Sesar Ayre_Zhirina HasFather Wolf_Runan Exar_Sesar NobleTitle Ambrosia_Halemin Exar_Sesar Sibling Halexaina_Reian Exar_Sesar Spouse Wolf_Runan ,,unknown,unknown,1,6
